"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"173","0.75",3,2.678,2.74
"174","0.84",2,3.402,3.2825
"175","0.9",3,4.143,4.1975
"176","0.94",2,4.755,4.68
"177","0.96",2,5.127,5.1625
"178","0.97",2,5.445,5.4975
"179","0.98",2,5.581,5.6
"180","0.99",2,5.753,5.74
"181","0.37",2,1.432,1.41
"182","0.6",2,1.982,1.9025
"183","0.75",2,2.755,2.7925
"184","0.84",2,3.401,3.4525
"185","0.9",2,4.135,4.0925
"186","0.94",2,4.748,4.8575
"187","0.96",2,5.15,5.1125
"188","0.97",2,5.473,5.4575
"189","0.98",2,5.605,5.6425
"190","0.99",2,5.758,5.705
"191","0.37",2,1.453,1.4425
"192","0.6",3,2.102,2.085
"193","0.75",2,2.63,2.67
"194","0.84",2,3.483,3.4725
"195","0.9",2,4.018,4.12
"196","0.94",2,4.609,4.62
"197","0.96",2,5.063,5.0625
"198","0.97",2,5.368,5.36
"199","0.98",2,5.543,5.57
"200","0.99",2,5.755,5.7425
"201","0.37",3,1.411,1.38
"202","0.6",3,1.992,2.025
"203","0.75",3,2.704,2.6225
"204","0.84",3,3.492,3.455
"205","0.9",3,4.08,4.1375
"206","0.94",2,4.691,4.745
"207","0.96",2,5.11,5.065
"208","0.97",2,5.404,5.4
"209","0.98",2,5.662,5.6325
"210","0.99",2,5.812,5.8075
"211","0.37",2,1.419,1.4075
"212","0.6",2,1.982,1.9825
"213","0.75",2,2.636,2.5225
"214","0.84",2,3.414,3.455
"215","0.9",2,4.056,4.04
"216","0.94",2,4.746,4.7125
"217","0.96",2,5.061,5.0225
"218","0.97",2,5.477,5.4825
"219","0.98",2,5.677,5.64
"220","0.99",2,5.77,5.7825
"221","0.37",3,1.447,1.445
"222","0.6",3,1.999,2.055
"223","0.75",3,2.648,2.66
"224","0.84",2,3.352,3.31
"225","0.9",2,4.095,4.0725
"226","0.94",2,4.737,4.6825
"227","0.96",2,5.174,5.0875
"228","0.97",2,5.397,5.465
"229","0.98",2,5.632,5.6025
"230","0.99",2,5.695,5.725
"231","0.37",3,1.482,1.5525
"232","0.6",3,2.009,2.035
"233","0.75",2,2.672,2.6
"234","0.84",2,3.368,3.5325
"235","0.9",2,4.188,4.2775
"236","0.94",2,4.703,4.61
"237","0.96",2,5.196,5.06
"238","0.97",2,5.436,5.4725
"239","0.98",2,5.64,5.675
"240","0.99",2,5.755,5.7425
"241","0.37",3,1.446,1.495
"242","0.6",3,1.966,1.9525
"243","0.75",3,2.602,2.69
"244","0.84",2,3.481,3.395
"245","0.9",2,4.065,4.015
"246","0.94",2,4.794,4.7975
"247","0.96",2,5.042,5.1
"248","0.97",2,5.369,5.2575
"249","0.98",2,5.603,5.585
"250","0.99",2,5.771,5.7575
"251","0.37",2,1.476,1.4925
"252","0.6",2,1.992,1.915
"253","0.75",2,2.659,2.6175
"254","0.84",2,3.418,3.3925
"255","0.9",2,4.057,4.165
"256","0.94",2,4.742,4.6875
"257","0.96",2,5.154,5.15
"258","0.97",2,5.453,5.5675
"259","0.98",2,5.579,5.5225
"260","0.99",2,5.765,5.76
"261","0.37",2,1.443,1.4375
"262","0.6",2,1.95,1.945
"263","0.75",2,2.668,2.6325
"264","0.84",2,3.433,3.45
"265","0.9",2,4.122,4.175
"266","0.94",2,4.657,4.5375
"267","0.96",2,5.094,5.1025
"268","0.97",2,5.46,5.465
"269","0.98",2,5.547,5.5825
"270","0.99",2,5.733,5.7325
"271","0.37",3,1.462,1.4475
"272","0.6",2,2.046,1.945
"273","0.75",3,2.705,2.6975
"274","0.84",3,3.428,3.45
"275","0.9",2,4.219,4.15
"276","0.94",2,4.748,4.7775
"277","0.96",2,5.114,5.1025
"278","0.97",2,5.433,5.44
"279","0.98",2,5.638,5.58
"280","0.99",2,5.73,5.7
"281","0.37",2,1.48,1.505
"282","0.6",2,2.056,2.0575
"283","0.75",2,2.627,2.8075
"284","0.84",2,3.407,3.44
"285","0.9",2,4.138,4.15
"286","0.94",2,4.706,4.7475
"287","0.96",2,5.113,5.0475
"288","0.97",2,5.359,5.39
"289","0.98",2,5.686,5.6975
"290","0.99",2,5.77,5.74
"291","0.37",2,1.471,1.4925
"292","0.6",2,1.992,1.975
"293","0.75",2,2.651,2.6875
"294","0.84",2,3.414,3.4075
"295","0.9",2,3.986,4.01
"296","0.94",2,4.657,4.7525
"297","0.96",2,5.208,5.25
"298","0.97",2,5.376,5.45
"299","0.98",2,5.68,5.655
"300","0.99",2,5.75,5.7175
"301","0.37",2,1.492,1.44
"302","0.6",3,2.089,2.13
"303","0.75",2,2.676,2.745
"304","0.84",2,3.37,3.355
"305","0.9",2,4.144,4.155
"306","0.94",2,4.663,4.755
"307","0.96",2,5.127,5.145
"308","0.97",2,5.447,5.4825
"309","0.98",2,5.63,5.6275
"310","0.99",2,5.794,5.7925
"311","0.37",3,1.444,1.4025
"312","0.6",3,2.007,2.0225
"313","0.75",3,2.706,2.72
"314","0.84",2,3.447,3.45
"315","0.9",2,4.157,4.16
"316","0.94",2,4.632,4.485
"317","0.96",2,5.121,5.03
"318","0.97",2,5.394,5.32
"319","0.98",2,5.668,5.6675
"320","0.99",2,5.775,5.8225
"321","0.37",2,1.47,1.4875
"322","0.6",2,1.97,1.9725
"323","0.75",2,2.733,2.63
"324","0.84",2,3.364,3.4625
"325","0.9",2,4.16,4.1525
"326","0.94",2,4.748,4.75
"327","0.96",2,5.178,5.1225
"328","0.97",2,5.415,5.43
"329","0.98",2,5.608,5.64
"330","0.99",2,5.755,5.845
"331","0.37",2,1.443,1.4375
"332","0.6",2,1.924,1.89
"333","0.75",3,2.671,2.7075
"334","0.84",2,3.334,3.24
"335","0.9",3,4.135,4.12
"336","0.94",2,4.713,4.72
"337","0.96",2,5.107,5.18
"338","0.97",2,5.431,5.4775
"339","0.98",2,5.634,5.655
"340","0.99",2,5.803,5.8325
"341","0.37",2,1.449,1.4525
"342","0.6",3,2.046,2.145
"343","0.75",2,2.605,2.6675
"344","0.84",2,3.444,3.42
"345","0.9",2,4.148,4.0375
"346","0.94",2,4.651,4.7175
"347","0.96",2,5.175,5.29
"348","0.97",2,5.438,5.405
"349","0.98",2,5.651,5.6825
"350","0.99",2,5.749,5.7575
"351","0.37",1,1.473,1.445
"352","0.6",1,2.034,2.035
"353","0.75",2,2.718,2.775
"354","0.84",2,3.493,3.5725
"355","0.9",2,4.222,4.1875
"356","0.94",2,4.768,4.8075
"357","0.96",2,5.1,5.1
"358","0.97",2,5.419,5.405
"359","0.98",2,5.593,5.5925
"360","0.99",2,5.782,5.805
"361","0.37",2,1.473,1.505
"362","0.6",2,2.016,2.01
"363","0.75",2,2.728,2.6525
"364","0.84",2,3.369,3.3225
"365","0.9",2,4.143,4.2
"366","0.94",2,4.663,4.585
"367","0.96",2,5.147,5.1675
"368","0.97",2,5.459,5.375
"369","0.98",2,5.596,5.5575
"370","0.99",2,5.777,5.735
"371","0.37",3,1.452,1.45
"372","0.6",3,2.02,1.98
"373","0.75",2,2.691,2.755
"374","0.84",3,3.376,3.45
"375","0.9",2,4.008,4.0025
"376","0.94",2,4.731,4.745
"377","0.96",2,5.185,5.13
"378","0.97",2,5.384,5.3375
"379","0.98",2,5.624,5.5725
"380","0.99",2,5.8,5.825
"381","0.37",3,1.451,1.4225
"382","0.6",3,1.923,1.92
"383","0.75",3,2.687,2.59
"384","0.84",3,3.474,3.5325
"385","0.9",2,4.087,4.1075
"386","0.94",2,4.742,4.8225
"387","0.96",2,5.164,5.1725
"388","0.97",2,5.431,5.4425
"389","0.98",2,5.665,5.7275
"390","0.99",2,5.741,5.7475
"391","0.37",3,1.484,1.445
"392","0.6",2,1.97,1.9325
"393","0.75",2,2.741,2.8125
"394","0.84",3,3.337,3.36
"395","0.9",2,4.105,4.1275
"396","0.94",2,4.56,4.7575
"397","0.96",2,5.226,5.2975
"398","0.97",2,5.43,5.365
"399","0.98",2,5.601,5.65
"400","0.99",2,5.727,5.7525
"401","0.37",2,1.45,1.4275
"402","0.6",2,2,2.0625
"403","0.75",2,2.71,2.625
"404","0.84",2,3.467,3.5825
"405","0.9",2,4.157,4.22
"406","0.94",2,4.745,4.79
"407","0.96",2,5.036,5.005
"408","0.97",2,5.437,5.4125
"409","0.98",2,5.672,5.7125
"410","0.99",2,5.766,5.7975
"411","0.37",2,1.42,1.41
"412","0.6",3,2.027,2.0225
"413","0.75",2,2.704,2.6125
"414","0.84",2,3.475,3.56
"415","0.9",2,4.11,4.37
"416","0.94",2,4.737,4.645
"417","0.96",2,5.069,5.1
"418","0.97",2,5.392,5.43
"419","0.98",2,5.638,5.54
"420","0.99",2,5.788,5.8225
"421","0.37",2,1.435,1.4375
"422","0.6",2,2.056,2.1175
"423","0.75",2,2.692,2.725
"424","0.84",2,3.46,3.49
"425","0.9",2,4.144,4.095
"426","0.94",2,4.672,4.6225
"427","0.96",2,5.135,5.2025
"428","0.97",2,5.476,5.455
"429","0.98",2,5.596,5.605
"430","0.99",2,5.753,5.725
"431","0.37",2,1.438,1.475
"432","0.6",2,2.014,1.925
"433","0.75",2,2.665,2.5925
"434","0.84",2,3.357,3.485
"435","0.9",2,4.171,4.185
"436","0.94",2,4.742,4.74
"437","0.96",2,5.159,5.1325
"438","0.97",2,5.408,5.3825
"439","0.98",2,5.599,5.675
"440","0.99",2,5.767,5.7875
"441","0.37",3,1.465,1.48
"442","0.6",3,1.997,1.98
"443","0.75",3,2.682,2.625
"444","0.84",3,3.347,3.2975
"445","0.9",3,4.035,4.07
"446","0.94",2,4.749,4.8025
"447","0.96",2,5.083,5.03
"448","0.97",2,5.352,5.33
"449","0.98",2,5.652,5.6875
"450","0.99",2,5.765,5.72
"451","0.37",3,1.439,1.42
"452","0.6",3,1.991,2.025
"453","0.75",3,2.689,2.6075
"454","0.84",3,3.405,3.4375
"455","0.9",2,4.105,4.1425
"456","0.94",2,4.748,4.7625
"457","0.96",2,5.121,5.1225
"458","0.97",2,5.392,5.39
"459","0.98",2,5.648,5.6625
"460","0.99",2,5.741,5.73
"461","0.37",2,1.464,1.455
"462","0.6",2,1.943,1.9225
"463","0.75",2,2.627,2.685
"464","0.84",2,3.481,3.415
"465","0.9",2,4.125,4.125
"466","0.94",2,4.696,4.7075
"467","0.96",2,5.21,5.2575
"468","0.97",2,5.415,5.4025
"469","0.98",2,5.654,5.6075
"470","0.99",2,5.733,5.72
"471","0.37",3,1.462,1.4525
"472","0.6",3,2.016,2.06
"473","0.75",2,2.66,2.5925
"474","0.84",2,3.398,3.365
"475","0.9",2,4.185,4.255
"476","0.94",2,4.736,4.685
"477","0.96",2,5.156,5.085
"478","0.97",2,5.438,5.55
"479","0.98",2,5.647,5.5875
"480","0.99",2,5.746,5.78
"481","0.37",2,1.411,1.415
"482","0.6",2,1.97,1.9925
"483","0.75",2,2.687,2.6825
"484","0.84",2,3.375,3.3625
"485","0.9",2,4.111,4.1125
"486","0.94",2,4.69,4.7475
"487","0.96",2,5.165,5.23
"488","0.97",2,5.495,5.465
"489","0.98",2,5.693,5.6475
"490","0.99",2,5.765,5.78
"491","0.37",2,1.42,1.4075
"492","0.6",2,2.026,2.0875
"493","0.75",2,2.707,2.7575
"494","0.84",2,3.424,3.4475
"495","0.9",2,4.105,4.1
"496","0.94",2,4.621,4.535
"497","0.96",2,5.154,5.1075
"498","0.97",2,5.379,5.3275
"499","0.98",2,5.649,5.76
"500","0.99",2,5.783,5.77
"501","0.37",3,1.468,1.4525
"502","0.6",3,1.982,1.9925
"503","0.75",3,2.67,2.6975
"504","0.84",2,3.383,3.4575
"505","0.9",2,4.189,4.235
"506","0.94",2,4.68,4.76
"507","0.96",2,5.147,5.0925
"508","0.97",2,5.341,5.3575
"509","0.98",2,5.586,5.615
"510","0.99",2,5.749,5.735
"511","0.37",2,1.458,1.46
"512","0.6",2,2.043,2.0375
"513","0.75",2,2.691,2.66
"514","0.84",2,3.505,3.5025
"515","0.9",2,4.045,3.97
"516","0.94",2,4.633,4.565
"517","0.96",2,5.1,5.0375
"518","0.97",2,5.415,5.405
"519","0.98",2,5.607,5.5425
"520","0.99",2,5.759,5.745
"521","0.37",3,1.43,1.425
"522","0.6",3,1.956,1.9825
"523","0.75",2,2.616,2.5425
"524","0.84",2,3.456,3.5175
"525","0.9",2,4.115,4.0025
"526","0.94",2,4.684,4.7125
"527","0.96",2,5.109,5.145
"528","0.97",2,5.422,5.4175
"529","0.98",2,5.612,5.6025
"530","0.99",2,5.793,5.815
"531","0.37",2,1.445,1.445
"532","0.6",3,1.97,1.9875
"533","0.75",2,2.699,2.835
"534","0.84",2,3.359,3.255
"535","0.9",2,4.124,4.09
"536","0.94",2,4.737,4.6775
"537","0.96",2,5.155,5.1875
"538","0.97",2,5.471,5.55
"539","0.98",2,5.579,5.63
"540","0.99",2,5.724,5.665
"541","0.37",2,1.51,1.4575
"542","0.6",3,2.018,1.985
"543","0.75",3,2.711,2.7675
"544","0.84",2,3.377,3.255
"545","0.9",2,4.094,4.01
"546","0.94",2,4.696,4.65
"547","0.96",2,5.066,5.115
"548","0.97",2,5.383,5.4025
"549","0.98",2,5.616,5.5725
"550","0.99",2,5.732,5.75
"551","0.37",2,1.472,1.46
"552","0.6",2,1.988,1.9325
"553","0.75",2,2.607,2.645
"554","0.84",2,3.412,3.3025
"555","0.9",2,4.008,3.995
"556","0.94",2,4.718,4.7825
"557","0.96",2,5.079,5.11
"558","0.97",2,5.471,5.465
"559","0.98",2,5.62,5.6575
"560","0.99",2,5.762,5.77
"561","0.37",3,1.475,1.4425
"562","0.6",3,1.983,2.0375
"563","0.75",3,2.637,2.5925
"564","0.84",3,3.455,3.3475
"565","0.9",2,4.146,4.115
"566","0.94",2,4.623,4.495
"567","0.96",2,5.079,5.1475
"568","0.97",2,5.458,5.4225
"569","0.98",2,5.575,5.5475
"570","0.99",2,5.771,5.8
"571","0.37",2,1.43,1.43
"572","0.6",2,2.011,2.035
"573","0.75",2,2.691,2.75
"574","0.84",2,3.495,3.545
"575","0.9",2,4.019,3.895
"576","0.94",2,4.767,4.78
"577","0.96",2,5.047,5.0075
"578","0.97",2,5.431,5.405
"579","0.98",2,5.622,5.6225
"580","0.99",2,5.747,5.7475
"581","0.37",3,1.496,1.4875
"582","0.6",3,1.983,2.03
"583","0.75",2,2.632,2.605
"584","0.84",3,3.366,3.4275
"585","0.9",2,4.076,4.045
"586","0.94",2,4.641,4.5175
"587","0.96",2,5.154,5.0825
"588","0.97",2,5.35,5.23
"589","0.98",2,5.638,5.595
"590","0.99",2,5.693,5.7
"591","0.37",2,1.44,1.4175
"592","0.6",2,2.005,2.035
"593","0.75",2,2.655,2.69
"594","0.84",2,3.397,3.3925
"595","0.9",2,4.131,4.25
"596","0.94",2,4.679,4.6375
"597","0.96",2,5.097,5.0675
"598","0.97",2,5.411,5.4475
"599","0.98",2,5.566,5.545
"600","0.99",2,5.763,5.7875
"601","0.37",2,1.44,1.45
"602","0.6",2,1.993,1.9525
"603","0.75",2,2.602,2.5775
"604","0.84",2,3.491,3.4975
"605","0.9",2,4.105,4.06
"606","0.94",2,4.72,4.8025
"607","0.96",2,5.053,5.085
"608","0.97",2,5.467,5.47
"609","0.98",2,5.601,5.61
"610","0.99",2,5.729,5.71
"611","0.37",3,1.452,1.4375
"612","0.6",3,2.013,2.015
"613","0.75",3,2.679,2.67
"614","0.84",3,3.408,3.4025
"615","0.9",3,4.113,4.1075
"616","0.94",2,4.751,4.8275
"617","0.96",2,5.189,5.2
"618","0.97",2,5.368,5.2975
"619","0.98",2,5.663,5.635
"620","0.99",2,5.763,5.8
"621","0.37",2,1.441,1.4825
"622","0.6",2,1.997,2.0225
"623","0.75",2,2.66,2.6675
"624","0.84",2,3.443,3.4775
"625","0.9",2,4.137,4.2575
"626","0.94",2,4.705,4.7225
"627","0.96",2,5.122,5.0375
"628","0.97",2,5.432,5.4225
"629","0.98",2,5.58,5.575
"630","0.99",2,5.727,5.735
"631","0.37",3,1.457,1.4525
"632","0.6",3,1.986,1.955
"633","0.75",3,2.678,2.58
"634","0.84",2,3.383,3.2025
"635","0.9",2,4.176,4.24
"636","0.94",2,4.656,4.7075
"637","0.96",2,5.072,5.1025
"638","0.97",2,5.445,5.4725
"639","0.98",2,5.63,5.68
"640","0.99",2,5.748,5.8
"641","0.37",4,1.436,1.4025
"642","0.6",3,1.964,1.965
"643","0.75",3,2.752,2.7175
"644","0.84",3,3.358,3.38
"645","0.9",3,4.118,4.2975
"646","0.94",3,4.6,4.6475
"647","0.96",2,5.188,5.2275
"648","0.97",2,5.451,5.415
"649","0.98",2,5.679,5.6875
"650","0.99",2,5.776,5.76
"651","0.37",3,1.466,1.4975
"652","0.6",2,2.068,2.1575
"653","0.75",2,2.625,2.595
"654","0.84",2,3.456,3.49
"655","0.9",2,4.121,4.0475
"656","0.94",2,4.638,4.6225
"657","0.96",2,5.112,5.2225
"658","0.97",2,5.466,5.5
"659","0.98",2,5.644,5.6175
"660","0.99",2,5.794,5.82
"661","0.37",2,1.453,1.4875
"662","0.6",2,2.058,2.0675
"663","0.75",2,2.636,2.6775
"664","0.84",2,3.411,3.505
"665","0.9",2,3.999,4.0525
"666","0.94",2,4.694,4.605
"667","0.96",2,5.141,5.0525
"668","0.97",2,5.401,5.33
"669","0.98",2,5.595,5.665
"670","0.99",2,5.794,5.77
"671","0.37",2,1.444,1.38
"672","0.6",2,1.983,1.9825
"673","0.75",2,2.704,2.665
"674","0.84",2,3.447,3.47
"675","0.9",2,4.125,4.1625
"676","0.94",2,4.704,4.6575
"677","0.96",2,5.097,5.15
"678","0.97",2,5.388,5.3525
"679","0.98",2,5.663,5.64
"680","0.99",2,5.768,5.755
"681","0.37",2,1.456,1.4425
"682","0.6",2,1.981,1.975
"683","0.75",2,2.668,2.7225
"684","0.84",2,3.383,3.3525
"685","0.9",2,4.023,3.925
"686","0.94",2,4.724,4.685
"687","0.96",2,5.114,5.2
"688","0.97",2,5.428,5.41
"689","0.98",2,5.646,5.6525
"690","0.99",2,5.73,5.745
"691","0.37",3,1.473,1.4525
"692","0.6",3,2.02,2.0575
"693","0.75",3,2.754,2.8425
"694","0.84",3,3.439,3.3875
"695","0.9",2,4.136,4.1375
"696","0.94",2,4.646,4.59
"697","0.96",2,5.076,4.985
"698","0.97",2,5.454,5.445
"699","0.98",2,5.604,5.5875
"700","0.99",2,5.759,5.7825
"701","0.37",2,1.474,1.4675
"702","0.6",2,2.038,2.0625
"703","0.75",2,2.582,2.575
"704","0.84",2,3.358,3.2775
"705","0.9",2,4.246,4.1625
"706","0.94",2,4.681,4.8525
"707","0.96",2,4.975,5
"708","0.97",2,5.417,5.475
"709","0.98",2,5.626,5.585
"710","0.99",2,5.787,5.775
"711","0.37",2,1.46,1.49
"712","0.6",2,1.971,1.9825
"713","0.75",3,2.668,2.7025
"714","0.84",2,3.385,3.4
"715","0.9",2,4.105,4.1475
"716","0.94",2,4.773,4.915
"717","0.96",2,5.183,5.175
"718","0.97",2,5.454,5.5225
"719","0.98",2,5.591,5.6025
"720","0.99",2,5.74,5.71
"721","0.37",3,1.425,1.44
"722","0.6",3,2.013,1.96
"723","0.75",2,2.677,2.705
"724","0.84",2,3.401,3.4075
"725","0.9",2,4.102,4.1375
"726","0.94",2,4.72,4.8325
"727","0.96",2,5.125,5.07
"728","0.97",2,5.479,5.4325
"729","0.98",2,5.636,5.67
"730","0.99",2,5.759,5.755
"731","0.37",2,1.437,1.4425
"732","0.6",2,2,1.965
"733","0.75",2,2.698,2.67
"734","0.84",2,3.43,3.295
"735","0.9",2,4.045,4
"736","0.94",2,4.667,4.6175
"737","0.96",2,5.177,5.245
"738","0.97",2,5.416,5.4025
"739","0.98",2,5.627,5.56
"740","0.99",2,5.758,5.7325
"741","0.37",2,1.455,1.45
"742","0.6",3,2.007,2.0475
"743","0.75",3,2.637,2.6175
"744","0.84",2,3.42,3.41
"745","0.9",2,4.079,4.1325
"746","0.94",2,4.66,4.7075
"747","0.96",2,5.199,5.1775
"748","0.97",2,5.389,5.3525
"749","0.98",2,5.627,5.6775
"750","0.99",2,5.72,5.74
"751","0.37",2,1.431,1.4
"752","0.6",2,2.035,1.96
"753","0.75",2,2.619,2.6175
"754","0.84",2,3.356,3.32
"755","0.9",2,3.972,3.8375
"756","0.94",2,4.693,4.7
"757","0.96",2,5.107,5.29
"758","0.97",2,5.441,5.395
"759","0.98",2,5.596,5.5225
"760","0.99",2,5.756,5.7475
"761","0.37",3,1.44,1.3975
"762","0.6",3,2.003,1.9625
"763","0.75",2,2.629,2.66
"764","0.84",3,3.423,3.4075
"765","0.9",2,4.068,4.12
"766","0.94",2,4.587,4.5075
"767","0.96",2,5.099,5.1575
"768","0.97",2,5.409,5.4125
"769","0.98",2,5.667,5.64
"770","0.99",2,5.754,5.785
"771","0.37",2,1.466,1.4825
"772","0.6",2,1.958,1.94
"773","0.75",2,2.761,2.74
"774","0.84",2,3.472,3.3875
"775","0.9",2,4.028,4.135
"776","0.94",2,4.656,4.6875
"777","0.96",2,5.226,5.2175
"778","0.97",2,5.374,5.395
"779","0.98",2,5.68,5.685
"780","0.99",2,5.771,5.7325
"781","0.37",3,1.493,1.485
"782","0.6",3,2.033,2.0125
"783","0.75",3,2.624,2.66
"784","0.84",3,3.473,3.4925
"785","0.9",2,4.004,4.1
"786","0.94",2,4.71,4.6775
"787","0.96",2,5.09,5.1175
"788","0.97",2,5.4,5.395
"789","0.98",2,5.628,5.5925
"790","0.99",2,5.746,5.69
"791","0.37",3,1.448,1.4725
"792","0.6",3,2.001,2.0475
"793","0.75",3,2.604,2.65
"794","0.84",3,3.53,3.5925
"795","0.9",2,4.076,4.1025
"796","0.94",2,4.625,4.575
