"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"363","0.75",2,4.704,2.76
"364","0.84",2,4.919,3.2975
"365","0.9",2,5.243,4.1075
"366","0.94",2,5.478,4.695
"367","0.96",2,5.628,5.07
"368","0.97",2,5.779,5.4475
"369","0.98",2,5.818,5.545
"370","0.99",2,5.916,5.79
"371","0.37",1,4.181,1.4525
"372","0.6",2,4.435,2.0875
"373","0.75",2,4.694,2.735
"374","0.84",2,4.882,3.205
"375","0.9",2,5.231,4.0775
"376","0.94",2,5.48,4.7
"377","0.96",2,5.656,5.14
"378","0.97",2,5.788,5.47
"379","0.98",2,5.867,5.6675
"380","0.99",2,5.902,5.755
"381","0.37",2,4.182,1.455
"382","0.6",2,4.431,2.0775
"383","0.75",2,4.634,2.585
"384","0.84",2,4.953,3.3825
"385","0.9",2,5.262,4.155
"386","0.94",2,5.488,4.72
"387","0.96",2,5.642,5.105
"388","0.97",2,5.745,5.3625
"389","0.98",2,5.823,5.5575
"390","0.99",2,5.875,5.6875
"391","0.37",2,4.196,1.49
"392","0.6",2,4.374,1.935
"393","0.75",2,4.697,2.7425
"394","0.84",2,4.976,3.44
"395","0.9",2,5.204,4.01
"396","0.94",2,5.562,4.905
"397","0.96",2,5.576,4.94
"398","0.97",2,5.799,5.4975
"399","0.98",2,5.849,5.6225
"400","0.99",2,5.922,5.805
"401","0.37",2,4.182,1.455
"402","0.6",2,4.379,1.9475
"403","0.75",2,4.636,2.59
"404","0.84",2,5.025,3.5625
"405","0.9",2,5.217,4.0425
"406","0.94",2,5.458,4.645
"407","0.96",2,5.644,5.11
"408","0.97",2,5.798,5.495
"409","0.98",2,5.85,5.625
"410","0.99",2,5.91,5.775
"411","0.37",2,4.174,1.435
"412","0.6",2,4.431,2.0775
"413","0.75",2,4.686,2.715
"414","0.84",2,4.881,3.2025
"415","0.9",2,5.226,4.065
"416","0.94",2,5.521,4.8025
"417","0.96",2,5.646,5.115
"418","0.97",2,5.765,5.4125
"419","0.98",2,5.903,5.7575
"420","0.99",2,5.937,5.8425
"421","0.37",2,4.178,1.445
"422","0.6",2,4.376,1.94
"423","0.75",2,4.654,2.635
"424","0.84",2,4.989,3.4725
"425","0.9",2,5.239,4.0975
"426","0.94",2,5.457,4.6425
"427","0.96",2,5.642,5.105
"428","0.97",2,5.761,5.4025
"429","0.98",2,5.869,5.6725
"430","0.99",2,5.884,5.71
"431","0.37",2,4.171,1.4275
"432","0.6",2,4.394,1.985
"433","0.75",2,4.666,2.665
"434","0.84",2,4.956,3.39
"435","0.9",2,5.275,4.1875
"436","0.94",2,5.511,4.7775
"437","0.96",2,5.627,5.0675
"438","0.97",2,5.807,5.5175
"439","0.98",2,5.821,5.5525
"440","0.99",2,5.921,5.8025
"441","0.37",2,4.169,1.4225
"442","0.6",2,4.4,2
"443","0.75",2,4.647,2.6175
"444","0.84",2,4.995,3.4875
"445","0.9",2,5.305,4.2625
"446","0.94",2,5.422,4.555
"447","0.96",2,5.653,5.1325
"448","0.97",2,5.773,5.4325
"449","0.98",2,5.853,5.6325
"450","0.99",2,5.879,5.6975
"451","0.37",2,4.193,1.4825
"452","0.6",2,4.346,1.865
"453","0.75",2,4.692,2.73
"454","0.84",2,4.977,3.4425
"455","0.9",2,5.25,4.125
"456","0.94",2,5.512,4.78
"457","0.96",2,5.632,5.08
"458","0.97",2,5.75,5.375
"459","0.98",2,5.851,5.6275
"460","0.99",2,5.928,5.82
"461","0.37",2,4.173,1.4325
"462","0.6",2,4.46,2.15
"463","0.75",2,4.62,2.55
"464","0.84",2,4.945,3.3625
"465","0.9",2,5.312,4.28
"466","0.94",2,5.482,4.705
"467","0.96",2,5.682,5.205
"468","0.97",2,5.772,5.43
"469","0.98",2,5.854,5.635
"470","0.99",2,5.915,5.7875
"471","0.37",2,4.154,1.385
"472","0.6",2,4.381,1.9525
"473","0.75",2,4.655,2.6375
"474","0.84",2,5.017,3.5425
"475","0.9",2,5.221,4.0525
"476","0.94",2,5.482,4.705
"477","0.96",2,5.683,5.2075
"478","0.97",2,5.782,5.455
"479","0.98",2,5.842,5.605
"480","0.99",2,5.899,5.7475
"481","0.37",1,4.175,1.4375
"482","0.6",2,4.373,1.9325
"483","0.75",2,4.712,2.78
"484","0.84",2,4.984,3.46
"485","0.9",2,5.254,4.135
"486","0.94",2,5.537,4.8425
"487","0.96",2,5.65,5.125
"488","0.97",2,5.763,5.4075
"489","0.98",2,5.867,5.6675
"490","0.99",2,5.919,5.7975
"491","0.37",2,4.175,1.4375
"492","0.6",2,4.412,2.03
"493","0.75",2,4.68,2.7
"494","0.84",2,4.936,3.34
"495","0.9",2,5.274,4.185
"496","0.94",2,5.447,4.6175
"497","0.96",2,5.685,5.2125
"498","0.97",2,5.766,5.415
"499","0.98",2,5.832,5.58
"500","0.99",2,5.901,5.7525
"501","0.37",2,4.176,1.44
"502","0.6",2,4.404,2.01
"503","0.75",2,4.696,2.74
"504","0.84",2,5.037,3.5925
"505","0.9",2,5.297,4.2425
"506","0.94",2,5.541,4.8525
"507","0.96",2,5.665,5.1625
"508","0.97",2,5.751,5.3775
"509","0.98",2,5.86,5.65
"510","0.99",2,5.879,5.6975
"511","0.37",2,4.171,1.4275
"512","0.6",2,4.403,2.0075
"513","0.75",2,4.664,2.66
"514","0.84",2,5.006,3.515
"515","0.9",2,5.284,4.21
"516","0.94",2,5.435,4.5875
"517","0.96",2,5.694,5.235
"518","0.97",2,5.74,5.35
"519","0.98",2,5.872,5.68
"520","0.99",2,5.902,5.755
"521","0.37",2,4.163,1.4075
"522","0.6",2,4.435,2.0875
"523","0.75",2,4.646,2.615
"524","0.84",2,4.961,3.4025
"525","0.9",2,5.201,4.0025
"526","0.94",2,5.463,4.6575
"527","0.96",2,5.698,5.245
"528","0.97",2,5.781,5.4525
"529","0.98",2,5.826,5.565
"530","0.99",2,5.888,5.72
"531","0.37",2,4.175,1.4375
"532","0.6",2,4.41,2.025
"533","0.75",2,4.667,2.6675
"534","0.84",2,4.94,3.35
"535","0.9",2,5.267,4.1675
"536","0.94",2,5.493,4.7325
"537","0.96",2,5.691,5.2275
"538","0.97",2,5.787,5.4675
"539","0.98",2,5.868,5.67
"540","0.99",2,5.881,5.7025
"541","0.37",2,4.192,1.48
"542","0.6",2,4.406,2.015
"543","0.75",2,4.689,2.7225
"544","0.84",2,5.005,3.5125
"545","0.9",2,5.223,4.0575
"546","0.94",2,5.503,4.7575
"547","0.96",2,5.702,5.255
"548","0.97",2,5.717,5.2925
"549","0.98",2,5.819,5.5475
"550","0.99",2,5.917,5.7925
"551","0.37",2,4.167,1.4175
"552","0.6",2,4.401,2.0025
"553","0.75",2,4.638,2.595
"554","0.84",2,5.017,3.5425
"555","0.9",2,5.254,4.135
"556","0.94",2,5.518,4.795
"557","0.96",2,5.705,5.2625
"558","0.97",2,5.765,5.4125
"559","0.98",2,5.834,5.585
"560","0.99",2,5.912,5.78
"561","0.37",2,4.195,1.4875
"562","0.6",2,4.403,2.0075
"563","0.75",2,4.68,2.7
"564","0.84",2,5.008,3.52
"565","0.9",2,5.245,4.1125
"566","0.94",2,5.488,4.72
"567","0.96",2,5.619,5.0475
"568","0.97",2,5.793,5.4825
"569","0.98",2,5.825,5.5625
"570","0.99",2,5.922,5.805
"571","0.37",2,4.171,1.4275
"572","0.6",1,4.367,1.9175
"573","0.75",2,4.619,2.5475
"574","0.84",2,4.978,3.445
"575","0.9",2,5.31,4.275
"576","0.94",2,5.478,4.695
"577","0.96",2,5.651,5.1275
"578","0.97",2,5.737,5.3425
"579","0.98",2,5.856,5.64
"580","0.99",2,5.904,5.76
"581","0.37",2,4.172,1.43
"582","0.6",2,4.379,1.9475
"583","0.75",2,4.642,2.605
"584","0.84",2,4.993,3.4825
"585","0.9",2,5.276,4.19
"586","0.94",2,5.5,4.75
"587","0.96",2,5.588,4.97
"588","0.97",2,5.709,5.2725
"589","0.98",2,5.845,5.6125
"590","0.99",2,5.912,5.78
"591","0.37",1,4.166,1.415
"592","0.6",1,4.43,2.075
"593","0.75",2,4.634,2.585
"594","0.84",2,4.955,3.3875
"595","0.9",2,5.251,4.1275
"596","0.94",2,5.461,4.6525
"597","0.96",2,5.689,5.2225
"598","0.97",2,5.736,5.34
"599","0.98",2,5.87,5.675
"600","0.99",2,5.901,5.7525
"601","0.37",2,4.194,1.485
"602","0.6",2,4.403,2.0075
