"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"68","-1.6",2,4.967,4.9975
"69","-1.8",2,5.226,5.245
"70","-2",2,5.449,5.4825
"71","-0.2",2,1.831,1.73
"72","-0.4",2,2.188,2.115
"73","-0.6",2,2.496,2.285
"74","-0.8",2,3.076,2.865
"75","-1",2,3.551,3.3075
"76","-1.2",2,4.037,3.81
"77","-1.4",2,4.497,4.2175
"78","-1.6",2,4.828,4.6225
"79","-1.8",2,5.186,5.06
"80","-2",2,5.396,5.255
"81","-0.2",2,1.963,1.9975
"82","-0.4",2,2.39,2.365
"83","-0.6",2,2.735,2.63
"84","-0.8",2,3.298,3.2375
"85","-1",2,3.823,3.8125
"86","-1.2",2,4.341,4.2375
"87","-1.4",2,4.774,4.7375
"88","-1.6",2,5.144,5.0125
"89","-1.8",2,5.346,5.2575
"90","-2",2,5.564,5.5525
"91","-0.2",2,2.006,2.0525
"92","-0.4",2,2.415,2.43
"93","-0.6",2,2.955,3.01
"94","-0.8",2,3.362,3.235
"95","-1",2,3.856,3.8375
"96","-1.2",2,4.403,4.35
"97","-1.4",2,4.806,4.615
"98","-1.6",2,5.156,5.0075
"99","-1.8",2,5.457,5.3525
"100","-2",2,5.526,5.4375
"101","-0.2",2,1.927,1.9325
"102","-0.4",3,2.34,2.4175
"103","-0.6",2,2.812,2.9125
"104","-0.8",2,3.302,3.3475
"105","-1",2,3.763,3.755
"106","-1.2",2,4.31,4.3775
"107","-1.4",2,4.844,4.815
"108","-1.6",2,5.113,5.135
"109","-1.8",2,5.438,5.5425
"110","-2",2,5.607,5.63
"111","-0.2",3,1.884,1.93
"112","-0.4",3,2.223,2.235
"113","-0.6",3,2.657,2.6675
"114","-0.8",3,3.163,3.235
"115","-1",3,3.6,3.7125
"116","-1.2",2,4.174,4.285
"117","-1.4",2,4.704,4.735
"118","-1.6",2,4.926,5.025
"119","-1.8",2,5.111,5.1175
"120","-2",2,5.482,5.5025
"121","-0.2",2,1.967,1.8675
"122","-0.4",2,2.417,2.3125
"123","-0.6",2,2.865,2.6725
"124","-0.8",2,3.421,3.24
"125","-1",2,3.905,3.9425
"126","-1.2",2,4.358,4.2375
"127","-1.4",2,4.783,4.7425
"128","-1.6",2,5.193,5.05
"129","-1.8",2,5.434,5.3675
"130","-2",2,5.633,5.6075
"131","-0.2",3,2.006,2.065
"132","-0.4",3,2.359,2.3375
"133","-0.6",2,2.807,2.8075
"134","-0.8",2,3.378,3.3275
"135","-1",2,3.85,3.8125
"136","-1.2",2,4.382,4.3225
"137","-1.4",2,4.757,4.77
"138","-1.6",2,5.194,5.265
"139","-1.8",2,5.378,5.355
"140","-2",2,5.637,5.54
"141","-0.2",2,1.917,1.9425
"142","-0.4",2,2.355,2.2525
"143","-0.6",2,2.795,2.825
"144","-0.8",2,3.35,3.44
"145","-1",2,3.857,3.9875
"146","-1.2",2,4.439,4.555
"147","-1.4",2,4.782,4.8375
"148","-1.6",2,5.249,5.31
"149","-1.8",2,5.395,5.3525
"150","-2",2,5.651,5.6675
"151","-0.2",3,1.988,2.145
"152","-0.4",3,2.388,2.335
"153","-0.6",2,2.841,2.82
"154","-0.8",2,3.416,3.32
"155","-1",2,3.972,3.95
"156","-1.2",2,4.411,4.4425
"157","-1.4",2,4.782,4.7775
"158","-1.6",2,5.229,5.18
"159","-1.8",2,5.459,5.5125
"160","-2",2,5.667,5.625
"161","-0.2",3,1.884,1.87
"162","-0.4",3,2.312,2.315
"163","-0.6",3,2.714,2.6975
"164","-0.8",3,3.213,3.23
"165","-1",3,3.657,3.745
"166","-1.2",2,4.114,4.245
"167","-1.4",2,4.631,4.6025
"168","-1.6",2,4.914,4.95
"169","-1.8",2,5.289,5.31
"170","-2",2,5.439,5.4575
"171","-0.2",3,2.05,2.04
"172","-0.4",2,2.416,2.465
"173","-0.6",2,2.776,2.7225
"174","-0.8",2,3.447,3.48
"175","-1",3,3.878,3.88
"176","-1.2",2,4.376,4.35
"177","-1.4",2,4.829,4.8575
"178","-1.6",2,5.177,5.1775
"179","-1.8",2,5.429,5.52
"180","-2",2,5.642,5.695
"181","-0.2",2,1.905,1.945
"182","-0.4",2,2.24,2.3
"183","-0.6",2,2.742,2.9375
"184","-0.8",2,3.271,3.3775
"185","-1",2,3.768,4
"186","-1.2",2,4.158,4.3075
"187","-1.4",2,4.681,4.9825
"188","-1.6",2,4.976,5.2725
"189","-1.8",2,5.288,5.465
"190","-2",2,5.488,5.6325
"191","-0.2",3,1.941,1.9525
"192","-0.4",3,2.27,2.1825
"193","-0.6",3,2.625,2.58
"194","-0.8",3,3.144,3.015
"195","-1",2,3.687,3.6575
"196","-1.2",2,4.059,3.9575
"197","-1.4",2,4.659,4.5775
"198","-1.6",2,4.982,4.95
"199","-1.8",2,5.369,5.355
"200","-2",2,5.596,5.5075
"201","-0.2",2,1.943,1.8825
"202","-0.4",2,2.223,2.0775
"203","-0.6",2,2.617,2.4975
"204","-0.8",2,3.242,2.94
"205","-1",2,3.601,3.375
"206","-1.2",2,3.988,3.805
"207","-1.4",2,4.528,4.2125
"208","-1.6",2,4.874,4.73
"209","-1.8",2,5.11,4.9175
"210","-2",2,5.338,5.0825
"211","-0.2",2,1.96,1.945
"212","-0.4",2,2.344,2.4025
"213","-0.6",2,2.901,2.8675
"214","-0.8",2,3.37,3.38
"215","-1",2,3.978,4.0275
"216","-1.2",2,4.534,4.5275
"217","-1.4",2,4.926,4.895
"218","-1.6",2,5.267,5.32
"219","-1.8",2,5.543,5.55
"220","-2",2,5.648,5.695
"221","-0.2",2,1.922,1.915
"222","-0.4",2,2.267,2.1525
"223","-0.6",2,2.749,2.5825
"224","-0.8",2,3.234,3.0875
"225","-1",2,3.683,3.57
"226","-1.2",2,4.142,4.0725
"227","-1.4",2,4.69,4.5975
"228","-1.6",2,5.02,4.9375
"229","-1.8",2,5.306,5.2425
"230","-2",2,5.469,5.42
"231","-0.2",2,2.021,1.915
"232","-0.4",2,2.358,2.2325
"233","-0.6",2,2.822,2.625
"234","-0.8",2,3.388,3.17
"235","-1",2,3.924,3.7125
"236","-1.2",2,4.36,4.13
"237","-1.4",2,4.773,4.5
"238","-1.6",2,5.138,4.8675
"239","-1.8",2,5.341,5.095
"240","-2",2,5.598,5.4775
"241","-0.2",2,2.009,2.0275
"242","-0.4",2,2.44,2.4625
"243","-0.6",2,2.883,2.715
"244","-0.8",2,3.303,3.28
"245","-1",2,3.886,3.8375
"246","-1.2",2,4.391,4.375
"247","-1.4",2,4.821,4.795
"248","-1.6",2,5.256,5.35
"249","-1.8",2,5.37,5.3675
"250","-2",2,5.602,5.575
"251","-0.2",2,2.008,2.065
"252","-0.4",3,2.385,2.425
"253","-0.6",3,2.866,2.9125
"254","-0.8",3,3.306,3.4625
"255","-1",3,3.876,4.0275
"256","-1.2",2,4.479,4.595
"257","-1.4",2,4.843,4.95
"258","-1.6",2,5.246,5.4075
"259","-1.8",2,5.501,5.52
"260","-2",2,5.633,5.69
"261","-0.2",3,1.93,1.9275
"262","-0.4",2,2.23,2.1875
"263","-0.6",2,2.676,2.6075
"264","-0.8",2,3.063,2.9825
"265","-1",2,3.526,3.5125
"266","-1.2",2,4.099,4.0225
"267","-1.4",2,4.504,4.45
"268","-1.6",2,5.067,4.94
"269","-1.8",2,5.33,5.2525
"270","-2",2,5.547,5.4875
"271","-0.2",2,2.027,1.995
"272","-0.4",2,2.423,2.3775
"273","-0.6",2,2.907,2.865
"274","-0.8",2,3.615,3.625
"275","-1",2,3.979,4.005
"276","-1.2",2,4.451,4.535
"277","-1.4",2,4.894,4.8575
"278","-1.6",2,5.258,5.2575
"279","-1.8",2,5.527,5.565
"280","-2",2,5.72,5.6925
"281","-0.2",2,1.98,1.8575
"282","-0.4",2,2.403,2.265
"283","-0.6",2,2.83,2.6575
"284","-0.8",2,3.333,3.0775
"285","-1",2,3.864,3.665
"286","-1.2",2,4.403,4.23
"287","-1.4",2,4.882,4.705
"288","-1.6",2,5.121,4.9525
"289","-1.8",2,5.486,5.3425
"290","-2",2,5.635,5.5725
"291","-0.2",3,1.811,1.9375
"292","-0.4",3,2.239,2.345
"293","-0.6",3,2.612,2.725
"294","-0.8",3,3.015,3.1475
"295","-1",2,3.533,3.585
"296","-1.2",3,4.016,4.135
"297","-1.4",2,4.393,4.4425
"298","-1.6",2,4.971,5.0775
"299","-1.8",2,5.266,5.31
"300","-2",2,5.466,5.4425
"301","-0.2",2,1.889,1.91
"302","-0.4",2,2.314,2.3225
"303","-0.6",2,2.67,2.7275
"304","-0.8",2,3.36,3.5275
"305","-1",2,3.776,3.71
"306","-1.2",2,4.312,4.34
"307","-1.4",2,4.816,4.8
"308","-1.6",2,5.097,5.1825
"309","-1.8",2,5.333,5.38
"310","-2",2,5.668,5.6775
"311","-0.2",2,1.88,1.9075
"312","-0.4",2,2.387,2.3675
"313","-0.6",2,2.768,2.705
"314","-0.8",2,3.333,3.1475
"315","-1",2,3.884,3.86
"316","-1.2",2,4.386,4.3075
"317","-1.4",2,4.748,4.625
"318","-1.6",2,5.137,5.1175
"319","-1.8",2,5.441,5.4175
"320","-2",2,5.648,5.6625
"321","-0.2",2,1.935,1.965
"322","-0.4",2,2.32,2.325
"323","-0.6",2,2.697,2.775
"324","-0.8",2,3.311,3.3375
"325","-1",2,3.839,3.815
"326","-1.2",2,4.368,4.4575
"327","-1.4",2,4.808,4.7925
"328","-1.6",2,5.046,5.1425
"329","-1.8",2,5.326,5.37
"330","-2",2,5.557,5.6
"331","-0.2",3,1.957,2.015
"332","-0.4",3,2.363,2.39
"333","-0.6",3,2.802,2.905
"334","-0.8",2,3.31,3.41
"335","-1",2,3.894,3.9525
"336","-1.2",2,4.288,4.3525
"337","-1.4",2,4.793,4.9225
"338","-1.6",2,5.083,5.14
"339","-1.8",2,5.347,5.48
"340","-2",2,5.6,5.755
"341","-0.2",3,1.838,1.855
"342","-0.4",3,2.175,2.23
"343","-0.6",3,2.584,2.6225
"344","-0.8",3,3.016,3.16
"345","-1",3,3.448,3.6775
"346","-1.2",3,3.874,3.9625
"347","-1.4",2,4.386,4.5725
"348","-1.6",2,4.768,4.88
"349","-1.8",2,5.101,5.2175
"350","-2",2,5.346,5.425
"351","-0.2",2,1.939,1.8925
"352","-0.4",2,2.303,2.23
"353","-0.6",2,2.707,2.5775
"354","-0.8",2,3.238,3.1575
"355","-1",2,3.826,3.5725
"356","-1.2",2,4.291,3.9925
"357","-1.4",2,4.771,4.63
"358","-1.6",2,5.078,4.9525
"359","-1.8",2,5.354,5.2025
"360","-2",2,5.54,5.3325
"361","-0.2",2,1.959,2.0325
"362","-0.4",2,2.332,2.3975
"363","-0.6",2,2.721,2.82
"364","-0.8",2,3.377,3.4
"365","-1",2,3.851,3.995
"366","-1.2",2,4.3,4.3375
"367","-1.4",2,4.873,4.9425
"368","-1.6",2,5.201,5.17
"369","-1.8",2,5.468,5.59
"370","-2",2,5.58,5.5625
"371","-0.2",2,1.919,1.835
"372","-0.4",2,2.314,2.19
"373","-0.6",2,2.747,2.6125
"374","-0.8",2,3.273,3.0075
"375","-1",2,3.768,3.65
"376","-1.2",2,4.38,4.1575
"377","-1.4",2,4.63,4.3875
"378","-1.6",2,5.111,4.925
"379","-1.8",2,5.396,5.2275
"380","-2",2,5.622,5.525
"381","-0.2",3,1.869,1.8175
"382","-0.4",3,2.317,2.325
"383","-0.6",3,2.659,2.6525
"384","-0.8",2,3.107,3.1025
"385","-1",2,3.73,3.6475
"386","-1.2",2,4.178,4.12
"387","-1.4",2,4.631,4.4525
"388","-1.6",2,4.947,4.8975
"389","-1.8",2,5.282,5.24
"390","-2",2,5.542,5.4325
"391","-0.2",3,1.91,1.89
"392","-0.4",3,2.311,2.2
"393","-0.6",3,2.744,2.7925
"394","-0.8",2,3.307,3.21
"395","-1",2,3.793,3.7575
"396","-1.2",2,4.222,4.0975
"397","-1.4",2,4.643,4.4875
"398","-1.6",2,4.946,4.7625
"399","-1.8",2,5.318,5.2525
"400","-2",2,5.502,5.39
"401","-0.2",3,1.908,1.885
"402","-0.4",3,2.291,2.2775
"403","-0.6",3,2.652,2.69
"404","-0.8",3,3.153,3.1525
"405","-1",3,3.463,3.5
"406","-1.2",3,4.181,4.1575
"407","-1.4",2,4.674,4.59
"408","-1.6",2,4.97,4.8575
"409","-1.8",2,5.246,5.275
"410","-2",2,5.51,5.495
"411","-0.2",3,1.866,1.885
"412","-0.4",3,2.329,2.315
"413","-0.6",2,2.733,2.705
"414","-0.8",2,3.228,3.1775
"415","-1",2,3.745,3.8425
"416","-1.2",2,4.147,4.275
"417","-1.4",2,4.638,4.86
"418","-1.6",2,5.111,5.25
"419","-1.8",2,5.307,5.28
"420","-2",2,5.546,5.5925
"421","-0.2",2,1.897,1.8675
"422","-0.4",2,2.251,2.17
"423","-0.6",2,2.655,2.6775
"424","-0.8",2,3.332,3.385
"425","-1",2,3.652,3.6725
"426","-1.2",2,4.218,4.36
"427","-1.4",2,4.626,4.695
"428","-1.6",2,4.971,5.0375
"429","-1.8",2,5.241,5.37
"430","-2",2,5.472,5.52
"431","-0.2",2,1.884,1.845
"432","-0.4",2,2.226,2.17
"433","-0.6",2,2.674,2.525
"434","-0.8",2,3.121,3.045
"435","-1",2,3.714,3.565
"436","-1.2",2,4.073,3.9075
"437","-1.4",2,4.579,4.2525
"438","-1.6",2,4.985,4.765
"439","-1.8",2,5.245,5.01
"440","-2",2,5.483,5.325
"441","-0.2",2,1.998,1.935
"442","-0.4",2,2.323,2.305
"443","-0.6",2,2.837,2.8325
"444","-0.8",2,3.269,3.275
"445","-1",2,3.859,3.7925
"446","-1.2",2,4.345,4.2975
"447","-1.4",2,4.82,4.7825
"448","-1.6",2,5.152,5.1875
"449","-1.8",2,5.473,5.5325
"450","-2",2,5.627,5.585
"451","-0.2",2,1.903,1.7575
"452","-0.4",2,2.259,2.09
"453","-0.6",2,2.659,2.4925
"454","-0.8",2,3.132,2.945
"455","-1",2,3.589,3.3725
"456","-1.2",2,4.185,3.965
"457","-1.4",2,4.516,4.245
"458","-1.6",2,4.831,4.535
"459","-1.8",2,5.194,5.0675
"460","-2",2,5.396,5.265
"461","-0.2",2,1.93,1.7675
"462","-0.4",2,2.35,2.3225
"463","-0.6",2,2.844,2.665
"464","-0.8",2,3.181,2.8775
"465","-1",2,3.656,3.365
"466","-1.2",2,4.192,3.845
"467","-1.4",2,4.611,4.165
"468","-1.6",2,5.023,4.6675
"469","-1.8",2,5.259,4.955
"470","-2",2,5.49,5.275
"471","-0.2",2,1.882,1.8
"472","-0.4",2,2.308,2.1975
"473","-0.6",2,2.722,2.605
"474","-0.8",2,3.275,3.0475
"475","-1",2,3.778,3.47
"476","-1.2",2,4.331,4.08
"477","-1.4",2,4.786,4.485
"478","-1.6",2,5.076,4.92
"479","-1.8",2,5.401,5.165
"480","-2",2,5.641,5.485
"481","-0.2",3,1.891,1.96
"482","-0.4",3,2.267,2.285
"483","-0.6",2,2.763,2.765
"484","-0.8",2,3.252,3.275
"485","-1",2,3.839,3.855
"486","-1.2",2,4.213,4.1575
"487","-1.4",2,4.837,4.725
"488","-1.6",2,5.155,5.185
"489","-1.8",2,5.403,5.475
"490","-2",2,5.567,5.535
"491","-0.2",2,1.941,1.97
"492","-0.4",2,2.258,2.305
"493","-0.6",2,2.731,2.7325
"494","-0.8",2,3.221,3.2275
"495","-1",2,3.67,3.6675
"496","-1.2",2,4.113,4.1875
"497","-1.4",2,4.589,4.6025
"498","-1.6",2,4.886,5.0575
"499","-1.8",2,5.181,5.2875
"500","-2",2,5.408,5.5525
"501","-0.2",2,1.975,1.935
"502","-0.4",2,2.333,2.24
"503","-0.6",2,2.849,2.7025
"504","-0.8",2,3.337,3.15
"505","-1",2,3.841,3.6525
"506","-1.2",2,4.279,4.0025
"507","-1.4",2,4.603,4.24
"508","-1.6",2,5.023,4.7525
"509","-1.8",2,5.375,5.09
"510","-2",2,5.484,5.2775
"511","-0.2",3,1.966,1.975
"512","-0.4",2,2.358,2.4525
"513","-0.6",3,2.871,3.015
"514","-0.8",2,3.396,3.465
"515","-1",2,3.988,4.135
"516","-1.2",2,4.386,4.4675
"517","-1.4",2,4.808,4.8075
"518","-1.6",2,5.148,5.145
"519","-1.8",2,5.392,5.495
"520","-2",2,5.632,5.65
"521","-0.2",3,1.865,1.835
"522","-0.4",2,2.17,2.1175
"523","-0.6",2,2.679,2.5775
"524","-0.8",2,3.154,3.1325
"525","-1",2,3.613,3.475
"526","-1.2",2,4.031,4.06
"527","-1.4",2,4.552,4.485
"528","-1.6",2,4.977,4.965
"529","-1.8",2,5.246,5.2225
"530","-2",2,5.531,5.55
"531","-0.2",3,2.008,1.9725
"532","-0.4",3,2.329,2.32
"533","-0.6",2,2.803,2.6825
"534","-0.8",2,3.329,3.225
"535","-1",2,3.833,3.8225
"536","-1.2",2,4.371,4.275
"537","-1.4",2,4.832,4.8525
"538","-1.6",2,5.105,5.0825
"539","-1.8",2,5.417,5.3
"540","-2",2,5.592,5.5575
"541","-0.2",2,1.747,1.8375
"542","-0.4",3,2.141,2.3525
"543","-0.6",2,2.541,2.7375
"544","-0.8",2,3.03,3.265
"545","-1",2,3.516,3.7075
"546","-1.2",2,3.959,4.225
"547","-1.4",2,4.482,4.67
"548","-1.6",2,4.947,4.99
"549","-1.8",2,5.262,5.425
"550","-2",2,5.449,5.565
"551","-0.2",2,1.851,1.8475
"552","-0.4",2,2.312,2.235
"553","-0.6",2,2.707,2.495
"554","-0.8",2,3.243,3.035
"555","-1",2,3.705,3.355
"556","-1.2",2,4.137,4.0325
"557","-1.4",2,4.626,4.3225
"558","-1.6",2,5.024,4.7475
"559","-1.8",2,5.301,5.08
"560","-2",2,5.515,5.3625
"561","-0.2",3,1.997,2.01
"562","-0.4",3,2.417,2.4975
"563","-0.6",3,2.878,2.9875
"564","-0.8",3,3.41,3.565
"565","-1",3,3.989,4.265
"566","-1.2",2,4.389,4.5275
"567","-1.4",2,4.86,5.0975
"568","-1.6",2,5.174,5.335
"569","-1.8",2,5.398,5.3875
"570","-2",2,5.606,5.7425
"571","-0.2",3,1.882,1.855
"572","-0.4",2,2.256,2.2575
"573","-0.6",2,2.682,2.6325
"574","-0.8",2,3.251,3.275
"575","-1",2,3.713,3.6675
"576","-1.2",2,4.207,4.0775
"577","-1.4",2,4.55,4.37
"578","-1.6",2,4.974,4.8675
"579","-1.8",2,5.285,5.135
"580","-2",2,5.49,5.375
"581","-0.2",3,1.952,2
"582","-0.4",3,2.325,2.3425
"583","-0.6",2,2.778,2.78
"584","-0.8",2,3.257,3.285
"585","-1",2,3.773,3.865
"586","-1.2",2,4.32,4.3025
"587","-1.4",2,4.739,4.8
"588","-1.6",2,5.123,5.1875
"589","-1.8",2,5.356,5.4425
"590","-2",2,5.509,5.5075
"591","-0.2",2,1.889,1.88
"592","-0.4",2,2.2,2.07
"593","-0.6",2,2.564,2.4925
"594","-0.8",2,2.99,2.8225
"595","-1",2,3.512,3.2775
"596","-1.2",2,3.888,3.7
"597","-1.4",2,4.269,4.135
"598","-1.6",2,4.623,4.5525
"599","-1.8",2,4.895,4.845
"600","-2",2,5.173,5.225
"601","-0.2",3,1.937,1.9575
"602","-0.4",3,2.244,2.2125
"603","-0.6",3,2.762,2.8675
"604","-0.8",3,3.26,3.3725
"605","-1",3,3.71,3.785
"606","-1.2",2,4.234,4.26
"607","-1.4",2,4.708,4.6825
"608","-1.6",2,4.976,5.0275
"609","-1.8",2,5.336,5.31
"610","-2",2,5.523,5.56
"611","-0.2",2,2.009,2.055
"612","-0.4",2,2.384,2.3075
"613","-0.6",2,2.988,2.9275
"614","-0.8",2,3.419,3.3925
"615","-1",2,4.029,3.9875
"616","-1.2",2,4.492,4.4725
"617","-1.4",2,4.982,4.865
"618","-1.6",2,5.235,5.2425
"619","-1.8",2,5.483,5.39
"620","-2",2,5.642,5.68
"621","-0.2",2,2.04,2.0675
"622","-0.4",2,2.381,2.3875
"623","-0.6",2,2.779,2.9025
"624","-0.8",2,3.464,3.3475
"625","-1",2,3.923,4.035
"626","-1.2",2,4.364,4.4525
"627","-1.4",2,4.784,4.8
"628","-1.6",2,5.087,5.08
"629","-1.8",2,5.386,5.3675
"630","-2",2,5.65,5.6775
"631","-0.2",3,1.901,1.955
"632","-0.4",3,2.175,2.2725
"633","-0.6",2,2.534,2.57
"634","-0.8",2,3.099,3.2225
"635","-1",2,3.509,3.6325
"636","-1.2",2,4.035,4.1075
"637","-1.4",2,4.585,4.5875
"638","-1.6",2,4.928,4.9675
"639","-1.8",2,5.231,5.33
"640","-2",2,5.485,5.56
"641","-0.2",2,1.853,1.9175
"642","-0.4",2,2.164,2.25
"643","-0.6",3,2.627,2.74
"644","-0.8",2,3.174,3.3475
"645","-1",2,3.642,3.8125
"646","-1.2",2,4.1,4.2175
"647","-1.4",2,4.597,4.7625
"648","-1.6",2,5.012,5.0825
"649","-1.8",2,5.328,5.45
"650","-2",2,5.525,5.4825
"651","-0.2",2,1.857,1.9675
"652","-0.4",2,2.186,2.2625
"653","-0.6",2,2.62,2.6675
"654","-0.8",2,3.108,3.2475
"655","-1",2,3.508,3.6525
"656","-1.2",2,3.849,4.105
"657","-1.4",2,4.336,4.81
"658","-1.6",2,4.657,5.175
"659","-1.8",2,4.9,5.3725
"660","-2",2,5.121,5.62
"661","-0.2",3,2.02,1.9725
"662","-0.4",2,2.353,2.3425
"663","-0.6",2,2.832,2.8175
"664","-0.8",2,3.304,3.25
"665","-1",2,3.765,3.6575
"666","-1.2",2,4.356,4.31
"667","-1.4",2,4.781,4.675
"668","-1.6",2,5.128,5.075
"669","-1.8",2,5.375,5.3
"670","-2",2,5.621,5.61
"671","-0.2",2,2.052,2.115
"672","-0.4",2,2.31,2.38
"673","-0.6",2,2.901,2.92
"674","-0.8",2,3.424,3.59
"675","-1",2,3.909,4.03
"676","-1.2",2,4.479,4.54
"677","-1.4",2,4.923,4.9475
"678","-1.6",2,5.224,5.295
"679","-1.8",2,5.424,5.5475
"680","-2",2,5.661,5.685
"681","-0.2",2,2.04,1.96
"682","-0.4",2,2.423,2.43
"683","-0.6",2,2.917,2.9425
"684","-0.8",2,3.51,3.3875
"685","-1",2,3.96,3.9
"686","-1.2",2,4.444,4.36
"687","-1.4",2,5.016,5.0075
"688","-1.6",2,5.28,5.215
"689","-1.8",2,5.553,5.5
"690","-2",2,5.682,5.68
"691","-0.2",2,1.86,1.9375
"692","-0.4",2,2.139,2.21
"693","-0.6",2,2.551,2.6925
"694","-0.8",2,3.112,3.1325
"695","-1",2,3.509,3.57
"696","-1.2",2,4.088,4.1475
"697","-1.4",2,4.429,4.4
"698","-1.6",2,4.753,4.7825
"699","-1.8",2,5.17,5.2725
"700","-2",2,5.381,5.4525
"701","-0.2",2,1.958,1.8825
"702","-0.4",2,2.263,2.1325
"703","-0.6",2,2.703,2.4525
"704","-0.8",2,3.398,3.075
"705","-1",2,3.792,3.485
"706","-1.2",2,4.257,3.8125
"707","-1.4",2,4.685,4.32
"708","-1.6",2,5.072,4.655
"709","-1.8",2,5.277,4.95
"710","-2",2,5.456,5.1275
"711","-0.2",2,1.928,2.0075
"712","-0.4",2,2.31,2.425
"713","-0.6",2,2.907,3.005
"714","-0.8",2,3.372,3.51
"715","-1",2,3.954,4.2075
"716","-1.2",2,4.215,4.3625
"717","-1.4",2,4.854,4.98
"718","-1.6",2,5.132,5.2625
"719","-1.8",2,5.39,5.4725
"720","-2",2,5.574,5.7125
"721","-0.2",2,1.835,1.8625
"722","-0.4",2,2.135,2.16
"723","-0.6",2,2.548,2.605
"724","-0.8",2,2.956,2.9725
"725","-1",2,3.463,3.65
"726","-1.2",2,3.836,3.97
"727","-1.4",2,4.267,4.4425
"728","-1.6",2,4.649,4.8725
"729","-1.8",2,4.922,5.1225
"730","-2",2,5.233,5.56
"731","-0.2",2,1.884,1.8075
"732","-0.4",2,2.173,2.05
"733","-0.6",2,2.691,2.5
"734","-0.8",2,3.198,3.035
"735","-1",2,3.571,3.3475
"736","-1.2",2,4.125,3.9275
"737","-1.4",2,4.623,4.4175
"738","-1.6",2,5.021,4.9
"739","-1.8",2,5.298,5.1925
"740","-2",2,5.509,5.3825
"741","-0.2",3,2.014,2.07
"742","-0.4",3,2.31,2.435
"743","-0.6",3,2.698,2.76
"744","-0.8",3,3.287,3.41
"745","-1",2,3.825,3.8975
"746","-1.2",2,4.377,4.53
"747","-1.4",2,4.728,4.875
"748","-1.6",2,5.131,5.2675
"749","-1.8",2,5.412,5.5025
"750","-2",2,5.554,5.6175
"751","-0.2",2,1.936,1.865
"752","-0.4",2,2.315,2.1075
"753","-0.6",3,2.791,2.6025
"754","-0.8",2,3.327,2.9225
"755","-1",2,3.753,3.355
"756","-1.2",2,4.192,3.7625
"757","-1.4",2,4.587,4.195
"758","-1.6",2,4.942,4.425
"759","-1.8",2,5.197,4.825
"760","-2",2,5.49,5.1575
"761","-0.2",3,1.902,1.96
"762","-0.4",3,2.181,2.2675
"763","-0.6",3,2.54,2.6325
"764","-0.8",3,3.075,3.2725
"765","-1",3,3.545,3.77
"766","-1.2",3,4.025,4.305
"767","-1.4",2,4.377,4.6275
"768","-1.6",2,4.694,5.08
"769","-1.8",2,5.131,5.365
"770","-2",2,5.308,5.4975
