"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"881","0.37",3,1.415,1.3975
"882","0.6",3,1.979,1.9775
"883","0.75",2,2.731,2.645
"884","0.84",2,3.451,3.4225
"885","0.9",2,4.055,4.01
"886","0.94",2,4.606,4.4975
"887","0.96",2,5.145,5.1775
"888","0.97",2,5.423,5.3425
"889","0.98",2,5.58,5.565
"890","0.99",2,5.79,5.835
"891","0.37",2,1.488,1.4875
"892","0.6",2,2.039,2.075
"893","0.75",2,2.743,2.81
"894","0.84",2,3.382,3.355
"895","0.9",2,4.128,4.145
"896","0.94",2,4.631,4.735
"897","0.96",2,5.182,5.2175
"898","0.97",2,5.478,5.4775
"899","0.98",2,5.605,5.66
"900","0.99",2,5.757,5.775
"901","0.37",3,1.467,1.4975
"902","0.6",3,2.045,2
"903","0.75",3,2.591,2.6475
"904","0.84",3,3.361,3.37
"905","0.9",2,4.166,4.11
"906","0.94",2,4.727,4.69
"907","0.96",2,5.12,5.1725
"908","0.97",2,5.453,5.4375
"909","0.98",2,5.591,5.5525
"910","0.99",2,5.749,5.7775
"911","0.37",2,1.477,1.4425
"912","0.6",2,2.012,1.9825
"913","0.75",2,2.638,2.6825
"914","0.84",2,3.519,3.6325
"915","0.9",2,4.026,4.1
"916","0.94",2,4.781,4.815
"917","0.96",2,5.113,5.2375
"918","0.97",2,5.383,5.3775
"919","0.98",2,5.676,5.7175
"920","0.99",2,5.748,5.7775
"921","0.37",2,1.459,1.4575
"922","0.6",3,2.003,2
"923","0.75",3,2.68,2.6775
"924","0.84",2,3.417,3.3925
"925","0.9",2,4.201,4.2225
"926","0.94",2,4.768,4.6925
"927","0.96",2,5.155,5.14
"928","0.97",2,5.413,5.3625
"929","0.98",2,5.626,5.61
"930","0.99",2,5.795,5.795
"931","0.37",2,1.432,1.455
"932","0.6",2,2.034,2.0775
"933","0.75",2,2.653,2.655
"934","0.84",2,3.45,3.35
"935","0.9",2,4.077,4.0375
"936","0.94",2,4.615,4.655
"937","0.96",2,5.138,5.1475
"938","0.97",2,5.424,5.43
"939","0.98",2,5.641,5.605
"940","0.99",2,5.711,5.72
"941","0.37",4,1.399,1.3675
"942","0.6",3,1.96,1.96
"943","0.75",3,2.665,2.6125
"944","0.84",3,3.396,3.3175
"945","0.9",3,4.169,4.275
"946","0.94",2,4.585,4.5175
"947","0.96",2,5.106,5.1225
"948","0.97",2,5.432,5.5125
"949","0.98",2,5.548,5.525
"950","0.99",2,5.781,5.79
"951","0.37",2,1.487,1.46
"952","0.6",2,1.942,1.915
"953","0.75",2,2.65,2.7625
"954","0.84",2,3.417,3.375
"955","0.9",2,4.074,4.055
"956","0.94",2,4.726,4.825
"957","0.96",2,5.158,5.215
"958","0.97",2,5.4,5.355
"959","0.98",2,5.641,5.68
"960","0.99",2,5.748,5.745
"961","0.37",3,1.494,1.5025
"962","0.6",3,1.951,2.015
"963","0.75",3,2.661,2.67
"964","0.84",3,3.522,3.535
"965","0.9",3,4.123,4.28
"966","0.94",2,4.603,4.6075
"967","0.96",2,5.109,5.1725
"968","0.97",2,5.417,5.3225
"969","0.98",2,5.593,5.6475
"970","0.99",2,5.792,5.8325
"971","0.37",2,1.449,1.465
"972","0.6",3,1.976,1.99
"973","0.75",3,2.681,2.72
"974","0.84",2,3.451,3.5025
"975","0.9",2,4.026,3.9525
"976","0.94",2,4.688,4.7025
"977","0.96",2,5.161,5.195
"978","0.97",2,5.381,5.4425
"979","0.98",2,5.598,5.555
"980","0.99",2,5.749,5.76
"981","0.37",3,1.41,1.435
"982","0.6",3,2.029,1.9975
"983","0.75",3,2.687,2.78
"984","0.84",2,3.466,3.4975
"985","0.9",2,4.126,4.1575
"986","0.94",2,4.62,4.6525
"987","0.96",2,5.116,5.1025
"988","0.97",2,5.426,5.4625
"989","0.98",2,5.646,5.7025
"990","0.99",2,5.765,5.78
"991","0.37",4,1.477,1.4725
"992","0.6",3,1.973,1.94
"993","0.75",3,2.654,2.7575
"994","0.84",3,3.423,3.415
"995","0.9",3,4.08,4.075
"996","0.94",2,4.637,4.5875
"997","0.96",2,5.154,5.2125
"998","0.97",2,5.46,5.5025
"999","0.98",2,5.651,5.61
"1000","0.99",2,5.77,5.8125
