"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"123","0.75",1,5.023,2.74333333333333
"124","0.84",1,5.272,3.57333333333333
"125","0.9",2,5.42,4.06666666666667
"126","0.94",2,5.633,4.77666666666667
"127","0.96",2,5.779,5.26333333333333
"128","0.97",2,5.805,5.35
"129","0.98",2,5.861,5.53666666666667
"130","0.99",2,5.919,5.73
"131","0.37",1,4.64,1.46666666666667
"132","0.6",1,4.824,2.08
"133","0.75",1,5.036,2.78666666666667
"134","0.84",1,5.274,3.58
"135","0.9",2,5.439,4.13
"136","0.94",2,5.603,4.67666666666667
"137","0.96",2,5.72,5.06666666666667
"138","0.97",2,5.826,5.42
"139","0.98",2,5.893,5.64333333333333
"140","0.99",2,5.933,5.77666666666667
"141","0.37",1,4.64,1.46666666666667
"142","0.6",1,4.836,2.12
"143","0.75",1,4.988,2.62666666666667
"144","0.84",1,5.201,3.33666666666667
"145","0.9",2,5.431,4.10333333333333
"146","0.94",2,5.634,4.78
"147","0.96",2,5.72,5.06666666666667
"148","0.97",2,5.82,5.4
"149","0.98",2,5.894,5.64666666666667
"150","0.99",2,5.947,5.82333333333333
"151","0.37",1,4.644,1.48
"152","0.6",1,4.806,2.02
"153","0.75",1,4.997,2.65666666666667
"154","0.84",2,5.247,3.49
"155","0.9",2,5.396,3.98666666666667
"156","0.94",2,5.61,4.7
"157","0.96",2,5.732,5.10666666666667
"158","0.97",2,5.795,5.31666666666667
"159","0.98",2,5.884,5.61333333333333
"160","0.99",2,5.939,5.79666666666667
"161","0.37",1,4.65,1.5
"162","0.6",1,4.82,2.06666666666667
"163","0.75",1,4.987,2.62333333333333
"164","0.84",1,5.223,3.41
"165","0.9",1,5.467,4.22333333333333
"166","0.94",2,5.661,4.87
"167","0.96",2,5.728,5.09333333333333
"168","0.97",2,5.815,5.38333333333333
"169","0.98",2,5.893,5.64333333333333
"170","0.99",2,5.918,5.72666666666667
"171","0.37",1,4.646,1.48666666666667
"172","0.6",1,4.796,1.98666666666667
"173","0.75",2,4.998,2.66
"174","0.84",2,5.178,3.26
"175","0.9",2,5.482,4.27333333333333
"176","0.94",2,5.605,4.68333333333333
"177","0.96",2,5.735,5.11666666666667
"178","0.97",2,5.836,5.45333333333333
"179","0.98",2,5.897,5.65666666666667
"180","0.99",2,5.943,5.81
"181","0.37",1,4.657,1.52333333333333
"182","0.6",1,4.81,2.03333333333333
"183","0.75",1,4.994,2.64666666666667
"184","0.84",2,5.208,3.36
"185","0.9",2,5.457,4.19
"186","0.94",2,5.633,4.77666666666667
"187","0.96",2,5.743,5.14333333333333
"188","0.97",2,5.837,5.45666666666667
"189","0.98",2,5.9,5.66666666666667
"190","0.99",2,5.926,5.75333333333333
"191","0.37",1,4.626,1.42
"192","0.6",1,4.793,1.97666666666667
"193","0.75",1,4.988,2.62666666666667
"194","0.84",1,5.208,3.36
"195","0.9",1,5.428,4.09333333333333
"196","0.94",2,5.577,4.59
"197","0.96",2,5.753,5.17666666666667
"198","0.97",2,5.802,5.34
"199","0.98",2,5.875,5.58333333333333
"200","0.99",2,5.935,5.78333333333333
"201","0.37",1,4.636,1.45333333333333
"202","0.6",1,4.781,1.93666666666667
"203","0.75",1,5.014,2.71333333333333
"204","0.84",1,5.231,3.43666666666667
"205","0.9",2,5.406,4.02
"206","0.94",2,5.583,4.61
"207","0.96",2,5.773,5.24333333333333
"208","0.97",2,5.832,5.44
"209","0.98",2,5.9,5.66666666666667
"210","0.99",2,5.951,5.83666666666667
"211","0.37",1,4.618,1.39333333333333
"212","0.6",1,4.795,1.98333333333333
"213","0.75",1,5.006,2.68666666666667
"214","0.84",1,5.217,3.39
"215","0.9",1,5.401,4.00333333333333
"216","0.94",2,5.598,4.66
"217","0.96",2,5.705,5.01666666666667
"218","0.97",2,5.839,5.46333333333333
"219","0.98",2,5.887,5.62333333333333
"220","0.99",2,5.93,5.76666666666667
"221","0.37",1,4.649,1.49666666666667
"222","0.6",1,4.774,1.91333333333333
"223","0.75",1,5.003,2.67666666666667
"224","0.84",1,5.223,3.41
"225","0.9",2,5.463,4.21
"226","0.94",2,5.662,4.87333333333333
"227","0.96",2,5.734,5.11333333333333
"228","0.97",2,5.843,5.47666666666667
"229","0.98",2,5.879,5.59666666666667
"230","0.99",2,5.897,5.65666666666667
"231","0.37",1,4.636,1.45333333333333
"232","0.6",1,4.8,2
"233","0.75",1,4.971,2.57
"234","0.84",1,5.255,3.51666666666667
"235","0.9",1,5.436,4.12
"236","0.94",2,5.636,4.78666666666667
"237","0.96",2,5.737,5.12333333333333
"238","0.97",2,5.794,5.31333333333333
"239","0.98",2,5.896,5.65333333333333
"240","0.99",2,5.89,5.63333333333333
"241","0.37",1,4.632,1.44
"242","0.6",1,4.763,1.87666666666667
"243","0.75",1,5.001,2.67
"244","0.84",1,5.291,3.63666666666667
"245","0.9",2,5.47,4.23333333333333
"246","0.94",2,5.578,4.59333333333333
"247","0.96",2,5.749,5.16333333333333
"248","0.97",2,5.82,5.4
"249","0.98",2,5.884,5.61333333333333
"250","0.99",2,5.891,5.63666666666667
"251","0.37",1,4.644,1.48
"252","0.6",1,4.767,1.89
"253","0.75",1,4.983,2.61
"254","0.84",1,5.18,3.26666666666667
"255","0.9",2,5.386,3.95333333333333
"256","0.94",2,5.597,4.65666666666667
"257","0.96",2,5.73,5.1
"258","0.97",2,5.847,5.49
"259","0.98",2,5.894,5.64666666666667
"260","0.99",2,5.918,5.72666666666667
"261","0.37",1,4.645,1.48333333333333
"262","0.6",2,4.806,2.02
"263","0.75",1,4.963,2.54333333333333
"264","0.84",2,5.168,3.22666666666667
"265","0.9",2,5.413,4.04333333333333
"266","0.94",2,5.621,4.73666666666667
"267","0.96",2,5.75,5.16666666666667
"268","0.97",2,5.789,5.29666666666667
"269","0.98",2,5.866,5.55333333333333
"270","0.99",2,5.889,5.63
"271","0.37",1,4.631,1.43666666666667
"272","0.6",2,4.828,2.09333333333333
"273","0.75",2,5.011,2.70333333333333
"274","0.84",2,5.175,3.25
"275","0.9",2,5.397,3.99
"276","0.94",2,5.613,4.71
"277","0.96",2,5.685,4.95
"278","0.97",2,5.845,5.48333333333333
"279","0.98",2,5.87,5.56666666666667
"280","0.99",2,5.953,5.84333333333333
"281","0.37",1,4.619,1.39666666666667
"282","0.6",1,4.821,2.07
"283","0.75",1,5.001,2.67
"284","0.84",1,5.269,3.56333333333333
"285","0.9",2,5.444,4.14666666666667
"286","0.94",2,5.588,4.62666666666667
"287","0.96",2,5.761,5.20333333333333
"288","0.97",2,5.802,5.34
"289","0.98",2,5.914,5.71333333333333
"290","0.99",2,5.906,5.68666666666667
"291","0.37",1,4.642,1.47333333333333
"292","0.6",2,4.794,1.98
"293","0.75",2,5.044,2.81333333333333
"294","0.84",2,5.203,3.34333333333333
"295","0.9",2,5.456,4.18666666666667
"296","0.94",2,5.609,4.69666666666667
"297","0.96",2,5.684,4.94666666666667
"298","0.97",2,5.85,5.5
"299","0.98",2,5.894,5.64666666666667
"300","0.99",2,5.926,5.75333333333333
"301","0.37",1,4.635,1.45
"302","0.6",1,4.814,2.04666666666667
"303","0.75",1,4.991,2.63666666666667
"304","0.84",2,5.255,3.51666666666667
"305","0.9",2,5.457,4.19
"306","0.94",2,5.581,4.60333333333333
"307","0.96",2,5.702,5.00666666666667
"308","0.97",2,5.802,5.34
"309","0.98",2,5.897,5.65666666666667
"310","0.99",2,5.92,5.73333333333333
"311","0.37",1,4.643,1.47666666666667
"312","0.6",1,4.764,1.88
"313","0.75",1,4.97,2.56666666666667
"314","0.84",2,5.221,3.40333333333333
"315","0.9",2,5.383,3.94333333333333
"316","0.94",2,5.567,4.55666666666667
"317","0.96",2,5.694,4.98
"318","0.97",2,5.82,5.4
"319","0.98",2,5.885,5.61666666666667
"320","0.99",2,5.933,5.77666666666667
"321","0.37",1,4.631,1.43666666666667
"322","0.6",1,4.808,2.02666666666667
"323","0.75",2,4.995,2.65
"324","0.84",2,5.242,3.47333333333333
"325","0.9",2,5.43,4.1
"326","0.94",2,5.592,4.64
"327","0.96",2,5.72,5.06666666666667
"328","0.97",2,5.846,5.48666666666667
"329","0.98",2,5.892,5.64
"330","0.99",2,5.935,5.78333333333333
"331","0.37",1,4.635,1.45
"332","0.6",1,4.812,2.04
"333","0.75",1,4.974,2.58
"334","0.84",1,5.205,3.35
"335","0.9",2,5.427,4.09
"336","0.94",2,5.662,4.87333333333333
"337","0.96",2,5.713,5.04333333333333
"338","0.97",2,5.85,5.5
"339","0.98",2,5.895,5.65
"340","0.99",2,5.948,5.82666666666667
"341","0.37",1,4.632,1.44
"342","0.6",1,4.788,1.96
"343","0.75",1,5.034,2.78
"344","0.84",1,5.24,3.46666666666667
"345","0.9",2,5.449,4.16333333333333
"346","0.94",2,5.562,4.54
"347","0.96",2,5.745,5.15
"348","0.97",2,5.825,5.41666666666667
"349","0.98",2,5.892,5.64
"350","0.99",2,5.901,5.67
"351","0.37",1,4.625,1.41666666666667
"352","0.6",1,4.781,1.93666666666667
"353","0.75",1,4.974,2.58
"354","0.84",1,5.231,3.43666666666667
"355","0.9",2,5.462,4.20666666666667
"356","0.94",2,5.609,4.69666666666667
"357","0.96",2,5.726,5.08666666666667
"358","0.97",2,5.833,5.44333333333333
"359","0.98",2,5.873,5.57666666666667
"360","0.99",2,5.934,5.78
"361","0.37",1,4.65,1.5
"362","0.6",1,4.803,2.01
"363","0.75",1,4.97,2.56666666666667
"364","0.84",2,5.306,3.68666666666667
"365","0.9",2,5.459,4.19666666666667
"366","0.94",2,5.576,4.58666666666667
"367","0.96",2,5.725,5.08333333333333
"368","0.97",2,5.835,5.45
"369","0.98",2,5.896,5.65333333333333
"370","0.99",2,5.931,5.77
"371","0.37",1,4.627,1.42333333333333
"372","0.6",1,4.778,1.92666666666667
"373","0.75",1,5.043,2.81
"374","0.84",1,5.224,3.41333333333333
"375","0.9",1,5.458,4.19333333333333
"376","0.94",2,5.647,4.82333333333333
"377","0.96",2,5.76,5.2
"378","0.97",2,5.819,5.39666666666667
"379","0.98",2,5.865,5.55
"380","0.99",2,5.925,5.75
"381","0.37",1,4.608,1.36
"382","0.6",1,4.815,2.05
"383","0.75",1,5.037,2.79
"384","0.84",1,5.219,3.39666666666667
"385","0.9",1,5.399,3.99666666666667
"386","0.94",2,5.581,4.60333333333333
"387","0.96",2,5.737,5.12333333333333
"388","0.97",2,5.832,5.44
"389","0.98",2,5.843,5.47666666666667
"390","0.99",2,5.938,5.79333333333333
"391","0.37",1,4.639,1.46333333333333
"392","0.6",1,4.803,2.01
"393","0.75",1,4.986,2.62
"394","0.84",1,5.256,3.52
"395","0.9",1,5.454,4.18
"396","0.94",2,5.631,4.77
"397","0.96",2,5.749,5.16333333333333
"398","0.97",2,5.813,5.37666666666667
"399","0.98",2,5.884,5.61333333333333
"400","0.99",2,5.916,5.72
"401","0.37",1,4.646,1.48666666666667
"402","0.6",1,4.804,2.01333333333333
"403","0.75",1,5.013,2.71
"404","0.84",2,5.21,3.36666666666667
"405","0.9",2,5.401,4.00333333333333
"406","0.94",2,5.657,4.85666666666667
"407","0.96",2,5.687,4.95666666666667
"408","0.97",2,5.797,5.32333333333333
"409","0.98",2,5.865,5.55
"410","0.99",2,5.931,5.77
"411","0.37",1,4.65,1.5
"412","0.6",1,4.803,2.01
"413","0.75",1,4.989,2.63
"414","0.84",1,5.254,3.51333333333333
"415","0.9",2,5.446,4.15333333333333
"416","0.94",2,5.602,4.67333333333333
"417","0.96",2,5.723,5.07666666666667
"418","0.97",2,5.819,5.39666666666667
"419","0.98",2,5.864,5.54666666666667
"420","0.99",2,5.94,5.8
"421","0.37",1,4.654,1.51333333333333
"422","0.6",1,4.806,2.02
"423","0.75",1,5.003,2.67666666666667
"424","0.84",1,5.247,3.49
"425","0.9",2,5.451,4.17
"426","0.94",2,5.637,4.79
"427","0.96",2,5.773,5.24333333333333
"428","0.97",2,5.849,5.49666666666667
"429","0.98",2,5.87,5.56666666666667
"430","0.99",2,5.934,5.78
"431","0.37",1,4.628,1.42666666666667
"432","0.6",1,4.806,2.02
"433","0.75",1,4.972,2.57333333333333
"434","0.84",1,5.282,3.60666666666667
"435","0.9",2,5.45,4.16666666666667
"436","0.94",2,5.591,4.63666666666667
"437","0.96",2,5.769,5.23
"438","0.97",2,5.814,5.38
"439","0.98",2,5.88,5.6
"440","0.99",2,5.945,5.81666666666667
"441","0.37",1,4.632,1.44
"442","0.6",1,4.827,2.09
"443","0.75",1,4.977,2.59
"444","0.84",2,5.229,3.43
"445","0.9",2,5.478,4.26
"446","0.94",2,5.616,4.72
"447","0.96",2,5.743,5.14333333333333
"448","0.97",2,5.85,5.5
"449","0.98",2,5.872,5.57333333333333
"450","0.99",2,5.912,5.70666666666667
"451","0.37",1,4.628,1.42666666666667
"452","0.6",1,4.777,1.92333333333333
"453","0.75",1,4.989,2.63
"454","0.84",1,5.208,3.36
"455","0.9",2,5.394,3.98
"456","0.94",2,5.569,4.56333333333333
"457","0.96",2,5.706,5.02
"458","0.97",2,5.835,5.45
"459","0.98",2,5.888,5.62666666666667
"460","0.99",2,5.945,5.81666666666667
"461","0.37",1,4.647,1.49
"462","0.6",1,4.788,1.96
"463","0.75",1,5.035,2.78333333333333
"464","0.84",1,5.153,3.17666666666667
"465","0.9",1,5.42,4.06666666666667
"466","0.94",2,5.652,4.84
"467","0.96",2,5.735,5.11666666666667
"468","0.97",2,5.84,5.46666666666667
"469","0.98",2,5.896,5.65333333333333
"470","0.99",2,5.922,5.74
"471","0.37",1,4.619,1.39666666666667
"472","0.6",1,4.798,1.99333333333333
"473","0.75",2,4.951,2.50333333333333
"474","0.84",2,5.242,3.47333333333333
"475","0.9",2,5.43,4.1
"476","0.94",2,5.604,4.68
"477","0.96",2,5.763,5.21
"478","0.97",2,5.799,5.33
"479","0.98",2,5.912,5.70666666666667
"480","0.99",2,5.907,5.69
"481","0.37",1,4.622,1.40666666666667
"482","0.6",1,4.801,2.00333333333333
"483","0.75",1,4.974,2.58
"484","0.84",1,5.236,3.45333333333333
"485","0.9",1,5.382,3.94
"486","0.94",2,5.612,4.70666666666667
"487","0.96",2,5.751,5.17
"488","0.97",2,5.769,5.23
"489","0.98",2,5.884,5.61333333333333
"490","0.99",2,5.927,5.75666666666667
"491","0.37",1,4.626,1.42
"492","0.6",1,4.792,1.97333333333333
"493","0.75",1,5.043,2.81
"494","0.84",1,5.281,3.60333333333333
"495","0.9",2,5.435,4.11666666666667
"496","0.94",2,5.599,4.66333333333333
"497","0.96",2,5.723,5.07666666666667
"498","0.97",2,5.814,5.38
"499","0.98",2,5.888,5.62666666666667
"500","0.99",2,5.945,5.81666666666667
"501","0.37",1,4.644,1.48
"502","0.6",1,4.822,2.07333333333333
"503","0.75",1,5,2.66666666666667
"504","0.84",1,5.245,3.48333333333333
"505","0.9",2,5.458,4.19333333333333
"506","0.94",2,5.594,4.64666666666667
"507","0.96",2,5.727,5.09
"508","0.97",2,5.812,5.37333333333333
"509","0.98",2,5.928,5.76
"510","0.99",2,5.927,5.75666666666667
"511","0.37",1,4.645,1.48333333333333
"512","0.6",1,4.824,2.08
"513","0.75",1,4.991,2.63666666666667
"514","0.84",2,5.258,3.52666666666667
"515","0.9",2,5.445,4.15
"516","0.94",2,5.612,4.70666666666667
"517","0.96",2,5.761,5.20333333333333
"518","0.97",2,5.83,5.43333333333333
"519","0.98",2,5.895,5.65
"520","0.99",2,5.903,5.67666666666667
"521","0.37",1,4.631,1.43666666666667
"522","0.6",1,4.782,1.94
"523","0.75",1,5.031,2.77
"524","0.84",1,5.239,3.46333333333333
"525","0.9",2,5.401,4.00333333333333
"526","0.94",2,5.561,4.53666666666667
"527","0.96",2,5.762,5.20666666666667
"528","0.97",2,5.828,5.42666666666667
"529","0.98",2,5.887,5.62333333333333
"530","0.99",2,5.931,5.77
"531","0.37",1,4.608,1.36
"532","0.6",1,4.772,1.90666666666667
"533","0.75",1,4.975,2.58333333333333
"534","0.84",2,5.222,3.40666666666667
"535","0.9",2,5.393,3.97666666666667
"536","0.94",2,5.603,4.67666666666667
"537","0.96",2,5.72,5.06666666666667
"538","0.97",2,5.836,5.45333333333333
"539","0.98",2,5.87,5.56666666666667
"540","0.99",2,5.922,5.74
"541","0.37",1,4.628,1.42666666666667
"542","0.6",1,4.822,2.07333333333333
"543","0.75",1,4.993,2.64333333333333
"544","0.84",2,5.241,3.47
"545","0.9",2,5.435,4.11666666666667
"546","0.94",2,5.588,4.62666666666667
"547","0.96",2,5.705,5.01666666666667
"548","0.97",2,5.817,5.39
"549","0.98",2,5.874,5.58
"550","0.99",2,5.938,5.79333333333333
"551","0.37",1,4.637,1.45666666666667
"552","0.6",1,4.795,1.98333333333333
"553","0.75",1,5.017,2.72333333333333
"554","0.84",2,5.197,3.32333333333333
"555","0.9",2,5.442,4.14
"556","0.94",2,5.572,4.57333333333333
"557","0.96",2,5.743,5.14333333333333
"558","0.97",2,5.853,5.51
"559","0.98",2,5.877,5.59
"560","0.99",2,5.904,5.68
"561","0.37",1,4.622,1.40666666666667
"562","0.6",1,4.805,2.01666666666667
"563","0.75",1,5.029,2.76333333333333
"564","0.84",1,5.226,3.42
"565","0.9",2,5.432,4.10666666666667
"566","0.94",2,5.628,4.76
"567","0.96",2,5.712,5.04
"568","0.97",2,5.831,5.43666666666667
"569","0.98",2,5.905,5.68333333333333
"570","0.99",2,5.927,5.75666666666667
"571","0.37",1,4.634,1.44666666666667
"572","0.6",1,4.834,2.11333333333333
"573","0.75",1,4.984,2.61333333333333
"574","0.84",2,5.202,3.34
"575","0.9",2,5.417,4.05666666666667
"576","0.94",2,5.645,4.81666666666667
"577","0.96",2,5.757,5.19
"578","0.97",2,5.789,5.29666666666667
"579","0.98",2,5.878,5.59333333333333
"580","0.99",2,5.934,5.78
"581","0.37",1,4.637,1.45666666666667
"582","0.6",1,4.798,1.99333333333333
"583","0.75",1,5.001,2.67
"584","0.84",1,5.227,3.42333333333333
"585","0.9",2,5.427,4.09
"586","0.94",2,5.572,4.57333333333333
"587","0.96",2,5.735,5.11666666666667
"588","0.97",2,5.851,5.50333333333333
"589","0.98",2,5.888,5.62666666666667
"590","0.99",2,5.921,5.73666666666667
"591","0.37",1,4.626,1.42
"592","0.6",1,4.833,2.11
"593","0.75",1,5.001,2.67
"594","0.84",2,5.196,3.32
"595","0.9",2,5.465,4.21666666666667
"596","0.94",2,5.63,4.76666666666667
"597","0.96",2,5.731,5.10333333333333
"598","0.97",2,5.822,5.40666666666667
"599","0.98",2,5.882,5.60666666666667
"600","0.99",2,5.947,5.82333333333333
"601","0.37",1,4.63,1.43333333333333
"602","0.6",1,4.775,1.91666666666667
"603","0.75",1,4.993,2.64333333333333
"604","0.84",1,5.291,3.63666666666667
"605","0.9",1,5.405,4.01666666666667
"606","0.94",2,5.622,4.74
"607","0.96",2,5.767,5.22333333333333
"608","0.97",2,5.823,5.41
"609","0.98",2,5.874,5.58
"610","0.99",2,5.92,5.73333333333333
"611","0.37",1,4.642,1.47333333333333
"612","0.6",1,4.823,2.07666666666667
"613","0.75",1,5.008,2.69333333333333
"614","0.84",1,5.182,3.27333333333333
"615","0.9",1,5.416,4.05333333333333
"616","0.94",2,5.586,4.62
"617","0.96",2,5.736,5.12
"618","0.97",2,5.841,5.47
"619","0.98",2,5.891,5.63666666666667
"620","0.99",2,5.928,5.76
"621","0.37",1,4.624,1.41333333333333
"622","0.6",1,4.793,1.97666666666667
"623","0.75",1,5.002,2.67333333333333
"624","0.84",1,5.227,3.42333333333333
"625","0.9",2,5.428,4.09333333333333
"626","0.94",2,5.608,4.69333333333333
"627","0.96",2,5.744,5.14666666666667
"628","0.97",2,5.822,5.40666666666667
"629","0.98",2,5.897,5.65666666666667
"630","0.99",2,5.926,5.75333333333333
"631","0.37",1,4.635,1.45
"632","0.6",1,4.823,2.07666666666667
"633","0.75",1,5.012,2.70666666666667
"634","0.84",1,5.235,3.45
"635","0.9",1,5.455,4.18333333333333
"636","0.94",1,5.617,4.72333333333333
"637","0.96",2,5.787,5.29
"638","0.97",2,5.816,5.38666666666667
"639","0.98",2,5.874,5.58
"640","0.99",2,5.933,5.77666666666667
"641","0.37",1,4.622,1.40666666666667
"642","0.6",1,4.795,1.98333333333333
"643","0.75",1,4.973,2.57666666666667
"644","0.84",1,5.199,3.33
"645","0.9",2,5.454,4.18
"646","0.94",2,5.621,4.73666666666667
"647","0.96",2,5.776,5.25333333333333
"648","0.97",2,5.826,5.42
"649","0.98",2,5.885,5.61666666666667
"650","0.99",2,5.937,5.79
"651","0.37",1,4.636,1.45333333333333
"652","0.6",1,4.822,2.07333333333333
"653","0.75",1,4.975,2.58333333333333
"654","0.84",1,5.246,3.48666666666667
"655","0.9",1,5.43,4.1
"656","0.94",2,5.62,4.73333333333333
"657","0.96",2,5.755,5.18333333333333
"658","0.97",2,5.828,5.42666666666667
"659","0.98",2,5.896,5.65333333333333
"660","0.99",2,5.912,5.70666666666667
"661","0.37",1,4.653,1.51
"662","0.6",1,4.815,2.05
"663","0.75",1,5.033,2.77666666666667
"664","0.84",2,5.269,3.56333333333333
"665","0.9",2,5.455,4.18333333333333
"666","0.94",2,5.565,4.55
"667","0.96",2,5.674,4.91333333333333
"668","0.97",2,5.803,5.34333333333333
"669","0.98",2,5.922,5.74
"670","0.99",2,5.91,5.7
"671","0.37",1,4.629,1.43
"672","0.6",1,4.786,1.95333333333333
"673","0.75",1,5.002,2.67333333333333
"674","0.84",1,5.253,3.51
"675","0.9",1,5.395,3.98333333333333
"676","0.94",1,5.626,4.75333333333333
"677","0.96",2,5.74,5.13333333333333
"678","0.97",2,5.817,5.39
"679","0.98",2,5.892,5.64
"680","0.99",2,5.946,5.82
"681","0.37",1,4.613,1.37666666666667
"682","0.6",1,4.806,2.02
"683","0.75",2,4.982,2.60666666666667
"684","0.84",2,5.204,3.34666666666667
"685","0.9",2,5.436,4.12
"686","0.94",2,5.665,4.88333333333333
"687","0.96",2,5.711,5.03666666666667
"688","0.97",2,5.828,5.42666666666667
"689","0.98",2,5.895,5.65
"690","0.99",2,5.915,5.71666666666667
"691","0.37",1,4.649,1.49666666666667
"692","0.6",1,4.804,2.01333333333333
"693","0.75",1,4.963,2.54333333333333
"694","0.84",2,5.25,3.5
"695","0.9",1,5.431,4.10333333333333
"696","0.94",2,5.622,4.74
"697","0.96",2,5.712,5.04
"698","0.97",2,5.804,5.34666666666667
"699","0.98",2,5.881,5.60333333333333
"700","0.99",2,5.923,5.74333333333333
"701","0.37",1,4.647,1.49
"702","0.6",1,4.806,2.02
"703","0.75",1,5.007,2.69
"704","0.84",1,5.228,3.42666666666667
"705","0.9",2,5.403,4.01
"706","0.94",2,5.658,4.86
"707","0.96",2,5.801,5.33666666666667
"708","0.97",2,5.818,5.39333333333333
"709","0.98",2,5.903,5.67666666666667
