"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"98","-1.6",2,4.239,4.30666666666667
"99","-1.8",2,4.663,4.77666666666667
"100","-2",2,4.903,5.10333333333333
"101","-0.2",2,1.898,1.83333333333333
"102","-0.4",1,2.163,1.99666666666667
"103","-0.6",2,2.551,2.38666666666667
"104","-0.8",2,3.063,2.88333333333333
"105","-1",2,3.495,3.25666666666667
"106","-1.2",2,4.072,3.78333333333333
"107","-1.4",2,4.347,4.07333333333333
"108","-1.6",2,4.765,4.42666666666667
"109","-1.8",2,5.029,4.59
"110","-2",2,5.293,5.06
"111","-0.2",2,1.765,1.82666666666667
"112","-0.4",2,1.987,1.97
"113","-0.6",2,2.372,2.49666666666667
"114","-0.8",2,2.829,2.67333333333333
"115","-1",2,3.255,3.35666666666667
"116","-1.2",2,3.694,3.71333333333333
"117","-1.4",2,4.083,4.04333333333333
"118","-1.6",2,4.51,4.51666666666667
"119","-1.8",2,4.93,4.92
"120","-2",2,5.227,5.28333333333333
"121","-0.2",3,1.756,1.81333333333333
"122","-0.4",3,1.999,2.27
"123","-0.6",3,2.387,2.66666666666667
"124","-0.8",3,2.692,3.00666666666667
"125","-1",2,3.069,3.36666666666667
"126","-1.2",2,3.388,3.75666666666667
"127","-1.4",2,3.727,4.22666666666667
"128","-1.6",2,4.067,4.39333333333333
"129","-1.8",2,4.402,4.61333333333333
"130","-2",2,4.748,4.98
"131","-0.2",2,1.994,1.99666666666667
"132","-0.4",2,2.247,2.22333333333333
"133","-0.6",2,2.718,2.79
"134","-0.8",2,3.294,3.30666666666667
"135","-1",2,3.667,3.77
"136","-1.2",2,4.158,4.21
"137","-1.4",2,4.64,4.83333333333333
"138","-1.6",2,4.94,5.07
"139","-1.8",2,5.262,5.45
"140","-2",2,5.485,5.57333333333333
"141","-0.2",2,1.828,1.89
"142","-0.4",2,2.188,2.26333333333333
"143","-0.6",2,2.571,2.71
"144","-0.8",2,3.134,3.34
"145","-1",2,3.442,3.63
"146","-1.2",2,4.079,4.37333333333333
"147","-1.4",2,4.383,4.57
"148","-1.6",2,4.743,5.08666666666667
"149","-1.8",2,5.069,5.41333333333333
"150","-2",2,5.343,5.56
"151","-0.2",2,1.827,1.81
"152","-0.4",2,2.231,2.17333333333333
"153","-0.6",2,2.516,2.50666666666667
"154","-0.8",2,2.915,2.83666666666667
"155","-1",2,3.341,3.33
"156","-1.2",2,3.813,3.93666666666667
"157","-1.4",2,4.221,4.13
"158","-1.6",2,4.566,4.54
"159","-1.8",2,4.951,4.99666666666667
"160","-2",2,5.236,5.24
"161","-0.2",1,1.897,1.84333333333333
"162","-0.4",2,2.242,2.17
"163","-0.6",2,2.657,2.66
"164","-0.8",2,3.138,3.11333333333333
"165","-1",2,3.747,3.66666666666667
"166","-1.2",2,4.131,4.06666666666667
"167","-1.4",2,4.707,4.67333333333333
"168","-1.6",2,5.058,5.07666666666667
"169","-1.8",2,5.373,5.24
"170","-2",2,5.55,5.45
"171","-0.2",3,1.62,1.59333333333333
"172","-0.4",2,1.795,1.72
"173","-0.6",2,2.071,2.02666666666667
"174","-0.8",2,2.407,2.45
"175","-1",2,2.811,2.87666666666667
"176","-1.2",2,3.233,3.17333333333333
"177","-1.4",2,3.717,3.57666666666667
"178","-1.6",2,4.19,4.02
"179","-1.8",2,4.552,4.18666666666667
"180","-2",2,4.915,4.52666666666667
"181","-0.2",2,1.727,1.79333333333333
"182","-0.4",2,2.095,2.34333333333333
"183","-0.6",2,2.525,2.88333333333333
"184","-0.8",2,2.759,3.11333333333333
"185","-1",2,3.187,3.61333333333333
"186","-1.2",2,3.626,4.14333333333333
"187","-1.4",2,4.096,4.54
"188","-1.6",2,4.528,5.06333333333333
"189","-1.8",2,4.798,5.27
"190","-2",2,5.099,5.52333333333333
"191","-0.2",2,1.885,1.95333333333333
"192","-0.4",2,2.161,2.30666666666667
"193","-0.6",2,2.571,2.64333333333333
"194","-0.8",2,3.011,3.28
"195","-1",2,3.328,3.53333333333333
"196","-1.2",2,3.804,4.02666666666667
"197","-1.4",2,4.094,4.29666666666667
"198","-1.6",2,4.427,4.81
"199","-1.8",2,4.741,5.01666666666667
"200","-2",2,5.039,5.42666666666667
"201","-0.2",3,1.74,1.82
"202","-0.4",3,1.979,2.18333333333333
"203","-0.6",2,2.275,2.43333333333333
"204","-0.8",2,2.679,2.83
"205","-1",2,3.132,3.36
"206","-1.2",2,3.507,3.63666666666667
"207","-1.4",2,3.886,4.15333333333333
"208","-1.6",2,4.323,4.58666666666667
"209","-1.8",2,4.619,4.90333333333333
"210","-2",2,4.922,5.14333333333333
"211","-0.2",2,1.739,1.65
"212","-0.4",2,2.129,1.92333333333333
"213","-0.6",2,2.568,2.45666666666667
"214","-0.8",2,2.864,2.71666666666667
"215","-1",2,3.36,3.32333333333333
"216","-1.2",2,3.836,3.59666666666667
"217","-1.4",2,4.221,4.13666666666667
"218","-1.6",2,4.677,4.71666666666667
"219","-1.8",2,4.931,4.90666666666667
"220","-2",2,5.247,5.32
"221","-0.2",4,1.702,1.88
"222","-0.4",4,1.918,2.19
"223","-0.6",3,2.322,2.85666666666667
"224","-0.8",3,2.614,3.39
"225","-1",3,2.948,3.79666666666667
"226","-1.2",2,3.295,4.27333333333333
"227","-1.4",2,3.794,4.78333333333333
"228","-1.6",2,4.239,5.18333333333333
"229","-1.8",2,4.53,5.36333333333333
"230","-2",2,4.975,5.61333333333333
"231","-0.2",2,1.876,1.87333333333333
"232","-0.4",2,2.289,2.14333333333333
"233","-0.6",2,2.721,2.53333333333333
"234","-0.8",2,3.138,3.00333333333333
"235","-1",2,3.625,3.43666666666667
"236","-1.2",2,4.118,3.75
"237","-1.4",2,4.626,4.36
"238","-1.6",2,5.032,4.88
"239","-1.8",2,5.338,5.02333333333333
"240","-2",2,5.48,5.32
"241","-0.2",2,1.801,1.84
"242","-0.4",2,2.132,2.14333333333333
"243","-0.6",2,2.552,2.62333333333333
"244","-0.8",2,3.041,3.07333333333333
"245","-1",2,3.444,3.63
"246","-1.2",2,3.939,4.03
"247","-1.4",2,4.354,4.48666666666667
"248","-1.6",2,4.733,4.8
"249","-1.8",2,5.041,5.12
"250","-2",2,5.312,5.42333333333333
"251","-0.2",2,1.714,1.74333333333333
"252","-0.4",2,2.032,2.04666666666667
"253","-0.6",2,2.335,2.43666666666667
"254","-0.8",2,2.748,2.9
"255","-1",2,3.168,3.27333333333333
"256","-1.2",2,3.742,3.97666666666667
"257","-1.4",2,4.256,4.48666666666667
"258","-1.6",2,4.636,4.94666666666667
"259","-1.8",2,4.93,5.23
"260","-2",2,5.279,5.52
"261","-0.2",2,1.988,1.96666666666667
"262","-0.4",2,2.374,2.38333333333333
"263","-0.6",2,2.703,2.66333333333333
"264","-0.8",2,3.161,3.13333333333333
"265","-1",2,3.727,3.67333333333333
"266","-1.2",2,4.244,4.22333333333333
"267","-1.4",2,4.573,4.62
"268","-1.6",2,4.984,5.05333333333333
"269","-1.8",2,5.273,5.19333333333333
"270","-2",2,5.535,5.49
"271","-0.2",2,1.968,2.07333333333333
"272","-0.4",2,2.313,2.35666666666667
"273","-0.6",2,2.76,2.74333333333333
"274","-0.8",2,3.225,3.20333333333333
"275","-1",2,3.633,3.70333333333333
"276","-1.2",2,4.192,4.21
"277","-1.4",2,4.577,4.59
"278","-1.6",2,4.949,4.93
"279","-1.8",2,5.188,5.16666666666667
"280","-2",2,5.515,5.45
"281","-0.2",2,1.912,1.85666666666667
"282","-0.4",2,2.272,2.18666666666667
"283","-0.6",2,2.695,2.51666666666667
"284","-0.8",2,3.161,2.94333333333333
"285","-1",2,3.741,3.36333333333333
"286","-1.2",2,4.084,3.68333333333333
"287","-1.4",2,4.512,4.25
"288","-1.6",2,4.892,4.45333333333333
"289","-1.8",2,5.217,4.93
"290","-2",2,5.428,5.03666666666667
"291","-0.2",2,1.893,1.87666666666667
"292","-0.4",2,2.22,2.1
"293","-0.6",2,2.674,2.61333333333333
"294","-0.8",2,3.154,3.13333333333333
"295","-1",2,3.613,3.39666666666667
"296","-1.2",2,4.017,3.94333333333333
"297","-1.4",2,4.419,4.52333333333333
"298","-1.6",2,4.769,4.79666666666667
"299","-1.8",2,5.056,5.11666666666667
"300","-2",2,5.364,5.52333333333333
"301","-0.2",2,1.908,1.68666666666667
"302","-0.4",2,2.239,1.98666666666667
"303","-0.6",2,2.692,2.38
"304","-0.8",2,3.156,2.62333333333333
"305","-1",2,3.563,3.05
"306","-1.2",2,4.054,3.52333333333333
"307","-1.4",2,4.442,3.92
"308","-1.6",2,4.837,4.24
"309","-1.8",2,5.211,4.74
"310","-2",2,5.367,4.88666666666667
"311","-0.2",1,1.855,1.74666666666667
"312","-0.4",2,2.253,2.28
"313","-0.6",2,2.705,2.56333333333333
"314","-0.8",2,3.263,3.01333333333333
"315","-1",2,3.68,3.40666666666667
"316","-1.2",2,4.144,3.84666666666667
"317","-1.4",2,4.643,4.54
"318","-1.6",2,5.022,4.9
"319","-1.8",2,5.338,5.18333333333333
"320","-2",2,5.476,5.38
"321","-0.2",2,1.922,1.90666666666667
"322","-0.4",2,2.24,2.23666666666667
"323","-0.6",2,2.622,2.55666666666667
"324","-0.8",2,3.112,3.13
"325","-1",2,3.573,3.49666666666667
"326","-1.2",2,4.189,4.34333333333333
"327","-1.4",2,4.549,4.68333333333333
"328","-1.6",2,4.996,5.18333333333333
"329","-1.8",2,5.294,5.43333333333333
"330","-2",2,5.493,5.56
"331","-0.2",2,1.834,1.88666666666667
"332","-0.4",2,2.231,2.29
"333","-0.6",2,2.465,2.50666666666667
"334","-0.8",2,3.019,3.08666666666667
"335","-1",2,3.446,3.63333333333333
"336","-1.2",2,4.088,4.22
"337","-1.4",2,4.372,4.57666666666667
"338","-1.6",2,4.764,4.96666666666667
"339","-1.8",2,5.135,5.31666666666667
"340","-2",2,5.374,5.56
"341","-0.2",2,1.782,1.85666666666667
"342","-0.4",2,2.051,2.02
"343","-0.6",2,2.385,2.58
"344","-0.8",2,2.794,3.04
"345","-1",2,3.025,3.17666666666667
"346","-1.2",2,3.582,3.81
"347","-1.4",2,4.101,4.33333333333333
"348","-1.6",2,4.428,4.60333333333333
"349","-1.8",2,4.861,5.05666666666667
"350","-2",2,5.094,5.22333333333333
"351","-0.2",2,1.849,1.97333333333333
"352","-0.4",2,2.149,2.09333333333333
"353","-0.6",2,2.614,2.81
"354","-0.8",2,3.131,3.28333333333333
"355","-1",2,3.571,3.58333333333333
"356","-1.2",2,4.189,4.35666666666667
"357","-1.4",2,4.683,4.79333333333333
"358","-1.6",2,4.989,5.01
"359","-1.8",2,5.28,5.43666666666667
"360","-2",2,5.553,5.59
"361","-0.2",2,1.802,1.89333333333333
"362","-0.4",2,2.123,2.21666666666667
"363","-0.6",2,2.514,2.57666666666667
"364","-0.8",2,3.005,3.17
"365","-1",2,3.427,3.62
"366","-1.2",2,4.065,4.28666666666667
"367","-1.4",2,4.458,4.63333333333333
"368","-1.6",2,4.908,4.93666666666667
"369","-1.8",2,5.199,5.35333333333333
"370","-2",2,5.443,5.57333333333333
"371","-0.2",2,1.734,1.77666666666667
"372","-0.4",2,1.939,2.00666666666667
"373","-0.6",2,2.29,2.44
"374","-0.8",2,2.703,2.70666666666667
"375","-1",2,3.112,3.1
"376","-1.2",2,3.578,3.76333333333333
"377","-1.4",2,4.123,4.06333333333333
"378","-1.6",2,4.457,4.48333333333333
"379","-1.8",2,4.873,4.84666666666667
"380","-2",2,5.18,5.18
"381","-0.2",1,1.871,1.55333333333333
"382","-0.4",1,2.188,1.96
"383","-0.6",1,2.647,2.23666666666667
"384","-0.8",1,3.071,2.58333333333333
"385","-1",1,3.523,3.12666666666667
"386","-1.2",1,3.871,3.55
"387","-1.4",2,4.323,4.16333333333333
"388","-1.6",2,4.586,4.48333333333333
"389","-1.8",2,4.872,4.85
"390","-2",2,5.017,5.20333333333333
"391","-0.2",2,1.865,1.89
"392","-0.4",2,2.233,2.26333333333333
"393","-0.6",2,2.713,2.81
"394","-0.8",2,3.166,3.19
"395","-1",2,3.542,3.65
"396","-1.2",2,3.987,4.07333333333333
"397","-1.4",2,4.47,4.59
"398","-1.6",2,4.82,5.07666666666667
"399","-1.8",2,5.145,5.34666666666667
"400","-2",2,5.396,5.53
"401","-0.2",3,1.767,1.91333333333333
"402","-0.4",3,2.079,2.28333333333333
"403","-0.6",3,2.436,2.72666666666667
"404","-0.8",3,2.809,3.18333333333333
"405","-1",2,3.204,3.65666666666667
"406","-1.2",2,3.596,3.98666666666667
"407","-1.4",2,4,4.43
"408","-1.6",2,4.465,4.68666666666667
"409","-1.8",2,4.782,5.03333333333333
"410","-2",2,5.068,5.19666666666667
"411","-0.2",2,1.565,1.79333333333333
"412","-0.4",2,1.778,2
"413","-0.6",2,2.101,2.40333333333333
"414","-0.8",2,2.477,2.93333333333333
"415","-1",2,2.825,2.99
"416","-1.2",2,3.384,3.63666666666667
"417","-1.4",2,3.809,4.01
"418","-1.6",2,4.258,4.45666666666667
"419","-1.8",2,4.737,4.71
"420","-2",2,5.016,5.03
"421","-0.2",2,1.892,1.98
"422","-0.4",1,2.299,2.26666666666667
"423","-0.6",2,2.781,2.85333333333333
"424","-0.8",2,3.304,3.29666666666667
"425","-1",2,3.832,3.91666666666667
"426","-1.2",2,4.365,4.31666666666667
"427","-1.4",2,4.754,4.85
"428","-1.6",2,5.121,5.00666666666667
"429","-1.8",2,5.331,5.26
"430","-2",2,5.63,5.57666666666667
"431","-0.2",2,1.852,1.99
"432","-0.4",2,2.216,2.5
"433","-0.6",2,2.509,2.74666666666667
"434","-0.8",2,2.825,3.22666666666667
"435","-1",2,3.277,3.69333333333333
"436","-1.2",2,3.585,4.14666666666667
"437","-1.4",2,3.982,4.66
"438","-1.6",2,4.248,4.86333333333333
"439","-1.8",2,4.591,5.37
"440","-2",2,4.851,5.63666666666667
"441","-0.2",4,1.559,1.88333333333333
"442","-0.4",4,1.779,2.22
"443","-0.6",4,2.055,2.58333333333333
"444","-0.8",3,2.332,2.88333333333333
"445","-1",3,2.638,3.42
"446","-1.2",3,2.941,3.75666666666667
"447","-1.4",2,3.385,4.23666666666667
"448","-1.6",2,3.857,4.53
"449","-1.8",2,4.237,4.73666666666667
"450","-2",2,4.642,5.06
"451","-0.2",1,1.848,1.60333333333333
"452","-0.4",1,2.183,1.85333333333333
"453","-0.6",1,2.681,2.35
"454","-0.8",1,3.188,2.72
"455","-1",1,3.703,3.20666666666667
"456","-1.2",1,4.134,3.74
"457","-1.4",1,4.516,4.14333333333333
"458","-1.6",2,4.974,4.77666666666667
"459","-1.8",2,5.307,5.08666666666667
"460","-2",2,5.514,5.4
"461","-0.2",2,1.839,1.87
"462","-0.4",2,2.16,2.10666666666667
"463","-0.6",2,2.528,2.64666666666667
"464","-0.8",2,2.969,3.05
"465","-1",2,3.452,3.61666666666667
"466","-1.2",2,3.861,3.92
"467","-1.4",2,4.374,4.64333333333333
"468","-1.6",2,4.781,4.99
"469","-1.8",2,5.05,5.30333333333333
"470","-2",2,5.415,5.48
"471","-0.2",2,1.762,1.79666666666667
"472","-0.4",2,2.113,2.33
"473","-0.6",2,2.431,2.62666666666667
"474","-0.8",2,2.915,3.19
"475","-1",2,3.365,3.64666666666667
"476","-1.2",2,3.832,4.11
"477","-1.4",2,4.311,4.75333333333333
"478","-1.6",2,4.709,5.08666666666667
"479","-1.8",2,5.061,5.35666666666667
"480","-2",2,5.372,5.57
"481","-0.2",2,1.977,1.94666666666667
"482","-0.4",2,2.384,2.25666666666667
"483","-0.6",2,2.83,2.64
"484","-0.8",2,3.333,3.04
"485","-1",2,3.876,3.43333333333333
"486","-1.2",2,4.333,4
"487","-1.4",2,4.654,4.26
"488","-1.6",2,5.007,4.39666666666667
"489","-1.8",2,5.327,4.68
"490","-2",2,5.498,4.88333333333333
"491","-0.2",3,1.723,1.88
"492","-0.4",3,2.016,2.35666666666667
"493","-0.6",3,2.311,2.72333333333333
"494","-0.8",3,2.695,3.06333333333333
"495","-1",2,3.153,3.52
"496","-1.2",2,3.589,4.05
"497","-1.4",2,3.981,4.22333333333333
"498","-1.6",2,4.419,4.49333333333333
"499","-1.8",2,4.729,4.76333333333333
"500","-2",2,5.092,5.02
"501","-0.2",2,1.809,1.82
"502","-0.4",2,2.167,2.26333333333333
"503","-0.6",2,2.489,2.56666666666667
"504","-0.8",2,2.93,3.19
"505","-1",2,3.276,3.59666666666667
"506","-1.2",2,3.702,4.33666666666667
"507","-1.4",2,4.113,4.73333333333333
"508","-1.6",2,4.389,5.06
"509","-1.8",2,4.752,5.39333333333333
"510","-2",2,4.952,5.49666666666667
"511","-0.2",2,1.897,1.87
"512","-0.4",2,2.261,2.23
"513","-0.6",2,2.757,2.76
"514","-0.8",2,3.208,3.36333333333333
"515","-1",2,3.723,3.84333333333333
"516","-1.2",2,4.182,4.24
"517","-1.4",2,4.585,4.71333333333333
"518","-1.6",2,4.894,5.00333333333333
"519","-1.8",2,5.21,5.36333333333333
"520","-2",2,5.46,5.65
"521","-0.2",3,1.809,2.08333333333333
"522","-0.4",3,2.126,2.44333333333333
"523","-0.6",3,2.449,2.8
"524","-0.8",2,2.887,3.43
"525","-1",2,3.337,3.94
"526","-1.2",2,3.904,4.65666666666667
"527","-1.4",2,4.263,5.00666666666667
"528","-1.6",2,4.69,5.29666666666667
"529","-1.8",2,4.896,5.50666666666667
"530","-2",2,5.257,5.74666666666667
"531","-0.2",2,1.786,1.69
"532","-0.4",2,2.208,1.96333333333333
"533","-0.6",2,2.614,2.46
"534","-0.8",2,3.004,2.7
"535","-1",2,3.491,3.07666666666667
"536","-1.2",2,3.913,3.62
"537","-1.4",2,4.298,3.87
"538","-1.6",2,4.726,4.31
"539","-1.8",2,5.019,4.72666666666667
"540","-2",2,5.231,4.79666666666667
"541","-0.2",2,1.923,1.81666666666667
"542","-0.4",2,2.207,2.03
"543","-0.6",2,2.615,2.40333333333333
"544","-0.8",2,3.022,2.75666666666667
"545","-1",2,3.476,3.08666666666667
"546","-1.2",2,3.838,3.46333333333333
"547","-1.4",2,4.29,3.90333333333333
"548","-1.6",2,4.534,4.27
"549","-1.8",2,4.875,4.52333333333333
"550","-2",2,5.159,4.96666666666667
"551","-0.2",2,1.92,1.72666666666667
"552","-0.4",2,2.165,1.99666666666667
"553","-0.6",2,2.697,2.39333333333333
"554","-0.8",2,3.157,2.74666666666667
"555","-1",2,3.561,3.16
"556","-1.2",2,4.048,3.53666666666667
"557","-1.4",2,4.532,3.87666666666667
"558","-1.6",2,4.866,4.20333333333333
"559","-1.8",2,5.194,4.62666666666667
"560","-2",2,5.4,5.01333333333333
"561","-0.2",3,1.672,1.66666666666667
"562","-0.4",2,1.91,2.02666666666667
"563","-0.6",2,2.279,2.44
"564","-0.8",2,2.709,2.85
"565","-1",2,3.077,3.18333333333333
"566","-1.2",2,3.538,3.84333333333333
"567","-1.4",2,4.004,4.19666666666667
"568","-1.6",2,4.33,4.71666666666667
"569","-1.8",2,4.704,5.09333333333333
"570","-2",2,4.938,5.27333333333333
"571","-0.2",2,1.696,1.91333333333333
"572","-0.4",2,1.942,2.2
"573","-0.6",2,2.307,2.53333333333333
"574","-0.8",2,2.665,3.01666666666667
"575","-1",2,3.206,3.51
"576","-1.2",2,3.542,3.80666666666667
"577","-1.4",2,3.942,4.21333333333333
"578","-1.6",2,4.357,4.61666666666667
"579","-1.8",2,4.652,5.01333333333333
"580","-2",2,4.935,5.34
"581","-0.2",2,1.981,1.85333333333333
"582","-0.4",2,2.295,2.21666666666667
"583","-0.6",2,2.802,2.73
"584","-0.8",2,3.325,3.28666666666667
"585","-1",2,3.716,3.62666666666667
"586","-1.2",2,4.485,4.35666666666667
"587","-1.4",2,4.78,4.49333333333333
"588","-1.6",2,5.217,5.13666666666667
"589","-1.8",2,5.455,5.35333333333333
"590","-2",2,5.629,5.53666666666667
"591","-0.2",2,1.885,1.79333333333333
"592","-0.4",2,2.351,2.19
"593","-0.6",2,2.683,2.41666666666667
"594","-0.8",2,3.188,2.78333333333333
"595","-1",2,3.564,3.14333333333333
"596","-1.2",2,4.123,3.49666666666667
"597","-1.4",2,4.616,4.06666666666667
"598","-1.6",2,5.029,4.43333333333333
"599","-1.8",2,5.23,4.58
"600","-2",2,5.436,5.06333333333333
"601","-0.2",2,1.752,1.65
"602","-0.4",2,2.153,2.14
"603","-0.6",2,2.501,2.46333333333333
"604","-0.8",2,2.904,2.86333333333333
"605","-1",2,3.251,3.39666666666667
"606","-1.2",2,3.723,3.56666666666667
"607","-1.4",2,4.111,4.14333333333333
"608","-1.6",2,4.592,4.72
"609","-1.8",2,4.804,5.04
"610","-2",2,5.114,5.2
"611","-0.2",3,1.802,1.99333333333333
"612","-0.4",2,2.089,2.37333333333333
"613","-0.6",2,2.501,2.71333333333333
"614","-0.8",2,2.9,3.13
"615","-1",2,3.37,3.59
"616","-1.2",2,3.869,4.24666666666667
"617","-1.4",2,4.428,4.80666666666667
"618","-1.6",2,4.713,4.78
"619","-1.8",2,5.134,5.29333333333333
"620","-2",2,5.273,5.53666666666667
"621","-0.2",2,1.737,1.67666666666667
"622","-0.4",2,2.002,1.93666666666667
"623","-0.6",2,2.274,2.24
"624","-0.8",2,2.658,2.56666666666667
"625","-1",2,2.989,2.73333333333333
"626","-1.2",2,3.508,3.40333333333333
"627","-1.4",2,3.926,3.70666666666667
"628","-1.6",2,4.369,4.36
"629","-1.8",2,4.739,4.7
"630","-2",2,5.041,5.10333333333333
"631","-0.2",2,1.74,1.6
"632","-0.4",1,2.093,1.89333333333333
"633","-0.6",2,2.426,2.11666666666667
"634","-0.8",2,2.923,2.75666666666667
"635","-1",2,3.248,3.11
"636","-1.2",2,3.81,3.5
"637","-1.4",2,4.163,3.95333333333333
"638","-1.6",2,4.638,4.52
"639","-1.8",2,5.01,4.92666666666667
"640","-2",2,5.293,5.28333333333333
"641","-0.2",3,1.66,1.76666666666667
"642","-0.4",2,1.977,2.23
"643","-0.6",3,2.262,2.6
"644","-0.8",2,2.604,3.01333333333333
"645","-1",2,2.978,3.63666666666667
"646","-1.2",2,3.497,4.12333333333333
"647","-1.4",2,3.802,4.30666666666667
"648","-1.6",2,4.382,5.04333333333333
"649","-1.8",2,4.758,5.36
"650","-2",2,5.08,5.38
"651","-0.2",2,1.826,1.69666666666667
"652","-0.4",2,2.194,2.10333333333333
"653","-0.6",2,2.463,2.23666666666667
"654","-0.8",2,2.958,2.70333333333333
"655","-1",2,3.28,3.02333333333333
"656","-1.2",2,3.843,3.43333333333333
"657","-1.4",2,4.197,3.84333333333333
"658","-1.6",2,4.516,4.16333333333333
"659","-1.8",2,4.76,4.4
"660","-2",2,4.975,4.67
"661","-0.2",2,2.008,1.82
"662","-0.4",2,2.386,2.3
"663","-0.6",2,2.759,2.81
"664","-0.8",2,3.277,3.22333333333333
"665","-1",2,3.763,3.65333333333333
"666","-1.2",2,4.299,4.27
"667","-1.4",2,4.728,4.64
"668","-1.6",2,5.129,5.06333333333333
"669","-1.8",2,5.411,5.43666666666667
"670","-2",2,5.63,5.62666666666667
"671","-0.2",2,1.778,1.84
"672","-0.4",2,2.159,2.21666666666667
"673","-0.6",2,2.588,2.51333333333333
"674","-0.8",2,2.921,2.86333333333333
"675","-1",2,3.411,3.3
"676","-1.2",2,3.9,3.85666666666667
"677","-1.4",2,4.317,4.25333333333333
"678","-1.6",2,4.712,4.59333333333333
"679","-1.8",2,5.067,4.80666666666667
"680","-2",2,5.31,5.05
"681","-0.2",2,1.984,1.98666666666667
"682","-0.4",2,2.367,2.3
"683","-0.6",2,2.765,2.74
"684","-0.8",2,3.318,3.33666666666667
"685","-1",2,3.822,3.83333333333333
"686","-1.2",2,4.281,4.29666666666667
"687","-1.4",2,4.733,4.72666666666667
"688","-1.6",2,5.098,5.09666666666667
