"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"309","0.98",2,5.623,5.67333333333333
"310","0.99",2,5.724,5.77666666666667
"311","0.37",2,1.434,1.37666666666667
"312","0.6",2,1.998,1.93
"313","0.75",2,2.657,2.64333333333333
"314","0.84",2,3.512,3.47666666666667
"315","0.9",2,4.131,4.18666666666667
"316","0.94",2,4.709,4.75666666666667
"317","0.96",2,5.102,5.21333333333333
"318","0.97",2,5.407,5.42333333333333
"319","0.98",2,5.646,5.55666666666667
"320","0.99",2,5.77,5.75666666666667
"321","0.37",3,1.469,1.46666666666667
"322","0.6",3,1.986,1.99333333333333
"323","0.75",2,2.706,2.85666666666667
"324","0.84",2,3.375,3.26333333333333
"325","0.9",2,4.081,3.95
"326","0.94",2,4.77,4.85666666666667
"327","0.96",2,5.07,4.97666666666667
"328","0.97",2,5.473,5.42
"329","0.98",2,5.648,5.73666666666667
"330","0.99",2,5.775,5.76
"331","0.37",2,1.454,1.49666666666667
"332","0.6",2,1.937,1.91
"333","0.75",2,2.636,2.72666666666667
"334","0.84",2,3.456,3.56333333333333
"335","0.9",2,4.176,4.15
"336","0.94",2,4.699,4.77666666666667
"337","0.96",2,5.127,5.19666666666667
"338","0.97",2,5.364,5.34666666666667
"339","0.98",2,5.655,5.67666666666667
"340","0.99",2,5.764,5.69
"341","0.37",2,1.464,1.46333333333333
"342","0.6",2,2.04,1.97666666666667
"343","0.75",2,2.606,2.44
"344","0.84",2,3.396,3.40666666666667
"345","0.9",2,4.107,4.16
"346","0.94",2,4.658,4.74
"347","0.96",2,5.095,5.08
"348","0.97",2,5.402,5.37666666666667
"349","0.98",2,5.643,5.69666666666667
"350","0.99",2,5.732,5.74666666666667
"351","0.37",3,1.437,1.44666666666667
"352","0.6",2,2.033,2.05333333333333
"353","0.75",2,2.735,2.75333333333333
"354","0.84",2,3.409,3.43
"355","0.9",2,4.072,4.08333333333333
"356","0.94",2,4.667,4.59333333333333
"357","0.96",2,5.176,5.13666666666667
"358","0.97",2,5.459,5.47666666666667
"359","0.98",2,5.684,5.70666666666667
"360","0.99",2,5.769,5.77333333333333
"361","0.37",2,1.457,1.49333333333333
"362","0.6",2,2.024,2.00333333333333
"363","0.75",2,2.693,2.6
"364","0.84",2,3.427,3.44333333333333
"365","0.9",2,4.035,4.01666666666667
"366","0.94",2,4.706,4.64333333333333
"367","0.96",2,5.195,5.16333333333333
"368","0.97",2,5.488,5.47333333333333
"369","0.98",2,5.653,5.64666666666667
"370","0.99",2,5.715,5.73
"371","0.37",3,1.448,1.37
"372","0.6",2,1.963,1.93666666666667
"373","0.75",2,2.641,2.67
"374","0.84",2,3.413,3.49666666666667
"375","0.9",2,4.106,4.07333333333333
"376","0.94",2,4.671,4.88333333333333
"377","0.96",2,5.157,5.12333333333333
"378","0.97",2,5.474,5.38
"379","0.98",2,5.676,5.67
"380","0.99",2,5.748,5.65
"381","0.37",3,1.422,1.39
"382","0.6",2,2.031,2.06666666666667
"383","0.75",2,2.684,2.81666666666667
"384","0.84",2,3.43,3.30333333333333
"385","0.9",2,4.09,4.05
"386","0.94",2,4.656,4.64
"387","0.96",2,5.141,5.17666666666667
"388","0.97",2,5.447,5.43666666666667
"389","0.98",2,5.653,5.72333333333333
"390","0.99",2,5.755,5.80333333333333
"391","0.37",2,1.414,1.41333333333333
"392","0.6",2,2.021,2.04
"393","0.75",2,2.66,2.64666666666667
"394","0.84",2,3.477,3.47
"395","0.9",2,4.094,4.31
"396","0.94",2,4.741,4.8
"397","0.96",2,4.986,5.04666666666667
"398","0.97",2,5.436,5.38
"399","0.98",2,5.595,5.5
"400","0.99",2,5.773,5.77666666666667
"401","0.37",3,1.417,1.44333333333333
"402","0.6",3,2.049,2.11333333333333
"403","0.75",2,2.621,2.68333333333333
"404","0.84",2,3.436,3.36666666666667
"405","0.9",2,4.141,4.33333333333333
"406","0.94",2,4.763,4.69
"407","0.96",2,5.095,5.00333333333333
"408","0.97",2,5.46,5.58666666666667
"409","0.98",2,5.574,5.6
"410","0.99",2,5.824,5.79
"411","0.37",2,1.477,1.43666666666667
"412","0.6",2,1.996,1.89
"413","0.75",2,2.689,2.62333333333333
"414","0.84",2,3.485,3.29666666666667
"415","0.9",2,4.139,4.06
"416","0.94",2,4.681,4.76
"417","0.96",2,5.031,4.91333333333333
"418","0.97",2,5.375,5.34333333333333
"419","0.98",2,5.546,5.53333333333333
"420","0.99",2,5.761,5.82
"421","0.37",3,1.49,1.49333333333333
"422","0.6",3,2.04,1.95333333333333
"423","0.75",3,2.638,2.71333333333333
"424","0.84",2,3.392,3.36
"425","0.9",2,4.134,4
"426","0.94",2,4.667,4.62666666666667
"427","0.96",2,5.098,5.24
"428","0.97",2,5.455,5.49333333333333
"429","0.98",2,5.732,5.70666666666667
"430","0.99",2,5.754,5.73
"431","0.37",2,1.511,1.48333333333333
"432","0.6",2,1.993,2.07
"433","0.75",2,2.697,2.66333333333333
"434","0.84",2,3.374,3.36666666666667
"435","0.9",2,4.234,4.32666666666667
"436","0.94",2,4.726,4.75666666666667
"437","0.96",2,5.145,5.15
"438","0.97",2,5.398,5.37
"439","0.98",2,5.625,5.66333333333333
"440","0.99",2,5.693,5.67666666666667
"441","0.37",2,1.473,1.49333333333333
"442","0.6",2,2.014,2.01666666666667
"443","0.75",2,2.684,2.64333333333333
"444","0.84",2,3.392,3.41666666666667
"445","0.9",2,4.152,4.10333333333333
"446","0.94",2,4.694,4.83333333333333
"447","0.96",2,5.098,5.21666666666667
"448","0.97",2,5.356,5.27666666666667
"449","0.98",2,5.642,5.64666666666667
"450","0.99",2,5.761,5.76
"451","0.37",2,1.477,1.42666666666667
"452","0.6",2,2.007,2.10666666666667
"453","0.75",2,2.706,2.71666666666667
"454","0.84",2,3.473,3.44333333333333
"455","0.9",2,4.087,4.04333333333333
"456","0.94",2,4.688,4.8
"457","0.96",2,5.138,5.28
"458","0.97",2,5.395,5.50333333333333
"459","0.98",2,5.626,5.66333333333333
"460","0.99",2,5.717,5.72666666666667
"461","0.37",1,1.458,1.44666666666667
"462","0.6",2,2.042,2.04
"463","0.75",2,2.659,2.75333333333333
"464","0.84",2,3.437,3.56
"465","0.9",1,4.067,3.88
"466","0.94",2,4.604,4.51
"467","0.96",2,5.096,5.23
"468","0.97",2,5.455,5.44666666666667
"469","0.98",2,5.592,5.61
"470","0.99",2,5.753,5.63666666666667
"471","0.37",3,1.44,1.42333333333333
"472","0.6",3,1.99,1.97
"473","0.75",3,2.633,2.64666666666667
"474","0.84",2,3.584,3.62666666666667
"475","0.9",2,4.118,4.23
"476","0.94",2,4.743,4.77333333333333
"477","0.96",2,5.119,5.10333333333333
"478","0.97",2,5.437,5.44333333333333
"479","0.98",2,5.596,5.59666666666667
"480","0.99",2,5.723,5.71333333333333
"481","0.37",2,1.439,1.4
"482","0.6",2,2.011,2.03333333333333
"483","0.75",2,2.571,2.66
"484","0.84",2,3.407,3.41
"485","0.9",2,4.137,4.04333333333333
"486","0.94",2,4.609,4.51666666666667
"487","0.96",2,5.197,5.25666666666667
"488","0.97",2,5.393,5.32333333333333
"489","0.98",2,5.613,5.53
"490","0.99",2,5.719,5.77
"491","0.37",2,1.435,1.44333333333333
"492","0.6",2,2.033,2.03666666666667
"493","0.75",2,2.587,2.50666666666667
"494","0.84",2,3.501,3.38
"495","0.9",2,4.137,4.16
"496","0.94",2,4.662,4.64333333333333
"497","0.96",2,5.06,5.07666666666667
"498","0.97",2,5.378,5.44
"499","0.98",2,5.571,5.53666666666667
"500","0.99",2,5.78,5.79666666666667
"501","0.37",2,1.435,1.49333333333333
"502","0.6",2,1.976,1.97333333333333
"503","0.75",2,2.723,2.63333333333333
"504","0.84",2,3.398,3.36333333333333
"505","0.9",2,4.071,4.01666666666667
"506","0.94",2,4.677,4.75
"507","0.96",2,5.146,5.21666666666667
"508","0.97",2,5.45,5.44333333333333
"509","0.98",2,5.658,5.68
"510","0.99",2,5.745,5.73666666666667
"511","0.37",3,1.45,1.48
"512","0.6",3,1.986,2.09
"513","0.75",3,2.627,2.63333333333333
"514","0.84",2,3.447,3.55
"515","0.9",2,4.121,4.24
"516","0.94",2,4.657,4.62
"517","0.96",2,5.172,5.10666666666667
"518","0.97",2,5.437,5.41666666666667
"519","0.98",2,5.635,5.54
"520","0.99",2,5.795,5.81666666666667
"521","0.37",3,1.456,1.48
"522","0.6",3,1.964,1.94
"523","0.75",2,2.71,2.72666666666667
"524","0.84",2,3.326,3.24666666666667
"525","0.9",2,4.159,4.22333333333333
"526","0.94",2,4.735,4.57666666666667
"527","0.96",2,5.037,5.13666666666667
"528","0.97",2,5.466,5.44333333333333
"529","0.98",2,5.591,5.56333333333333
"530","0.99",2,5.79,5.75333333333333
"531","0.37",2,1.448,1.43333333333333
"532","0.6",2,2.016,2.01333333333333
"533","0.75",2,2.719,2.7
"534","0.84",2,3.466,3.4
"535","0.9",2,4.102,3.94666666666667
"536","0.94",2,4.745,4.66
"537","0.96",2,5.058,4.98
"538","0.97",2,5.416,5.49
"539","0.98",2,5.58,5.55
"540","0.99",2,5.741,5.76333333333333
"541","0.37",2,1.425,1.45666666666667
"542","0.6",2,1.962,1.94666666666667
"543","0.75",2,2.673,2.85666666666667
"544","0.84",2,3.395,3.39333333333333
"545","0.9",2,4.105,4.10333333333333
"546","0.94",2,4.716,4.69
"547","0.96",2,5.153,5.32666666666667
"548","0.97",2,5.413,5.39666666666667
"549","0.98",2,5.643,5.64333333333333
"550","0.99",2,5.785,5.81
"551","0.37",3,1.445,1.39
"552","0.6",3,2.001,2.04333333333333
"553","0.75",2,2.668,2.64666666666667
"554","0.84",2,3.446,3.6
"555","0.9",2,4.09,4.01666666666667
"556","0.94",2,4.641,4.69
"557","0.96",2,5.115,5.08
"558","0.97",2,5.436,5.47
"559","0.98",2,5.591,5.49333333333333
"560","0.99",2,5.781,5.72333333333333
"561","0.37",2,1.458,1.44333333333333
"562","0.6",2,1.998,1.99666666666667
"563","0.75",2,2.733,2.54333333333333
"564","0.84",2,3.355,3.40333333333333
"565","0.9",2,4.142,4.15666666666667
"566","0.94",2,4.713,4.81666666666667
"567","0.96",2,5.152,5.07666666666667
"568","0.97",2,5.493,5.45666666666667
"569","0.98",2,5.562,5.6
"570","0.99",2,5.786,5.83333333333333
"571","0.37",2,1.484,1.44
"572","0.6",2,2.012,2.10333333333333
"573","0.75",2,2.649,2.57
"574","0.84",2,3.384,3.42333333333333
"575","0.9",2,4.142,4.03
"576","0.94",2,4.603,4.63666666666667
"577","0.96",2,5.175,5.18
"578","0.97",2,5.397,5.44
"579","0.98",2,5.642,5.59333333333333
"580","0.99",2,5.773,5.87
"581","0.37",3,1.428,1.45666666666667
"582","0.6",2,2.014,1.92333333333333
"583","0.75",2,2.658,2.64
"584","0.84",2,3.418,3.48666666666667
"585","0.9",2,4.179,4.17333333333333
"586","0.94",2,4.603,4.61333333333333
"587","0.96",2,5.15,5.29333333333333
"588","0.97",2,5.388,5.41333333333333
"589","0.98",2,5.626,5.53
"590","0.99",2,5.776,5.73333333333333
"591","0.37",2,1.465,1.50666666666667
"592","0.6",2,1.987,2.01
"593","0.75",2,2.665,2.62666666666667
"594","0.84",2,3.368,3.31
"595","0.9",2,3.972,4
"596","0.94",2,4.721,4.66
"597","0.96",2,5.126,5.24
"598","0.97",2,5.467,5.57333333333333
"599","0.98",2,5.601,5.59333333333333
"600","0.99",2,5.732,5.73666666666667
"601","0.37",1,1.454,1.44666666666667
"602","0.6",2,1.928,2.01333333333333
"603","0.75",2,2.633,2.76
"604","0.84",2,3.42,3.42333333333333
"605","0.9",2,4.01,4.01
"606","0.94",2,4.712,4.59333333333333
"607","0.96",2,5.176,5.23666666666667
"608","0.97",2,5.356,5.4
"609","0.98",2,5.618,5.57333333333333
"610","0.99",2,5.744,5.74666666666667
"611","0.37",2,1.451,1.42666666666667
"612","0.6",2,1.947,1.96333333333333
"613","0.75",2,2.628,2.70666666666667
"614","0.84",2,3.439,3.56333333333333
"615","0.9",2,4.094,3.94666666666667
"616","0.94",2,4.714,4.86
"617","0.96",2,5.124,5.10666666666667
"618","0.97",2,5.47,5.40666666666667
"619","0.98",2,5.639,5.63666666666667
"620","0.99",2,5.736,5.77
"621","0.37",3,1.509,1.5
"622","0.6",3,1.972,1.92666666666667
"623","0.75",2,2.693,2.80666666666667
"624","0.84",2,3.318,3.43
"625","0.9",2,4.169,4.07333333333333
"626","0.94",2,4.657,4.72333333333333
"627","0.96",2,5.123,5.21666666666667
"628","0.97",2,5.454,5.43
"629","0.98",2,5.574,5.47333333333333
"630","0.99",2,5.829,5.89
"631","0.37",2,1.471,1.39333333333333
"632","0.6",2,1.985,1.96
"633","0.75",2,2.759,2.63
"634","0.84",2,3.43,3.48333333333333
"635","0.9",2,4.1,4.17333333333333
"636","0.94",2,4.707,4.56333333333333
"637","0.96",2,5.026,5.23666666666667
"638","0.97",2,5.492,5.52333333333333
"639","0.98",2,5.625,5.66666666666667
"640","0.99",2,5.786,5.73333333333333
"641","0.37",2,1.456,1.49
"642","0.6",2,2.03,2.05
"643","0.75",2,2.677,2.72
"644","0.84",2,3.324,3.25666666666667
"645","0.9",2,4.109,4.19333333333333
"646","0.94",2,4.608,4.58333333333333
"647","0.96",2,5.118,5.06666666666667
"648","0.97",2,5.457,5.40666666666667
"649","0.98",2,5.6,5.53
"650","0.99",2,5.809,5.77333333333333
"651","0.37",3,1.443,1.45
"652","0.6",2,2.037,2.01666666666667
"653","0.75",2,2.787,2.81333333333333
"654","0.84",2,3.38,3.36
"655","0.9",2,4.192,4.15666666666667
"656","0.94",2,4.573,4.64
"657","0.96",2,5.134,5.15
"658","0.97",2,5.399,5.43666666666667
"659","0.98",2,5.626,5.58
"660","0.99",2,5.797,5.83333333333333
"661","0.37",3,1.48,1.49333333333333
"662","0.6",3,1.962,1.98333333333333
"663","0.75",2,2.817,2.78
"664","0.84",2,3.428,3.57
"665","0.9",2,4.125,4.02333333333333
"666","0.94",2,4.67,4.72
"667","0.96",2,5.115,5.04666666666667
"668","0.97",2,5.502,5.53666666666667
"669","0.98",2,5.637,5.66666666666667
"670","0.99",2,5.8,5.81666666666667
"671","0.37",2,1.478,1.51333333333333
"672","0.6",2,2.028,1.93666666666667
"673","0.75",2,2.696,2.75
"674","0.84",2,3.46,3.51333333333333
"675","0.9",2,4.129,4.06
"676","0.94",2,4.613,4.55
"677","0.96",2,5.155,5.1
"678","0.97",2,5.411,5.43
"679","0.98",2,5.634,5.66333333333333
"680","0.99",2,5.763,5.78666666666667
"681","0.37",3,1.488,1.48
"682","0.6",2,2.019,2.13333333333333
"683","0.75",2,2.698,2.73333333333333
"684","0.84",2,3.459,3.44333333333333
"685","0.9",2,4.139,4.17333333333333
"686","0.94",2,4.672,4.68666666666667
"687","0.96",2,5.133,5.20333333333333
"688","0.97",2,5.441,5.43333333333333
"689","0.98",2,5.662,5.63666666666667
"690","0.99",2,5.764,5.78
"691","0.37",2,1.451,1.48
"692","0.6",2,1.966,2.07666666666667
"693","0.75",2,2.71,2.66666666666667
"694","0.84",2,3.404,3.52666666666667
"695","0.9",2,4.125,4.25666666666667
"696","0.94",2,4.654,4.51333333333333
"697","0.96",2,5.121,5.13
"698","0.97",2,5.46,5.41333333333333
"699","0.98",2,5.596,5.55333333333333
"700","0.99",2,5.763,5.74333333333333
"701","0.37",3,1.477,1.52666666666667
"702","0.6",2,2.041,2.05
"703","0.75",2,2.604,2.67333333333333
"704","0.84",2,3.472,3.53333333333333
"705","0.9",2,4.05,3.87333333333333
"706","0.94",2,4.689,4.74666666666667
"707","0.96",2,5.222,5.10666666666667
"708","0.97",2,5.327,5.39333333333333
"709","0.98",2,5.569,5.62
"710","0.99",2,5.762,5.79
"711","0.37",2,1.456,1.49333333333333
