"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"81","-0.2",2,4.355,1.8875
"82","-0.4",2,4.52,2.3
"83","-0.6",2,4.687,2.7175
"84","-0.8",2,4.888,3.22
"85","-1",2,5.051,3.6275
"86","-1.2",2,5.269,4.1725
"87","-1.4",2,5.544,4.86
"88","-1.6",2,5.679,5.1975
"89","-1.8",2,5.72,5.3
"90","-2",2,5.823,5.5575
"91","-0.2",2,4.396,1.99
"92","-0.4",2,4.487,2.2175
"93","-0.6",2,4.641,2.6025
"94","-0.8",2,4.83,3.075
"95","-1",2,5.045,3.6125
"96","-1.2",2,5.261,4.1525
"97","-1.4",2,5.408,4.52
"98","-1.6",2,5.524,4.81
"99","-1.8",2,5.656,5.14
"100","-2",2,5.791,5.4775
"101","-0.2",2,4.367,1.9175
"102","-0.4",2,4.523,2.3075
"103","-0.6",2,4.634,2.585
"104","-0.8",2,4.908,3.27
"105","-1",2,5.1,3.75
"106","-1.2",2,5.32,4.3
"107","-1.4",2,5.49,4.725
"108","-1.6",2,5.64,5.1
"109","-1.8",2,5.718,5.295
"110","-2",2,5.823,5.5575
"111","-0.2",2,4.332,1.83
"112","-0.4",2,4.454,2.135
"113","-0.6",2,4.616,2.54
"114","-0.8",2,4.831,3.0775
"115","-1",2,5.099,3.7475
"116","-1.2",2,5.261,4.1525
"117","-1.4",2,5.439,4.5975
"118","-1.6",2,5.56,4.9
"119","-1.8",2,5.686,5.215
"120","-2",2,5.778,5.445
"121","-0.2",2,4.363,1.9075
"122","-0.4",2,4.518,2.295
"123","-0.6",2,4.697,2.7425
"124","-0.8",2,4.895,3.2375
"125","-1",2,5.086,3.715
"126","-1.2",2,5.285,4.2125
"127","-1.4",2,5.502,4.755
"128","-1.6",2,5.581,4.9525
"129","-1.8",2,5.754,5.385
"130","-2",2,5.845,5.6125
"131","-0.2",2,4.348,1.87
"132","-0.4",2,4.537,2.3425
"133","-0.6",2,4.727,2.8175
"134","-0.8",2,4.854,3.135
"135","-1",2,5.081,3.7025
"136","-1.2",2,5.246,4.115
"137","-1.4",2,5.451,4.6275
"138","-1.6",2,5.597,4.9925
"139","-1.8",2,5.735,5.3375
"140","-2",2,5.798,5.495
"141","-0.2",2,4.386,1.965
"142","-0.4",2,4.57,2.425
"143","-0.6",2,4.803,3.0075
"144","-0.8",2,5.027,3.5675
"145","-1",2,5.161,3.9025
"146","-1.2",2,5.444,4.61
"147","-1.4",2,5.564,4.91
"148","-1.6",2,5.679,5.1975
"149","-1.8",2,5.781,5.4525
"150","-2",2,5.851,5.6275
"151","-0.2",2,4.387,1.9675
"152","-0.4",2,4.562,2.405
"153","-0.6",2,4.729,2.8225
"154","-0.8",2,4.898,3.245
"155","-1",2,5.14,3.85
"156","-1.2",2,5.324,4.31
"157","-1.4",2,5.518,4.795
"158","-1.6",2,5.676,5.19
"159","-1.8",2,5.775,5.4375
"160","-2",2,5.88,5.7
"161","-0.2",2,4.299,1.7475
"162","-0.4",2,4.539,2.3475
"163","-0.6",2,4.665,2.6625
"164","-0.8",2,4.825,3.0625
"165","-1",2,5.032,3.58
"166","-1.2",2,5.215,4.0375
"167","-1.4",2,5.385,4.4625
"168","-1.6",2,5.498,4.745
"169","-1.8",2,5.617,5.0425
"170","-2",2,5.698,5.245
"171","-0.2",2,4.39,1.975
"172","-0.4",2,4.562,2.405
"173","-0.6",2,4.76,2.9
"174","-0.8",2,5.046,3.615
"175","-1",2,5.249,4.1225
"176","-1.2",2,5.367,4.4175
"177","-1.4",2,5.578,4.945
"178","-1.6",2,5.689,5.2225
"179","-1.8",2,5.836,5.59
"180","-2",2,5.883,5.7075
"181","-0.2",2,4.373,1.9325
"182","-0.4",2,4.522,2.305
"183","-0.6",2,4.626,2.565
"184","-0.8",2,4.864,3.16
"185","-1",2,5.073,3.6825
"186","-1.2",2,5.228,4.07
"187","-1.4",2,5.438,4.595
"188","-1.6",2,5.624,5.06
"189","-1.8",2,5.698,5.245
"190","-2",2,5.801,5.5025
"191","-0.2",2,4.329,1.8225
"192","-0.4",2,4.554,2.385
"193","-0.6",2,4.67,2.675
"194","-0.8",2,4.827,3.0675
"195","-1",2,5.102,3.755
"196","-1.2",2,5.294,4.235
"197","-1.4",2,5.469,4.6725
"198","-1.6",2,5.593,4.9825
"199","-1.8",2,5.705,5.2625
"200","-2",2,5.822,5.555
"201","-0.2",2,4.452,2.13
"202","-0.4",2,4.562,2.405
"203","-0.6",2,4.734,2.835
"204","-0.8",2,4.934,3.335
"205","-1",2,5.225,4.0625
"206","-1.2",2,5.382,4.455
"207","-1.4",2,5.61,5.025
"208","-1.6",2,5.699,5.2475
"209","-1.8",2,5.837,5.5925
"210","-2",2,5.894,5.735
"211","-0.2",2,4.368,1.92
"212","-0.4",2,4.527,2.3175
"213","-0.6",2,4.749,2.8725
"214","-0.8",2,4.89,3.225
"215","-1",2,5.151,3.8775
"216","-1.2",2,5.356,4.39
"217","-1.4",2,5.515,4.7875
"218","-1.6",2,5.641,5.1025
"219","-1.8",2,5.734,5.335
"220","-2",2,5.834,5.585
"221","-0.2",2,4.39,1.975
"222","-0.4",2,4.491,2.2275
"223","-0.6",2,4.666,2.665
"224","-0.8",2,4.926,3.315
"225","-1",2,5.078,3.695
"226","-1.2",2,5.271,4.1775
"227","-1.4",2,5.478,4.695
"228","-1.6",2,5.584,4.96
"229","-1.8",2,5.704,5.26
"230","-2",2,5.775,5.4375
"231","-0.2",2,4.38,1.95
"232","-0.4",2,4.533,2.3325
"233","-0.6",2,4.715,2.7875
"234","-0.8",2,4.938,3.345
"235","-1",2,5.182,3.955
"236","-1.2",2,5.341,4.3525
"237","-1.4",2,5.471,4.6775
"238","-1.6",2,5.669,5.1725
"239","-1.8",2,5.795,5.4875
"240","-2",2,5.844,5.61
"241","-0.2",2,4.439,2.0975
"242","-0.4",2,4.523,2.3075
"243","-0.6",2,4.794,2.985
"244","-0.8",2,4.917,3.2925
"245","-1",2,5.168,3.92
"246","-1.2",2,5.362,4.405
"247","-1.4",2,5.562,4.905
"248","-1.6",2,5.73,5.325
"249","-1.8",2,5.764,5.41
"250","-2",2,5.859,5.6475
"251","-0.2",2,4.385,1.9625
"252","-0.4",2,4.533,2.3325
"253","-0.6",2,4.687,2.7175
"254","-0.8",2,4.903,3.2575
"255","-1",2,5.157,3.8925
"256","-1.2",2,5.322,4.305
"257","-1.4",2,5.535,4.8375
"258","-1.6",2,5.718,5.295
"259","-1.8",2,5.772,5.43
"260","-2",2,5.843,5.6075
"261","-0.2",1,4.264,1.66
"262","-0.4",2,4.332,1.83
"263","-0.6",2,4.453,2.1325
"264","-0.8",2,4.613,2.5325
"265","-1",2,4.74,2.85
"266","-1.2",2,4.962,3.405
"267","-1.4",2,5.109,3.7725
"268","-1.6",2,5.349,4.3725
"269","-1.8",2,5.453,4.6325
"270","-2",2,5.6,5
"271","-0.2",2,4.42,2.05
"272","-0.4",2,4.568,2.42
"273","-0.6",2,4.727,2.8175
"274","-0.8",2,4.955,3.3875
"275","-1",2,5.174,3.935
"276","-1.2",2,5.414,4.535
"277","-1.4",2,5.547,4.8675
"278","-1.6",2,5.699,5.2475
"279","-1.8",2,5.799,5.4975
"280","-2",2,5.861,5.6525
"281","-0.2",2,4.399,1.9975
"282","-0.4",2,4.557,2.3925
"283","-0.6",2,4.76,2.9
"284","-0.8",2,5.001,3.5025
"285","-1",2,5.144,3.86
"286","-1.2",2,5.401,4.5025
"287","-1.4",2,5.563,4.9075
"288","-1.6",2,5.735,5.3375
"289","-1.8",2,5.774,5.435
"290","-2",2,5.87,5.675
"291","-0.2",2,4.37,1.925
"292","-0.4",2,4.492,2.23
"293","-0.6",2,4.674,2.685
"294","-0.8",2,4.851,3.1275
"295","-1",2,5.107,3.7675
"296","-1.2",2,5.269,4.1725
"297","-1.4",2,5.449,4.6225
"298","-1.6",2,5.609,5.0225
"299","-1.8",2,5.726,5.315
"300","-2",2,5.81,5.525
"301","-0.2",2,4.309,1.7725
"302","-0.4",2,4.411,2.0275
"303","-0.6",2,4.615,2.5375
"304","-0.8",2,4.79,2.975
"305","-1",2,4.981,3.4525
"306","-1.2",2,5.199,3.9975
"307","-1.4",2,5.328,4.32
"308","-1.6",2,5.568,4.92
"309","-1.8",2,5.706,5.265
"310","-2",2,5.796,5.49
"311","-0.2",2,4.345,1.8625
"312","-0.4",2,4.509,2.2725
"313","-0.6",2,4.669,2.6725
"314","-0.8",2,4.951,3.3775
"315","-1",2,5.124,3.81
"316","-1.2",2,5.32,4.3
"317","-1.4",2,5.517,4.7925
"318","-1.6",2,5.595,4.9875
"319","-1.8",2,5.773,5.4325
"320","-2",2,5.891,5.7275
"321","-0.2",2,4.383,1.9575
"322","-0.4",2,4.507,2.2675
"323","-0.6",2,4.707,2.7675
"324","-0.8",2,4.889,3.2225
"325","-1",2,5.056,3.64
"326","-1.2",2,5.312,4.28
"327","-1.4",2,5.509,4.7725
"328","-1.6",2,5.608,5.02
"329","-1.8",2,5.722,5.305
"330","-2",2,5.806,5.515
"331","-0.2",2,4.414,2.035
"332","-0.4",2,4.556,2.39
"333","-0.6",2,4.758,2.895
"334","-0.8",2,5.025,3.5625
"335","-1",2,5.253,4.1325
"336","-1.2",2,5.381,4.4525
"337","-1.4",2,5.535,4.8375
"338","-1.6",2,5.692,5.23
"339","-1.8",2,5.811,5.5275
"340","-2",2,5.872,5.68
"341","-0.2",2,4.367,1.9175
"342","-0.4",2,4.586,2.465
"343","-0.6",2,4.79,2.975
"344","-0.8",2,4.998,3.495
"345","-1",2,5.216,4.04
"346","-1.2",2,5.374,4.435
"347","-1.4",2,5.58,4.95
"348","-1.6",2,5.668,5.17
"349","-1.8",2,5.774,5.435
"350","-2",2,5.865,5.6625
"351","-0.2",2,4.38,1.95
"352","-0.4",2,4.508,2.27
"353","-0.6",2,4.689,2.7225
"354","-0.8",2,4.921,3.3025
"355","-1",2,5.072,3.68
"356","-1.2",2,5.297,4.2425
"357","-1.4",2,5.407,4.5175
"358","-1.6",2,5.646,5.115
"359","-1.8",2,5.76,5.4
"360","-2",2,5.798,5.495
"361","-0.2",2,4.419,2.0475
"362","-0.4",2,4.577,2.4425
"363","-0.6",2,4.733,2.8325
"364","-0.8",2,4.973,3.4325
"365","-1",2,5.237,4.0925
"366","-1.2",2,5.399,4.4975
"367","-1.4",2,5.585,4.9625
"368","-1.6",2,5.744,5.36
"369","-1.8",2,5.796,5.49
"370","-2",2,5.884,5.71
"371","-0.2",2,4.365,1.9125
"372","-0.4",2,4.491,2.2275
"373","-0.6",2,4.664,2.66
"374","-0.8",2,4.862,3.155
"375","-1",2,5.096,3.74
"376","-1.2",2,5.259,4.1475
"377","-1.4",2,5.463,4.6575
"378","-1.6",2,5.604,5.01
"379","-1.8",2,5.734,5.335
"380","-2",2,5.792,5.48
"381","-0.2",2,4.332,1.83
"382","-0.4",2,4.545,2.3625
"383","-0.6",2,4.696,2.74
"384","-0.8",2,4.926,3.315
"385","-1",2,5.086,3.715
"386","-1.2",2,5.245,4.1125
"387","-1.4",2,5.407,4.5175
"388","-1.6",2,5.573,4.9325
"389","-1.8",2,5.681,5.2025
"390","-2",2,5.766,5.415
"391","-0.2",2,4.333,1.8325
"392","-0.4",2,4.454,2.135
"393","-0.6",2,4.661,2.6525
"394","-0.8",2,4.898,3.245
"395","-1",2,5.047,3.6175
"396","-1.2",2,5.267,4.1675
"397","-1.4",2,5.468,4.67
"398","-1.6",2,5.63,5.075
"399","-1.8",2,5.737,5.3425
"400","-2",2,5.829,5.5725
"401","-0.2",2,4.404,2.01
"402","-0.4",2,4.512,2.28
"403","-0.6",2,4.685,2.7125
"404","-0.8",2,4.863,3.1575
"405","-1",2,5.067,3.6675
"406","-1.2",2,5.323,4.3075
"407","-1.4",2,5.418,4.545
"408","-1.6",2,5.62,5.05
"409","-1.8",2,5.718,5.295
"410","-2",2,5.794,5.485
"411","-0.2",2,4.396,1.99
"412","-0.4",2,4.526,2.315
"413","-0.6",2,4.668,2.67
"414","-0.8",2,4.892,3.23
"415","-1",2,5.095,3.7375
"416","-1.2",2,5.33,4.325
"417","-1.4",2,5.487,4.7175
"418","-1.6",2,5.602,5.005
"419","-1.8",2,5.743,5.3575
"420","-2",2,5.807,5.5175
"421","-0.2",2,4.376,1.94
"422","-0.4",2,4.592,2.48
"423","-0.6",2,4.693,2.7325
"424","-0.8",2,4.954,3.385
"425","-1",2,5.132,3.83
"426","-1.2",2,5.372,4.43
"427","-1.4",2,5.501,4.7525
"428","-1.6",2,5.674,5.185
"429","-1.8",2,5.788,5.47
"430","-2",2,5.878,5.695
"431","-0.2",2,4.411,2.0275
"432","-0.4",2,4.519,2.2975
"433","-0.6",2,4.676,2.69
"434","-0.8",2,4.877,3.1925
"435","-1",2,5.034,3.585
"436","-1.2",2,5.204,4.01
"437","-1.4",2,5.437,4.5925
"438","-1.6",2,5.575,4.9375
"439","-1.8",2,5.659,5.1475
"440","-2",2,5.751,5.3775
"441","-0.2",2,4.351,1.8775
"442","-0.4",2,4.555,2.3875
"443","-0.6",2,4.759,2.8975
"444","-0.8",2,4.926,3.315
"445","-1",2,5.215,4.0375
"446","-1.2",2,5.38,4.45
"447","-1.4",2,5.584,4.96
"448","-1.6",2,5.719,5.2975
"449","-1.8",2,5.774,5.435
"450","-2",2,5.866,5.665
"451","-0.2",2,4.398,1.995
"452","-0.4",2,4.558,2.395
"453","-0.6",2,4.781,2.9525
"454","-0.8",2,5.024,3.56
"455","-1",2,5.179,3.9475
"456","-1.2",2,5.469,4.6725
"457","-1.4",2,5.574,4.935
"458","-1.6",2,5.726,5.315
"459","-1.8",2,5.82,5.55
"460","-2",2,5.878,5.695
"461","-0.2",2,4.35,1.875
"462","-0.4",2,4.552,2.38
"463","-0.6",2,4.772,2.93
"464","-0.8",2,4.949,3.3725
"465","-1",2,5.151,3.8775
"466","-1.2",2,5.329,4.3225
"467","-1.4",2,5.571,4.9275
"468","-1.6",2,5.693,5.2325
"469","-1.8",2,5.75,5.375
"470","-2",2,5.857,5.6425
"471","-0.2",2,4.38,1.95
"472","-0.4",2,4.496,2.24
"473","-0.6",2,4.697,2.7425
"474","-0.8",2,4.904,3.26
"475","-1",2,5.052,3.63
"476","-1.2",2,5.33,4.325
"477","-1.4",2,5.528,4.82
"478","-1.6",2,5.668,5.17
"479","-1.8",2,5.775,5.4375
"480","-2",2,5.832,5.58
"481","-0.2",2,4.407,2.0175
"482","-0.4",2,4.557,2.3925
"483","-0.6",2,4.754,2.885
"484","-0.8",2,4.954,3.385
"485","-1",2,5.19,3.975
"486","-1.2",2,5.392,4.48
"487","-1.4",2,5.597,4.9925
"488","-1.6",2,5.753,5.3825
"489","-1.8",2,5.773,5.4325
"490","-2",2,5.87,5.675
"491","-0.2",2,4.407,2.0175
"492","-0.4",2,4.487,2.2175
"493","-0.6",2,4.693,2.7325
"494","-0.8",2,4.921,3.3025
"495","-1",2,5.097,3.7425
"496","-1.2",2,5.266,4.165
"497","-1.4",2,5.484,4.71
"498","-1.6",2,5.626,5.065
"499","-1.8",2,5.683,5.2075
"500","-2",2,5.787,5.4675
"501","-0.2",2,4.367,1.9175
"502","-0.4",2,4.485,2.2125
"503","-0.6",2,4.662,2.655
"504","-0.8",2,4.899,3.2475
"505","-1",2,5.101,3.7525
"506","-1.2",2,5.253,4.1325
"507","-1.4",2,5.478,4.695
"508","-1.6",2,5.627,5.0675
"509","-1.8",2,5.691,5.2275
"510","-2",2,5.829,5.5725
"511","-0.2",2,4.396,1.99
"512","-0.4",2,4.498,2.245
"513","-0.6",2,4.643,2.6075
"514","-0.8",2,4.874,3.185
"515","-1",2,5.091,3.7275
"516","-1.2",2,5.27,4.175
"517","-1.4",2,5.47,4.675
"518","-1.6",2,5.625,5.0625
"519","-1.8",2,5.751,5.3775
"520","-2",2,5.824,5.56
"521","-0.2",2,4.372,1.93
"522","-0.4",2,4.481,2.2025
"523","-0.6",2,4.699,2.7475
"524","-0.8",2,4.848,3.12
"525","-1",2,5.098,3.745
"526","-1.2",2,5.239,4.0975
"527","-1.4",2,5.455,4.6375
"528","-1.6",2,5.661,5.1525
"529","-1.8",2,5.784,5.46
"530","-2",2,5.804,5.51
"531","-0.2",2,4.33,1.825
"532","-0.4",2,4.541,2.3525
"533","-0.6",2,4.655,2.6375
"534","-0.8",2,4.886,3.215
"535","-1",2,4.985,3.4625
"536","-1.2",2,5.242,4.105
"537","-1.4",2,5.404,4.51
"538","-1.6",2,5.519,4.7975
"539","-1.8",2,5.662,5.155
"540","-2",2,5.773,5.4325
"541","-0.2",2,4.357,1.8925
"542","-0.4",2,4.497,2.2425
"543","-0.6",2,4.646,2.615
"544","-0.8",2,4.802,3.005
"545","-1",2,5.027,3.5675
"546","-1.2",2,5.243,4.1075
"547","-1.4",2,5.4,4.5
"548","-1.6",2,5.601,5.0025
"549","-1.8",2,5.697,5.2425
"550","-2",2,5.806,5.515
"551","-0.2",2,4.41,2.025
"552","-0.4",2,4.496,2.24
"553","-0.6",2,4.738,2.845
"554","-0.8",2,4.959,3.3975
"555","-1",2,5.12,3.8
"556","-1.2",2,5.285,4.2125
"557","-1.4",2,5.486,4.715
"558","-1.6",2,5.628,5.07
"559","-1.8",2,5.71,5.275
"560","-2",2,5.828,5.57
"561","-0.2",2,4.422,2.055
"562","-0.4",2,4.525,2.3125
"563","-0.6",2,4.767,2.9175
"564","-0.8",2,5.004,3.51
"565","-1",2,5.171,3.9275
"566","-1.2",2,5.358,4.395
"567","-1.4",2,5.522,4.805
"568","-1.6",2,5.674,5.185
"569","-1.8",2,5.826,5.565
"570","-2",2,5.88,5.7
"571","-0.2",2,4.371,1.9275
"572","-0.4",2,4.516,2.29
"573","-0.6",2,4.676,2.69
"574","-0.8",2,4.823,3.0575
"575","-1",2,5.048,3.62
"576","-1.2",2,5.242,4.105
"577","-1.4",2,5.441,4.6025
"578","-1.6",2,5.614,5.035
"579","-1.8",2,5.732,5.33
"580","-2",2,5.816,5.54
"581","-0.2",2,4.359,1.8975
"582","-0.4",2,4.535,2.3375
"583","-0.6",2,4.698,2.745
"584","-0.8",2,4.928,3.32
"585","-1",2,5.131,3.8275
"586","-1.2",2,5.382,4.455
"587","-1.4",2,5.482,4.705
"588","-1.6",2,5.629,5.0725
"589","-1.8",2,5.748,5.37
"590","-2",2,5.867,5.6675
"591","-0.2",2,4.425,2.0625
"592","-0.4",2,4.61,2.525
"593","-0.6",2,4.818,3.045
"594","-0.8",2,4.994,3.485
"595","-1",2,5.243,4.1075
"596","-1.2",2,5.427,4.5675
"597","-1.4",2,5.573,4.9325
"598","-1.6",2,5.696,5.24
"599","-1.8",2,5.788,5.47
"600","-2",2,5.879,5.6975
"601","-0.2",2,4.394,1.985
"602","-0.4",2,4.548,2.37
"603","-0.6",2,4.741,2.8525
"604","-0.8",2,4.859,3.1475
"605","-1",2,5.198,3.995
"606","-1.2",2,5.273,4.1825
"607","-1.4",2,5.461,4.6525
"608","-1.6",2,5.604,5.01
"609","-1.8",2,5.726,5.315
"610","-2",2,5.853,5.6325
"611","-0.2",2,4.356,1.89
"612","-0.4",2,4.505,2.2625
"613","-0.6",2,4.65,2.625
"614","-0.8",2,4.881,3.2025
"615","-1",2,5.02,3.55
"616","-1.2",2,5.302,4.255
"617","-1.4",2,5.492,4.73
"618","-1.6",2,5.648,5.12
"619","-1.8",2,5.72,5.3
"620","-2",2,5.817,5.5425
"621","-0.2",2,4.368,1.92
"622","-0.4",2,4.524,2.31
"623","-0.6",2,4.727,2.8175
"624","-0.8",2,4.9,3.25
"625","-1",2,5.114,3.785
"626","-1.2",2,5.312,4.28
"627","-1.4",2,5.549,4.8725
"628","-1.6",2,5.634,5.085
"629","-1.8",2,5.754,5.385
"630","-2",2,5.835,5.5875
"631","-0.2",2,4.333,1.8325
"632","-0.4",2,4.519,2.2975
"633","-0.6",2,4.686,2.715
"634","-0.8",2,4.859,3.1475
"635","-1",2,5.04,3.6
"636","-1.2",2,5.252,4.13
"637","-1.4",2,5.389,4.4725
"638","-1.6",2,5.541,4.8525
"639","-1.8",2,5.657,5.1425
"640","-2",2,5.771,5.4275
"641","-0.2",2,4.371,1.9275
"642","-0.4",2,4.536,2.34
"643","-0.6",2,4.763,2.9075
"644","-0.8",2,4.935,3.3375
"645","-1",2,5.196,3.99
"646","-1.2",2,5.379,4.4475
"647","-1.4",2,5.521,4.8025
"648","-1.6",2,5.657,5.1425
"649","-1.8",2,5.778,5.445
"650","-2",2,5.798,5.495
"651","-0.2",2,4.397,1.9925
"652","-0.4",2,4.579,2.4475
"653","-0.6",2,4.674,2.685
"654","-0.8",2,4.963,3.4075
"655","-1",2,5.125,3.8125
"656","-1.2",2,5.334,4.335
"657","-1.4",2,5.562,4.905
"658","-1.6",2,5.712,5.28
"659","-1.8",2,5.759,5.3975
"660","-2",2,5.865,5.6625
"661","-0.2",2,4.323,1.8075
"662","-0.4",2,4.478,2.195
"663","-0.6",2,4.624,2.56
"664","-0.8",2,4.821,3.0525
"665","-1",2,4.969,3.4225
"666","-1.2",2,5.229,4.0725
"667","-1.4",2,5.481,4.7025
"668","-1.6",2,5.552,4.88
"669","-1.8",2,5.694,5.235
"670","-2",2,5.816,5.54
"671","-0.2",2,4.326,1.815
"672","-0.4",2,4.471,2.1775
"673","-0.6",2,4.68,2.7
"674","-0.8",2,4.873,3.1825
"675","-1",2,5.05,3.625
"676","-1.2",2,5.255,4.1375
"677","-1.4",2,5.349,4.3725
"678","-1.6",2,5.557,4.8925
"679","-1.8",2,5.663,5.1575
"680","-2",2,5.806,5.515
"681","-0.2",2,4.351,1.8775
"682","-0.4",2,4.535,2.3375
"683","-0.6",2,4.657,2.6425
"684","-0.8",2,4.921,3.3025
"685","-1",2,5.083,3.7075
"686","-1.2",2,5.295,4.2375
"687","-1.4",2,5.479,4.6975
"688","-1.6",2,5.605,5.0125
"689","-1.8",2,5.726,5.315
"690","-2",2,5.781,5.4525
"691","-0.2",2,4.377,1.9425
"692","-0.4",2,4.519,2.2975
"693","-0.6",2,4.76,2.9
"694","-0.8",2,4.942,3.355
"695","-1",2,5.16,3.9
"696","-1.2",2,5.383,4.4575
"697","-1.4",2,5.535,4.8375
"698","-1.6",2,5.653,5.1325
"699","-1.8",2,5.783,5.4575
"700","-2",2,5.825,5.5625
"701","-0.2",2,4.34,1.85
"702","-0.4",2,4.526,2.315
"703","-0.6",2,4.737,2.8425
"704","-0.8",2,4.951,3.3775
"705","-1",2,5.175,3.9375
"706","-1.2",2,5.302,4.255
"707","-1.4",2,5.505,4.7625
"708","-1.6",2,5.633,5.0825
"709","-1.8",2,5.747,5.3675
"710","-2",2,5.802,5.505
"711","-0.2",2,4.424,2.06
"712","-0.4",2,4.538,2.345
"713","-0.6",2,4.714,2.785
"714","-0.8",2,5.042,3.605
"715","-1",2,5.123,3.8075
"716","-1.2",2,5.297,4.2425
"717","-1.4",2,5.513,4.7825
"718","-1.6",2,5.658,5.145
"719","-1.8",2,5.794,5.485
"720","-2",2,5.837,5.5925
"721","-0.2",2,4.391,1.9775
"722","-0.4",2,4.553,2.3825
"723","-0.6",2,4.734,2.835
"724","-0.8",2,4.981,3.4525
"725","-1",2,5.167,3.9175
"726","-1.2",2,5.383,4.4575
"727","-1.4",2,5.518,4.795
"728","-1.6",2,5.716,5.29
"729","-1.8",2,5.805,5.5125
"730","-2",2,5.844,5.61
"731","-0.2",2,4.355,1.8875
"732","-0.4",2,4.51,2.275
"733","-0.6",2,4.68,2.7
"734","-0.8",2,4.895,3.2375
"735","-1",2,5.158,3.895
"736","-1.2",2,5.307,4.2675
"737","-1.4",2,5.525,4.8125
"738","-1.6",2,5.645,5.1125
"739","-1.8",2,5.827,5.5675
"740","-2",2,5.831,5.5775
"741","-0.2",2,4.383,1.9575
"742","-0.4",2,4.5,2.25
"743","-0.6",2,4.59,2.475
"744","-0.8",2,4.803,3.0075
"745","-1",2,4.999,3.4975
"746","-1.2",2,5.185,3.9625
"747","-1.4",2,5.362,4.405
"748","-1.6",2,5.513,4.7825
"749","-1.8",2,5.684,5.21
"750","-2",2,5.824,5.56
"751","-0.2",2,4.421,2.0525
"752","-0.4",2,4.563,2.4075
"753","-0.6",2,4.73,2.825
"754","-0.8",2,4.946,3.365
"755","-1",2,5.177,3.9425
"756","-1.2",2,5.388,4.47
"757","-1.4",2,5.545,4.8625
"758","-1.6",2,5.66,5.15
"759","-1.8",2,5.757,5.3925
"760","-2",2,5.887,5.7175
"761","-0.2",2,4.383,1.9575
"762","-0.4",2,4.565,2.4125
"763","-0.6",2,4.711,2.7775
"764","-0.8",2,4.946,3.365
"765","-1",2,5.183,3.9575
"766","-1.2",2,5.342,4.355
"767","-1.4",2,5.549,4.8725
"768","-1.6",2,5.708,5.27
"769","-1.8",2,5.791,5.4775
