"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"793","-0.6",2,1.958,1.82
"794","-0.8",2,2.197,1.895
"795","-1",2,2.46,2.125
"796","-1.2",2,2.67,2.305
"797","-1.4",2,2.914,2.46
"798","-1.6",2,3.251,2.665
"799","-1.8",2,3.501,3.005
"800","-2",1,3.861,3.335
"801","-0.2",2,1.761,1.83
"802","-0.4",2,2.055,2.145
"803","-0.6",2,2.284,2.46
"804","-0.8",2,2.646,2.89
"805","-1",2,2.985,3.265
"806","-1.2",2,3.375,3.64
"807","-1.4",1,3.727,4.1
"808","-1.6",1,4.166,4.435
"809","-1.8",1,4.491,4.585
"810","-2",1,4.81,5.165
"811","-0.2",2,1.745,1.785
"812","-0.4",2,1.941,2.05
"813","-0.6",2,2.327,2.495
"814","-0.8",2,2.652,2.82
"815","-1",2,2.986,3.18
"816","-1.2",2,3.375,3.89
"817","-1.4",2,3.777,4.27
"818","-1.6",1,4.029,4.575
"819","-1.8",1,4.43,5.185
"820","-2",1,4.685,5.48
"821","-0.2",1,1.872,1.78
"822","-0.4",1,2.063,2.045
"823","-0.6",1,2.466,2.175
"824","-0.8",1,2.86,2.525
"825","-1",1,3.298,2.845
"826","-1.2",1,3.688,3.135
"827","-1.4",1,4.052,3.595
"828","-1.6",1,4.323,3.71
"829","-1.8",1,4.644,4.23
"830","-2",1,4.961,4.55
"831","-0.2",1,1.892,1.75
"832","-0.4",1,2.315,1.955
"833","-0.6",1,2.751,2.47
"834","-0.8",1,3.097,2.705
"835","-1",1,3.618,3.13
"836","-1.2",1,3.927,3.24
"837","-1.4",1,4.335,3.535
"838","-1.6",1,4.628,3.775
"839","-1.8",1,4.863,3.925
"840","-2",1,5.077,4.045
"841","-0.2",3,1.707,1.83
"842","-0.4",2,1.879,2.11
"843","-0.6",2,2.206,2.56
"844","-0.8",2,2.49,3.04
"845","-1",2,2.932,3.51
"846","-1.2",2,3.167,3.83
"847","-1.4",2,3.559,4.19
"848","-1.6",1,3.886,4.41
"849","-1.8",1,4.188,4.895
"850","-2",1,4.453,5.085
"851","-0.2",2,1.619,1.47
"852","-0.4",2,1.847,1.66
"853","-0.6",2,2.138,1.945
"854","-0.8",2,2.377,2.22
"855","-1",2,2.823,2.88
"856","-1.2",2,3.033,3.265
"857","-1.4",1,3.311,3.8
"858","-1.6",1,3.66,4.345
"859","-1.8",1,3.924,4.795
"860","-2",1,4.304,5.1
"861","-0.2",2,1.614,1.59
"862","-0.4",2,1.797,1.745
"863","-0.6",2,2.116,2.065
"864","-0.8",2,2.38,2.165
"865","-1",2,2.82,2.635
"866","-1.2",1,3.182,2.895
"867","-1.4",1,3.645,3.235
"868","-1.6",1,3.955,3.53
"869","-1.8",1,4.359,3.995
"870","-2",1,4.739,4.025
"871","-0.2",2,1.849,1.635
"872","-0.4",2,2.081,1.815
"873","-0.6",2,2.476,2.085
"874","-0.8",2,2.928,2.37
"875","-1",1,3.337,2.79
"876","-1.2",1,3.685,2.985
"877","-1.4",1,4.076,3.31
"878","-1.6",1,4.326,3.605
"879","-1.8",1,4.662,4.02
"880","-2",1,4.891,4.235
"881","-0.2",2,1.514,1.655
"882","-0.4",2,1.709,2
"883","-0.6",2,1.996,2.495
"884","-0.8",2,2.342,2.95
"885","-1",2,2.687,3.39
"886","-1.2",2,3.039,3.8
"887","-1.4",2,3.379,4.235
"888","-1.6",2,3.7,4.655
"889","-1.8",2,3.894,4.985
"890","-2",2,4.125,5.36
"891","-0.2",1,1.59,1.285
"892","-0.4",1,1.819,1.445
"893","-0.6",1,2.042,1.445
"894","-0.8",1,2.42,1.775
"895","-1",1,2.877,2.08
"896","-1.2",1,3.195,2.23
"897","-1.4",1,3.564,2.605
"898","-1.6",1,3.92,3
"899","-1.8",1,4.367,3.485
"900","-2",1,4.718,4.01
"901","-0.2",3,1.399,1.68
"902","-0.4",3,1.551,1.905
"903","-0.6",3,1.707,2.26
"904","-0.8",3,1.899,2.62
"905","-1",3,2.104,2.85
"906","-1.2",3,2.272,3.27
"907","-1.4",3,2.527,3.8
"908","-1.6",3,2.765,4.28
"909","-1.8",2,3.054,4.64
"910","-2",2,3.38,5.19
"911","-0.2",2,1.776,1.795
"912","-0.4",2,2.03,2
"913","-0.6",2,2.381,2.23
"914","-0.8",2,2.716,2.63
"915","-1",1,3.094,2.92
"916","-1.2",1,3.547,3.335
"917","-1.4",1,3.869,3.63
"918","-1.6",1,4.169,3.91
"919","-1.8",1,4.446,4.315
"920","-2",1,4.623,4.525
"921","-0.2",3,1.422,1.47
"922","-0.4",3,1.56,1.55
"923","-0.6",2,1.771,1.91
"924","-0.8",2,1.941,1.985
"925","-1",2,2.21,2.25
"926","-1.2",2,2.473,2.675
"927","-1.4",2,2.743,3.015
"928","-1.6",2,3.035,3.46
"929","-1.8",2,3.295,3.785
"930","-2",2,3.611,4.4
"931","-0.2",2,1.862,1.86
"932","-0.4",2,2.19,2.225
"933","-0.6",2,2.602,2.49
"934","-0.8",1,2.951,2.725
"935","-1",1,3.505,3.34
"936","-1.2",1,3.98,3.675
"937","-1.4",1,4.519,4.32
"938","-1.6",1,4.829,4.625
"939","-1.8",1,5.206,5.1
"940","-2",1,5.477,5.36
"941","-0.2",3,1.498,1.585
"942","-0.4",2,1.664,1.765
"943","-0.6",2,1.898,2.035
"944","-0.8",2,2.158,2.315
"945","-1",2,2.365,2.43
"946","-1.2",2,2.693,2.79
"947","-1.4",2,2.899,2.875
"948","-1.6",2,3.204,3.12
"949","-1.8",2,3.537,3.385
"950","-2",2,3.77,3.705
"951","-0.2",1,1.582,1.465
"952","-0.4",1,1.763,1.675
"953","-0.6",1,2.021,1.755
"954","-0.8",1,2.322,2.07
"955","-1",1,2.755,2.455
"956","-1.2",1,3.122,2.85
"957","-1.4",1,3.549,3.34
"958","-1.6",1,3.931,3.585
"959","-1.8",1,4.286,4.14
"960","-2",1,4.509,4.355
"961","-0.2",2,1.527,1.55
"962","-0.4",2,1.738,1.84
"963","-0.6",2,1.999,2.045
"964","-0.8",2,2.278,2.33
"965","-1",2,2.547,2.62
"966","-1.2",2,2.876,3.105
"967","-1.4",1,3.287,3.405
"968","-1.6",1,3.607,3.82
"969","-1.8",1,3.982,4.125
"970","-2",1,4.319,4.42
"971","-0.2",2,1.847,1.775
"972","-0.4",2,2.144,2.225
"973","-0.6",2,2.516,2.565
"974","-0.8",2,3.057,3.02
"975","-1",2,3.381,3.44
"976","-1.2",1,3.814,3.82
"977","-1.4",1,4.288,4.275
"978","-1.6",1,4.595,4.685
"979","-1.8",1,4.835,4.725
"980","-2",1,5.187,5.135
"981","-0.2",2,1.542,1.615
"982","-0.4",1,1.736,1.855
"983","-0.6",2,1.928,2.14
"984","-0.8",2,2.197,2.46
"985","-1",1,2.525,3.035
"986","-1.2",2,2.928,3.48
"987","-1.4",1,3.355,4.015
"988","-1.6",1,3.653,4.55
"989","-1.8",1,4.058,4.915
"990","-2",1,4.338,5.13
"991","-0.2",1,1.949,1.695
"992","-0.4",1,2.335,2.05
"993","-0.6",1,2.694,2.2
"994","-0.8",1,3.068,2.59
"995","-1",1,3.695,3.075
"996","-1.2",1,4.164,3.48
"997","-1.4",1,4.52,3.665
"998","-1.6",1,4.907,3.995
"999","-1.8",1,5.143,4.185
"1000","-2",1,5.402,4.535
