"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"330","0.99",2,5.726,5.67666666666667
"331","0.37",2,1.453,1.47666666666667
"332","0.6",2,1.954,1.84666666666667
"333","0.75",2,2.67,2.66
"334","0.84",2,3.325,3.35333333333333
"335","0.9",2,4.064,4.14
"336","0.94",2,4.585,4.53333333333333
"337","0.96",2,5.071,5.12666666666667
"338","0.97",2,5.422,5.36
"339","0.98",2,5.65,5.6
"340","0.99",2,5.763,5.8
"341","0.37",1,1.438,1.47666666666667
"342","0.6",1,1.964,2.02
"343","0.75",2,2.697,2.58666666666667
"344","0.84",2,3.475,3.48333333333333
"345","0.9",2,4.101,4.21333333333333
"346","0.94",2,4.738,4.81
"347","0.96",2,5.115,5.11333333333333
"348","0.97",2,5.461,5.43666666666667
"349","0.98",2,5.587,5.64666666666667
"350","0.99",2,5.762,5.80333333333333
"351","0.37",2,1.497,1.48666666666667
"352","0.6",2,2.041,2.07333333333333
"353","0.75",2,2.684,2.74666666666667
"354","0.84",2,3.458,3.53
"355","0.9",2,4.047,4.09333333333333
"356","0.94",2,4.735,4.70666666666667
"357","0.96",2,5.162,5.16
"358","0.97",2,5.418,5.44333333333333
"359","0.98",2,5.643,5.67666666666667
"360","0.99",2,5.782,5.83
"361","0.37",2,1.467,1.46666666666667
"362","0.6",2,2.035,2.01
"363","0.75",2,2.675,2.7
"364","0.84",2,3.345,3.34
"365","0.9",2,4.146,4.18333333333333
"366","0.94",2,4.639,4.61333333333333
"367","0.96",2,5.201,5.22333333333333
"368","0.97",2,5.419,5.39333333333333
"369","0.98",2,5.578,5.59
"370","0.99",2,5.72,5.69666666666667
"371","0.37",1,1.437,1.42333333333333
"372","0.6",1,2.008,2.01666666666667
"373","0.75",2,2.679,2.74
"374","0.84",2,3.405,3.40333333333333
"375","0.9",2,4.071,4.11333333333333
"376","0.94",2,4.673,4.73
"377","0.96",2,5.174,5.11666666666667
"378","0.97",2,5.465,5.35333333333333
"379","0.98",2,5.61,5.54
"380","0.99",2,5.705,5.69
"381","0.37",1,1.432,1.44333333333333
"382","0.6",1,1.985,1.96666666666667
"383","0.75",1,2.634,2.69333333333333
"384","0.84",1,3.408,3.49333333333333
"385","0.9",2,4.137,4.41666666666667
"386","0.94",1,4.689,4.83666666666667
"387","0.96",2,5.134,5.23
"388","0.97",2,5.459,5.55333333333333
"389","0.98",2,5.609,5.69
"390","0.99",2,5.76,5.75666666666667
"391","0.37",2,1.471,1.48666666666667
"392","0.6",2,1.976,1.95
"393","0.75",2,2.772,2.83333333333333
"394","0.84",2,3.335,3.35666666666667
"395","0.9",2,4.192,4.15666666666667
"396","0.94",2,4.641,4.77666666666667
"397","0.96",2,5.141,5.18
"398","0.97",2,5.418,5.34
"399","0.98",2,5.659,5.67
"400","0.99",2,5.735,5.75333333333333
"401","0.37",2,1.476,1.44666666666667
"402","0.6",2,2.024,2.07666666666667
"403","0.75",2,2.651,2.59666666666667
"404","0.84",2,3.433,3.55666666666667
"405","0.9",2,4.093,4.12666666666667
"406","0.94",2,4.741,4.83
"407","0.96",2,5.045,4.88666666666667
"408","0.97",2,5.463,5.44666666666667
"409","0.98",2,5.644,5.74666666666667
"410","0.99",2,5.772,5.82
"411","0.37",1,1.434,1.43333333333333
"412","0.6",1,2.007,2.01333333333333
"413","0.75",1,2.641,2.64666666666667
"414","0.84",1,3.372,3.45333333333333
"415","0.9",2,4.103,4.36333333333333
"416","0.94",2,4.74,4.65333333333333
"417","0.96",2,5.072,5.07333333333333
"418","0.97",2,5.364,5.41333333333333
"419","0.98",2,5.612,5.52
"420","0.99",2,5.842,5.86333333333333
"421","0.37",2,1.443,1.44666666666667
"422","0.6",2,2.075,2.04666666666667
"423","0.75",2,2.634,2.73666666666667
"424","0.84",2,3.418,3.4
"425","0.9",2,4.106,4.12666666666667
"426","0.94",2,4.629,4.65
"427","0.96",2,5.13,5.28333333333333
"428","0.97",2,5.484,5.49333333333333
"429","0.98",2,5.616,5.57333333333333
"430","0.99",2,5.751,5.73666666666667
"431","0.37",2,1.458,1.47
"432","0.6",3,1.983,1.92333333333333
"433","0.75",2,2.71,2.73
"434","0.84",2,3.321,3.51333333333333
"435","0.9",2,4.09,4.03666666666667
"436","0.94",2,4.689,4.67333333333333
"437","0.96",2,5.151,5.14333333333333
"438","0.97",2,5.423,5.39333333333333
"439","0.98",2,5.599,5.69
"440","0.99",2,5.773,5.78
"441","0.37",2,1.449,1.40666666666667
"442","0.6",2,1.985,1.95666666666667
"443","0.75",2,2.692,2.68
"444","0.84",2,3.443,3.51
"445","0.9",2,3.982,4.00666666666667
"446","0.94",2,4.668,4.62666666666667
"447","0.96",2,5.076,5.12333333333333
"448","0.97",2,5.391,5.48
"449","0.98",2,5.621,5.61666666666667
"450","0.99",2,5.768,5.78
"451","0.37",2,1.439,1.39666666666667
"452","0.6",2,1.999,2.08666666666667
"453","0.75",2,2.713,2.58333333333333
"454","0.84",2,3.453,3.54
"455","0.9",2,4.143,4.33
"456","0.94",2,4.772,4.82
"457","0.96",2,5.122,5.10333333333333
"458","0.97",2,5.349,5.24666666666667
"459","0.98",2,5.642,5.63666666666667
"460","0.99",2,5.775,5.80666666666667
"461","0.37",2,1.463,1.46666666666667
"462","0.6",2,2.021,2.07
"463","0.75",2,2.66,2.61333333333333
"464","0.84",2,3.477,3.32666666666667
"465","0.9",2,4.15,4.14333333333333
"466","0.94",2,4.708,4.71
"467","0.96",2,5.17,5.24
"468","0.97",2,5.418,5.37333333333333
"469","0.98",2,5.684,5.63333333333333
"470","0.99",2,5.745,5.72666666666667
"471","0.37",1,1.445,1.43333333333333
"472","0.6",2,2.055,2.09666666666667
"473","0.75",2,2.663,2.63
"474","0.84",2,3.443,3.36333333333333
"475","0.9",2,4.193,4.18
"476","0.94",2,4.58,4.63333333333333
"477","0.96",2,5.107,5.02333333333333
"478","0.97",2,5.443,5.52666666666667
"479","0.98",2,5.666,5.61333333333333
"480","0.99",2,5.75,5.75
"481","0.37",1,1.452,1.46333333333333
"482","0.6",2,2.008,1.94
"483","0.75",2,2.62,2.67333333333333
"484","0.84",2,3.449,3.51
"485","0.9",2,4.03,4.17
"486","0.94",2,4.725,4.89
"487","0.96",2,5.166,5.15
"488","0.97",2,5.497,5.44666666666667
"489","0.98",2,5.682,5.69
"490","0.99",2,5.746,5.79333333333333
"491","0.37",2,1.427,1.39
"492","0.6",2,1.976,2.06
"493","0.75",2,2.763,2.81
"494","0.84",2,3.414,3.44
"495","0.9",2,4.091,4.09666666666667
"496","0.94",2,4.651,4.65333333333333
"497","0.96",2,5.173,5.19
"498","0.97",2,5.41,5.45
"499","0.98",2,5.619,5.67
"500","0.99",2,5.779,5.77666666666667
"501","0.37",1,1.5,1.52333333333333
"502","0.6",1,2.009,2.01666666666667
"503","0.75",1,2.643,2.61
"504","0.84",1,3.414,3.36333333333333
"505","0.9",2,4.131,4.06
"506","0.94",2,4.702,4.78333333333333
"507","0.96",2,5.144,5.11333333333333
"508","0.97",2,5.372,5.34666666666667
"509","0.98",2,5.636,5.62
"510","0.99",2,5.756,5.8
"511","0.37",2,1.461,1.44
"512","0.6",2,2.07,1.97666666666667
"513","0.75",2,2.661,2.72666666666667
"514","0.84",2,3.397,3.28666666666667
"515","0.9",2,4.077,3.93666666666667
"516","0.94",2,4.62,4.62
"517","0.96",2,5.17,5.17666666666667
"518","0.97",2,5.435,5.40333333333333
"519","0.98",2,5.646,5.58666666666667
"520","0.99",2,5.764,5.82333333333333
"521","0.37",2,1.459,1.52666666666667
"522","0.6",2,1.964,2
"523","0.75",2,2.654,2.72666666666667
"524","0.84",2,3.389,3.37666666666667
"525","0.9",2,4.2,4.22
"526","0.94",2,4.672,4.61
"527","0.96",2,5.114,5.14
"528","0.97",2,5.438,5.44
"529","0.98",2,5.567,5.52333333333333
"530","0.99",2,5.76,5.81666666666667
"531","0.37",2,1.437,1.43666666666667
"532","0.6",2,1.967,2
"533","0.75",2,2.55,2.56666666666667
"534","0.84",2,3.393,3.47
"535","0.9",2,4.058,4.02666666666667
"536","0.94",2,4.766,4.64666666666667
"537","0.96",2,5.136,5.21666666666667
"538","0.97",2,5.417,5.41
"539","0.98",2,5.566,5.57333333333333
"540","0.99",2,5.757,5.83666666666667
"541","0.37",2,1.467,1.42333333333333
"542","0.6",2,2.027,2.03666666666667
"543","0.75",2,2.682,2.65666666666667
"544","0.84",2,3.516,3.61666666666667
"545","0.9",2,4.19,4.07333333333333
"546","0.94",2,4.653,4.75
"547","0.96",2,5.113,5.17666666666667
"548","0.97",2,5.474,5.45333333333333
"549","0.98",2,5.596,5.53666666666667
"550","0.99",2,5.665,5.60666666666667
"551","0.37",1,1.464,1.39333333333333
"552","0.6",1,2.006,2.02333333333333
"553","0.75",1,2.626,2.71333333333333
"554","0.84",2,3.546,3.50333333333333
"555","0.9",2,4.105,4.26
"556","0.94",2,4.722,4.76
"557","0.96",2,5.137,5.16666666666667
"558","0.97",2,5.436,5.45333333333333
"559","0.98",2,5.667,5.75
"560","0.99",2,5.741,5.73666666666667
"561","0.37",2,1.447,1.43666666666667
"562","0.6",2,2.004,2.05
"563","0.75",2,2.731,2.80333333333333
"564","0.84",2,3.523,3.52333333333333
"565","0.9",2,4.11,3.99333333333333
"566","0.94",2,4.668,4.66
"567","0.96",2,5.161,5.20666666666667
"568","0.97",2,5.491,5.5
"569","0.98",2,5.58,5.54
"570","0.99",2,5.755,5.72333333333333
"571","0.37",2,1.449,1.46
"572","0.6",2,1.957,1.92
"573","0.75",1,2.607,2.62
"574","0.84",2,3.429,3.45666666666667
"575","0.9",2,4.125,4.07
"576","0.94",2,4.643,4.75
"577","0.96",2,5.121,5.20333333333333
"578","0.97",2,5.42,5.46333333333333
"579","0.98",2,5.574,5.43666666666667
"580","0.99",2,5.748,5.73666666666667
"581","0.37",1,1.488,1.47333333333333
"582","0.6",1,1.974,1.93666666666667
"583","0.75",1,2.664,2.52333333333333
"584","0.84",2,3.462,3.5
"585","0.9",2,4.165,4.14
"586","0.94",2,4.605,4.6
"587","0.96",2,5.129,5.08333333333333
"588","0.97",2,5.394,5.35333333333333
"589","0.98",2,5.635,5.55666666666667
"590","0.99",2,5.721,5.69333333333333
"591","0.37",1,1.462,1.40666666666667
"592","0.6",1,1.998,1.99
"593","0.75",2,2.658,2.71
"594","0.84",2,3.442,3.43666666666667
"595","0.9",2,4.104,4.16333333333333
"596","0.94",2,4.676,4.69666666666667
"597","0.96",2,5.031,4.99333333333333
"598","0.97",2,5.411,5.46
"599","0.98",2,5.525,5.47333333333333
"600","0.99",2,5.729,5.72333333333333
"601","0.37",2,1.442,1.41333333333333
"602","0.6",2,2.01,1.97333333333333
"603","0.75",2,2.659,2.63
"604","0.84",2,3.469,3.57333333333333
"605","0.9",2,4.145,4.09333333333333
"606","0.94",2,4.714,4.78666666666667
"607","0.96",2,5.201,5.13666666666667
"608","0.97",2,5.46,5.45
"609","0.98",2,5.62,5.51333333333333
"610","0.99",2,5.712,5.74666666666667
"611","0.37",2,1.429,1.47333333333333
"612","0.6",2,2.023,2.09
"613","0.75",2,2.598,2.6
"614","0.84",2,3.423,3.49
"615","0.9",2,4.062,4.15
"616","0.94",2,4.596,4.57333333333333
"617","0.96",2,5.157,5.22666666666667
"618","0.97",2,5.398,5.39
"619","0.98",2,5.615,5.62
"620","0.99",2,5.741,5.74666666666667
"621","0.37",2,1.46,1.43
"622","0.6",2,1.997,2.07666666666667
"623","0.75",2,2.683,2.73333333333333
"624","0.84",2,3.437,3.41333333333333
"625","0.9",2,4.165,4.16
"626","0.94",2,4.659,4.64333333333333
"627","0.96",2,5.158,5.09
"628","0.97",2,5.394,5.41
"629","0.98",2,5.628,5.60666666666667
"630","0.99",2,5.754,5.73666666666667
"631","0.37",2,1.459,1.47
"632","0.6",2,1.994,1.97
"633","0.75",2,2.654,2.62
"634","0.84",2,3.356,3.19
"635","0.9",2,4.202,4.29333333333333
"636","0.94",2,4.714,4.84
"637","0.96",2,5.053,5
"638","0.97",2,5.454,5.53
"639","0.98",2,5.658,5.70666666666667
"640","0.99",2,5.784,5.75666666666667
"641","0.37",2,1.455,1.43666666666667
"642","0.6",2,1.943,1.92666666666667
"643","0.75",2,2.734,2.64
"644","0.84",2,3.424,3.41
"645","0.9",2,4.096,4.20666666666667
"646","0.94",2,4.713,4.76666666666667
"647","0.96",2,5.147,5.14333333333333
"648","0.97",2,5.496,5.48
"649","0.98",2,5.659,5.64
"650","0.99",2,5.814,5.81666666666667
"651","0.37",2,1.485,1.46
"652","0.6",2,1.985,2.02333333333333
"653","0.75",2,2.668,2.64
"654","0.84",2,3.437,3.56333333333333
"655","0.9",2,4.187,4.09
"656","0.94",2,4.658,4.69333333333333
"657","0.96",2,5.115,5.05666666666667
"658","0.97",2,5.447,5.54666666666667
"659","0.98",2,5.652,5.56
"660","0.99",2,5.766,5.77
"661","0.37",2,1.517,1.50333333333333
"662","0.6",2,1.979,2.11666666666667
"663","0.75",2,2.739,2.59666666666667
"664","0.84",2,3.467,3.57
"665","0.9",2,4.155,4.13
"666","0.94",2,4.827,4.78
"667","0.96",2,5.096,5.06
"668","0.97",2,5.452,5.41
"669","0.98",2,5.657,5.68666666666667
"670","0.99",2,5.778,5.82333333333333
"671","0.37",1,1.44,1.48333333333333
"672","0.6",1,2.005,1.95333333333333
"673","0.75",1,2.716,2.66
"674","0.84",2,3.437,3.43666666666667
"675","0.9",2,4.155,4.11333333333333
"676","0.94",2,4.651,4.63666666666667
"677","0.96",2,5.125,5.16333333333333
"678","0.97",2,5.379,5.49
"679","0.98",2,5.643,5.60666666666667
"680","0.99",2,5.786,5.74
"681","0.37",2,1.474,1.53666666666667
"682","0.6",2,1.984,2.09333333333333
"683","0.75",2,2.599,2.56333333333333
"684","0.84",2,3.461,3.42
"685","0.9",2,4.141,4.02666666666667
"686","0.94",2,4.764,4.72333333333333
"687","0.96",2,5.151,5.07666666666667
"688","0.97",2,5.472,5.45333333333333
"689","0.98",2,5.652,5.67666666666667
"690","0.99",2,5.709,5.74
"691","0.37",2,1.465,1.46666666666667
"692","0.6",2,2.004,2
"693","0.75",2,2.671,2.67666666666667
"694","0.84",2,3.297,3.22666666666667
"695","0.9",2,4.107,4.05333333333333
"696","0.94",2,4.606,4.72666666666667
"697","0.96",2,5.094,5.08666666666667
"698","0.97",2,5.483,5.57333333333333
"699","0.98",2,5.626,5.70666666666667
"700","0.99",2,5.738,5.76
"701","0.37",2,1.428,1.45666666666667
"702","0.6",2,2.001,1.93333333333333
"703","0.75",2,2.636,2.55666666666667
"704","0.84",2,3.378,3.41333333333333
"705","0.9",2,4.18,4.35333333333333
"706","0.94",2,4.719,4.74333333333333
"707","0.96",2,5.145,5.08333333333333
"708","0.97",2,5.409,5.41
"709","0.98",2,5.671,5.63666666666667
"710","0.99",2,5.753,5.75
"711","0.37",2,1.459,1.45
