"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"189","0.98",2,5.595,5.6075
"190","0.99",2,5.821,5.8325
"191","0.37",2,1.468,1.48
"192","0.6",2,1.994,1.9375
"193","0.75",2,2.634,2.6575
"194","0.84",2,3.4,3.495
"195","0.9",2,4.142,4.025
"196","0.94",2,4.724,4.715
"197","0.96",2,5.203,5.2325
"198","0.97",2,5.427,5.425
"199","0.98",2,5.64,5.645
"200","0.99",2,5.781,5.7625
"201","0.37",2,1.441,1.4525
"202","0.6",3,1.986,2.02
"203","0.75",2,2.622,2.6575
"204","0.84",2,3.499,3.42
"205","0.9",2,4.094,4.0725
"206","0.94",2,4.728,4.83
"207","0.96",2,5.253,5.2625
"208","0.97",2,5.376,5.43
"209","0.98",2,5.683,5.705
"210","0.99",2,5.8,5.8125
"211","0.37",2,1.46,1.49
"212","0.6",2,1.989,2.0125
"213","0.75",2,2.672,2.545
"214","0.84",2,3.399,3.44
"215","0.9",2,4.041,4.01
"216","0.94",2,4.741,4.7625
"217","0.96",2,5.065,5.055
"218","0.97",2,5.425,5.3875
"219","0.98",2,5.633,5.5925
"220","0.99",2,5.748,5.71
"221","0.37",2,1.455,1.48
"222","0.6",2,1.976,2.02
"223","0.75",2,2.697,2.7375
"224","0.84",2,3.366,3.2975
"225","0.9",2,4.102,3.96
"226","0.94",2,4.727,4.685
"227","0.96",2,5.142,5.045
"228","0.97",2,5.391,5.4075
"229","0.98",2,5.613,5.595
"230","0.99",2,5.692,5.695
"231","0.37",2,1.452,1.51
"232","0.6",2,1.977,1.9625
"233","0.75",2,2.711,2.65
"234","0.84",2,3.378,3.535
"235","0.9",2,4.155,4.18
"236","0.94",2,4.744,4.7275
"237","0.96",2,5.151,5.125
"238","0.97",2,5.434,5.4825
"239","0.98",2,5.649,5.6825
"240","0.99",2,5.759,5.7525
"241","0.37",3,1.441,1.485
"242","0.6",3,1.972,1.965
"243","0.75",3,2.613,2.74
"244","0.84",2,3.494,3.4425
"245","0.9",2,4.081,4.0775
"246","0.94",2,4.801,4.8275
"247","0.96",2,5.062,5.105
"248","0.97",2,5.382,5.2875
"249","0.98",2,5.596,5.5775
"250","0.99",2,5.765,5.7625
"251","0.37",2,1.474,1.5
"252","0.6",2,2,1.9425
"253","0.75",2,2.661,2.5725
"254","0.84",2,3.455,3.515
"255","0.9",2,4.153,4.33
"256","0.94",2,4.69,4.715
"257","0.96",2,5.152,5.1025
"258","0.97",2,5.46,5.425
"259","0.98",2,5.658,5.67
"260","0.99",2,5.753,5.7425
"261","0.37",3,1.427,1.3975
"262","0.6",3,2,2.01
"263","0.75",3,2.666,2.67
"264","0.84",3,3.399,3.4625
"265","0.9",2,4.194,4.245
"266","0.94",2,4.772,4.7525
"267","0.96",2,5.115,5.145
"268","0.97",2,5.415,5.465
"269","0.98",2,5.554,5.565
"270","0.99",2,5.739,5.73
"271","0.37",2,1.453,1.445
"272","0.6",2,2.007,1.9075
"273","0.75",2,2.675,2.6625
"274","0.84",2,3.365,3.2925
"275","0.9",2,4.199,4.2275
"276","0.94",2,4.721,4.6625
"277","0.96",2,5.204,5.2575
"278","0.97",2,5.427,5.4875
"279","0.98",2,5.629,5.64
"280","0.99",2,5.738,5.725
"281","0.37",2,1.483,1.455
"282","0.6",2,1.99,2.0525
"283","0.75",2,2.677,2.7675
"284","0.84",2,3.486,3.58
"285","0.9",2,4.047,4.0125
"286","0.94",2,4.708,4.725
"287","0.96",2,5.179,5.1825
"288","0.97",2,5.363,5.445
"289","0.98",2,5.67,5.6375
"290","0.99",2,5.787,5.72
"291","0.37",3,1.448,1.475
"292","0.6",3,1.978,1.985
"293","0.75",3,2.66,2.7325
"294","0.84",2,3.362,3.3925
"295","0.9",2,4.188,4.26
"296","0.94",2,4.666,4.75
"297","0.96",2,5.199,5.115
"298","0.97",2,5.436,5.3825
"299","0.98",2,5.697,5.715
"300","0.99",2,5.767,5.7775
"301","0.37",2,1.429,1.45
"302","0.6",2,2.002,1.98
"303","0.75",2,2.723,2.7475
"304","0.84",2,3.35,3.275
"305","0.9",2,4.169,4.075
"306","0.94",2,4.699,4.8275
"307","0.96",2,5.142,5.215
"308","0.97",2,5.45,5.34
"309","0.98",2,5.623,5.61
"310","0.99",2,5.746,5.7775
"311","0.37",2,1.445,1.44
"312","0.6",2,1.97,1.9925
"313","0.75",2,2.698,2.735
"314","0.84",2,3.425,3.48
"315","0.9",2,4.158,4.0675
"316","0.94",2,4.622,4.495
"317","0.96",2,5.104,5.12
"318","0.97",2,5.452,5.4125
"319","0.98",2,5.649,5.605
"320","0.99",2,5.764,5.8125
"321","0.37",3,1.444,1.41
"322","0.6",3,1.994,1.9825
"323","0.75",3,2.706,2.5425
"324","0.84",3,3.353,3.4375
"325","0.9",2,4.131,4.1475
"326","0.94",2,4.635,4.6875
"327","0.96",2,5.192,5.145
"328","0.97",2,5.42,5.4375
"329","0.98",2,5.596,5.61
"330","0.99",2,5.75,5.8425
"331","0.37",3,1.468,1.46
"332","0.6",2,1.964,1.9325
"333","0.75",2,2.68,2.6625
"334","0.84",2,3.38,3.34
"335","0.9",2,4.116,4.1625
"336","0.94",2,4.692,4.735
"337","0.96",2,5.013,5.0825
"338","0.97",2,5.441,5.485
"339","0.98",2,5.622,5.645
"340","0.99",2,5.802,5.835
"341","0.37",3,1.447,1.405
"342","0.6",3,1.999,1.995
"343","0.75",2,2.687,2.7025
"344","0.84",2,3.449,3.6025
"345","0.9",2,4.179,4.0425
"346","0.94",2,4.65,4.74
"347","0.96",2,5.157,5.2375
"348","0.97",2,5.471,5.5525
"349","0.98",2,5.691,5.72
"350","0.99",2,5.775,5.755
"351","0.37",2,1.489,1.4875
"352","0.6",2,1.981,2.0675
"353","0.75",2,2.728,2.7325
"354","0.84",2,3.475,3.585
"355","0.9",2,4.1,4.08
"356","0.94",2,4.6,4.5225
"357","0.96",2,5.098,4.9725
"358","0.97",2,5.427,5.4625
"359","0.98",2,5.592,5.5725
"360","0.99",2,5.742,5.755
"361","0.37",3,1.433,1.4825
"362","0.6",3,1.979,2.01
"363","0.75",2,2.665,2.6275
"364","0.84",2,3.42,3.3775
"365","0.9",2,4.119,4.18
"366","0.94",2,4.79,4.7575
"367","0.96",2,5.102,5.0975
"368","0.97",2,5.406,5.3675
"369","0.98",2,5.628,5.6575
"370","0.99",2,5.786,5.785
"371","0.37",3,1.48,1.5025
"372","0.6",2,1.963,1.915
"373","0.75",2,2.731,2.79
"374","0.84",2,3.383,3.3975
"375","0.9",2,3.996,3.92
"376","0.94",2,4.702,4.7175
"377","0.96",2,5.024,5.0075
"378","0.97",2,5.463,5.525
"379","0.98",2,5.568,5.6075
"380","0.99",2,5.716,5.7625
"381","0.37",2,1.432,1.4375
"382","0.6",2,1.987,2.0175
"383","0.75",2,2.663,2.6325
"384","0.84",2,3.366,3.3475
"385","0.9",2,4.182,4.1325
"386","0.94",2,4.661,4.705
"387","0.96",2,5.06,5.045
"388","0.97",2,5.479,5.4925
"389","0.98",2,5.657,5.65
"390","0.99",2,5.733,5.66
"391","0.37",2,1.454,1.4575
"392","0.6",2,1.96,1.995
"393","0.75",2,2.606,2.665
"394","0.84",2,3.387,3.425
"395","0.9",2,4.165,4.1675
"396","0.94",2,4.665,4.845
"397","0.96",2,5.082,5.1
"398","0.97",2,5.426,5.5
"399","0.98",2,5.642,5.6725
"400","0.99",2,5.752,5.74
"401","0.37",3,1.472,1.5425
"402","0.6",2,1.936,1.9925
"403","0.75",2,2.633,2.67
"404","0.84",2,3.399,3.465
"405","0.9",2,4.186,4.17
"406","0.94",2,4.713,4.7025
"407","0.96",2,5.171,5.22
"408","0.97",2,5.446,5.5375
"409","0.98",2,5.636,5.58
"410","0.99",2,5.746,5.78
"411","0.37",2,1.452,1.4375
"412","0.6",3,2.003,1.9475
"413","0.75",3,2.728,2.6225
"414","0.84",2,3.485,3.495
"415","0.9",2,4.157,4.255
"416","0.94",2,4.724,4.635
"417","0.96",2,5.049,5.125
"418","0.97",2,5.465,5.5175
"419","0.98",2,5.623,5.665
"420","0.99",2,5.78,5.79
"421","0.37",3,1.463,1.45
"422","0.6",3,2.009,2.045
"423","0.75",3,2.709,2.765
"424","0.84",3,3.476,3.43
"425","0.9",2,4.189,4
"426","0.94",2,4.718,4.65
"427","0.96",2,5.152,5.18
"428","0.97",2,5.373,5.22
"429","0.98",2,5.639,5.66
"430","0.99",2,5.764,5.775
"431","0.37",2,1.434,1.445
"432","0.6",2,1.99,1.915
"433","0.75",3,2.688,2.7525
"434","0.84",3,3.359,3.41
"435","0.9",2,4.113,4.0675
"436","0.94",2,4.606,4.7
"437","0.96",2,5.109,5.11
"438","0.97",2,5.414,5.35
"439","0.98",2,5.601,5.6675
"440","0.99",2,5.749,5.75
"441","0.37",2,1.458,1.43
"442","0.6",2,1.975,1.94
"443","0.75",2,2.681,2.6075
"444","0.84",2,3.48,3.455
"445","0.9",2,4.027,3.9725
"446","0.94",2,4.608,4.45
"447","0.96",2,5.043,5.1675
"448","0.97",2,5.416,5.57
"449","0.98",2,5.596,5.6075
"450","0.99",2,5.73,5.76
"451","0.37",2,1.442,1.42
"452","0.6",2,1.991,2.03
"453","0.75",2,2.628,2.65
"454","0.84",2,3.456,3.5625
"455","0.9",2,4.08,4.165
"456","0.94",2,4.696,4.78
"457","0.96",2,5.069,5.13
"458","0.97",2,5.343,5.31
"459","0.98",2,5.567,5.6325
"460","0.99",2,5.743,5.72
"461","0.37",3,1.457,1.4475
"462","0.6",3,1.943,1.9675
"463","0.75",3,2.722,2.8275
"464","0.84",2,3.441,3.2725
"465","0.9",2,4.166,4.2325
"466","0.94",2,4.691,4.705
"467","0.96",2,5.196,5.255
"468","0.97",2,5.383,5.375
"469","0.98",2,5.643,5.6
"470","0.99",2,5.799,5.81
"471","0.37",2,1.43,1.4025
"472","0.6",3,2.028,1.9475
"473","0.75",2,2.585,2.57
"474","0.84",2,3.483,3.28
"475","0.9",2,4.062,4.04
"476","0.94",2,4.759,4.86
"477","0.96",2,5.099,5.1025
"478","0.97",2,5.433,5.245
"479","0.98",2,5.616,5.6925
"480","0.99",2,5.729,5.67
"481","0.37",3,1.452,1.46
"482","0.6",3,1.996,2.02
"483","0.75",3,2.686,2.7325
"484","0.84",3,3.309,3.2975
"485","0.9",2,4.018,3.975
"486","0.94",2,4.668,4.7575
"487","0.96",2,5.135,5.08
"488","0.97",2,5.383,5.295
"489","0.98",2,5.646,5.6275
"490","0.99",2,5.78,5.7675
"491","0.37",2,1.455,1.4525
"492","0.6",2,1.973,1.915
"493","0.75",2,2.669,2.565
"494","0.84",2,3.468,3.52
"495","0.9",2,4.055,4.07
"496","0.94",2,4.665,4.63
"497","0.96",2,5.137,5.1875
"498","0.97",2,5.358,5.335
"499","0.98",2,5.589,5.57
"500","0.99",2,5.759,5.6625
"501","0.37",3,1.443,1.45
"502","0.6",2,2.023,2.0125
"503","0.75",2,2.699,2.7
"504","0.84",2,3.475,3.6575
"505","0.9",2,4.062,4.1125
"506","0.94",2,4.668,4.6975
"507","0.96",2,5.137,5.085
"508","0.97",2,5.421,5.4025
"509","0.98",2,5.613,5.585
"510","0.99",2,5.766,5.69
"511","0.37",2,1.416,1.37
"512","0.6",2,1.966,2.0025
"513","0.75",2,2.695,2.745
"514","0.84",2,3.424,3.4225
"515","0.9",2,4.071,3.9875
"516","0.94",2,4.622,4.6625
"517","0.96",2,5.102,5.11
"518","0.97",2,5.376,5.3825
"519","0.98",2,5.57,5.6675
"520","0.99",2,5.749,5.735
"521","0.37",2,1.452,1.455
"522","0.6",2,1.998,2.0125
"523","0.75",2,2.711,2.7525
"524","0.84",2,3.377,3.28
"525","0.9",2,4.15,4.215
"526","0.94",2,4.752,4.7925
"527","0.96",2,5.088,5.1175
"528","0.97",2,5.393,5.4925
"529","0.98",2,5.667,5.6325
"530","0.99",2,5.713,5.73
"531","0.37",2,1.46,1.405
"532","0.6",2,1.968,1.9675
"533","0.75",2,2.611,2.59
"534","0.84",2,3.34,3.385
"535","0.9",2,4.022,4.0075
"536","0.94",2,4.623,4.6425
"537","0.96",2,5.098,5.0625
"538","0.97",2,5.424,5.5
"539","0.98",2,5.623,5.6375
"540","0.99",2,5.733,5.6425
"541","0.37",2,1.439,1.39
"542","0.6",2,1.949,1.9
"543","0.75",2,2.687,2.7275
"544","0.84",2,3.369,3.455
"545","0.9",2,4.17,4.13
"546","0.94",2,4.713,4.785
"547","0.96",2,5.077,5.165
"548","0.97",2,5.354,5.3875
"549","0.98",2,5.669,5.6625
"550","0.99",2,5.775,5.735
"551","0.37",2,1.455,1.4725
"552","0.6",2,1.951,1.94
"553","0.75",2,2.72,2.64
"554","0.84",2,3.344,3.3075
"555","0.9",2,4.119,4.15
"556","0.94",2,4.721,4.7975
"557","0.96",2,5.133,5.065
"558","0.97",2,5.474,5.47
"559","0.98",2,5.624,5.555
"560","0.99",2,5.758,5.7625
"561","0.37",2,1.482,1.5
"562","0.6",3,1.959,1.9525
"563","0.75",2,2.624,2.6025
"564","0.84",2,3.316,3.325
"565","0.9",2,4.045,3.955
"566","0.94",2,4.791,4.6725
"567","0.96",2,5.034,5.135
"568","0.97",2,5.422,5.385
"569","0.98",2,5.649,5.6125
"570","0.99",2,5.777,5.8075
"571","0.37",2,1.463,1.4525
"572","0.6",2,2.01,2.02
"573","0.75",2,2.672,2.6275
"574","0.84",2,3.456,3.38
"575","0.9",2,4.049,4.015
"576","0.94",2,4.683,4.5875
"577","0.96",2,5.181,5.19
"578","0.97",2,5.407,5.375
"579","0.98",2,5.638,5.67
"580","0.99",2,5.792,5.745
"581","0.37",2,1.404,1.4375
"582","0.6",2,2.035,2.0275
"583","0.75",2,2.682,2.62
"584","0.84",2,3.453,3.5175
"585","0.9",2,4.157,4.11
"586","0.94",2,4.651,4.5725
"587","0.96",2,5.062,4.9825
"588","0.97",2,5.411,5.3125
"589","0.98",2,5.603,5.625
"590","0.99",2,5.775,5.7975
"591","0.37",2,1.412,1.3875
"592","0.6",2,1.973,1.985
"593","0.75",2,2.614,2.605
"594","0.84",2,3.447,3.3625
"595","0.9",2,4.143,4.1975
"596","0.94",2,4.732,4.66
"597","0.96",2,5.074,5.0875
"598","0.97",2,5.329,5.325
"599","0.98",2,5.588,5.585
"600","0.99",2,5.784,5.7725
"601","0.37",2,1.485,1.48
"602","0.6",2,2.036,2.0575
"603","0.75",2,2.72,2.6875
"604","0.84",2,3.427,3.3925
"605","0.9",2,4.048,4.0575
"606","0.94",2,4.669,4.695
"607","0.96",2,5.12,5.1525
"608","0.97",2,5.446,5.4575
"609","0.98",2,5.654,5.7125
"610","0.99",2,5.73,5.78
"611","0.37",3,1.451,1.4075
"612","0.6",2,1.981,1.93
"613","0.75",2,2.727,2.8575
"614","0.84",2,3.335,3.315
"615","0.9",2,4.146,4.285
"616","0.94",2,4.729,4.8475
"617","0.96",2,5.184,5.1375
"618","0.97",2,5.412,5.4275
"619","0.98",2,5.591,5.5875
"620","0.99",2,5.769,5.815
"621","0.37",2,1.456,1.425
"622","0.6",2,2.02,2.0325
"623","0.75",2,2.69,2.6675
"624","0.84",2,3.47,3.3825
"625","0.9",2,4.105,4.1
"626","0.94",2,4.715,4.73
"627","0.96",2,5.139,5.26
"628","0.97",2,5.442,5.3975
"629","0.98",2,5.608,5.5775
"630","0.99",2,5.775,5.7125
"631","0.37",2,1.433,1.4675
"632","0.6",2,2.028,2.0625
"633","0.75",2,2.686,2.7325
"634","0.84",2,3.346,3.5125
"635","0.9",2,4.112,4.0925
"636","0.94",2,4.637,4.5225
"637","0.96",2,5.134,5.07
"638","0.97",2,5.455,5.515
"639","0.98",2,5.657,5.625
"640","0.99",2,5.762,5.725
"641","0.37",2,1.471,1.4725
"642","0.6",2,2.009,2.07
"643","0.75",2,2.692,2.64
"644","0.84",2,3.345,3.2775
"645","0.9",2,4.058,3.8975
"646","0.94",2,4.725,4.745
"647","0.96",2,5.141,5.13
"648","0.97",2,5.466,5.4975
"649","0.98",2,5.666,5.7075
"650","0.99",2,5.773,5.7625
"651","0.37",2,1.487,1.505
"652","0.6",2,2.03,2.045
"653","0.75",2,2.649,2.635
"654","0.84",2,3.414,3.4475
"655","0.9",2,4.149,4.0725
"656","0.94",2,4.612,4.5125
"657","0.96",2,5.089,5.1275
"658","0.97",2,5.463,5.4925
"659","0.98",2,5.645,5.61
"660","0.99",2,5.785,5.8225
"661","0.37",3,1.44,1.4825
"662","0.6",3,2.025,1.995
"663","0.75",3,2.584,2.565
"664","0.84",3,3.369,3.4325
"665","0.9",2,4.04,4.07
"666","0.94",2,4.703,4.6875
"667","0.96",2,5.156,5.1125
"668","0.97",2,5.394,5.39
"669","0.98",2,5.573,5.6825
"670","0.99",2,5.804,5.8425
"671","0.37",2,1.471,1.475
"672","0.6",2,1.969,1.9525
"673","0.75",2,2.663,2.605
"674","0.84",2,3.372,3.305
"675","0.9",2,4.029,3.9325
"676","0.94",2,4.671,4.6475
"677","0.96",2,5.103,5.0775
"678","0.97",2,5.37,5.4
"679","0.98",2,5.626,5.635
"680","0.99",2,5.78,5.76
"681","0.37",3,1.454,1.5025
"682","0.6",2,1.984,2.01
"683","0.75",3,2.667,2.7
"684","0.84",3,3.368,3.2675
"685","0.9",2,4.124,4.095
"686","0.94",2,4.624,4.7225
"687","0.96",2,5.197,5.2475
"688","0.97",2,5.44,5.475
"689","0.98",2,5.594,5.605
"690","0.99",2,5.763,5.8
"691","0.37",2,1.496,1.5075
"692","0.6",2,1.947,1.9425
"693","0.75",2,2.725,2.68
"694","0.84",2,3.416,3.2925
"695","0.9",2,4.143,4.18
"696","0.94",2,4.721,4.725
"697","0.96",2,5.156,5.1225
"698","0.97",2,5.409,5.3475
"699","0.98",2,5.68,5.64
"700","0.99",2,5.723,5.74
"701","0.37",2,1.442,1.4025
"702","0.6",2,2.012,2.005
"703","0.75",2,2.675,2.62
"704","0.84",2,3.37,3.3475
"705","0.9",2,4.089,4.05
"706","0.94",2,4.606,4.5875
"707","0.96",2,5.195,5.25
"708","0.97",2,5.476,5.4625
"709","0.98",2,5.634,5.71
"710","0.99",2,5.743,5.7775
"711","0.37",2,1.455,1.445
"712","0.6",2,2.008,1.9825
"713","0.75",2,2.628,2.7175
"714","0.84",2,3.452,3.47
"715","0.9",2,4.102,4.1225
"716","0.94",2,4.654,4.68
"717","0.96",2,5.105,5.04
"718","0.97",2,5.447,5.335
"719","0.98",2,5.701,5.6625
"720","0.99",2,5.754,5.7375
"721","0.37",2,1.468,1.5075
"722","0.6",2,1.967,1.93
"723","0.75",2,2.666,2.6025
"724","0.84",2,3.401,3.3525
"725","0.9",2,4.092,4.085
"726","0.94",2,4.713,4.6025
"727","0.96",2,5.145,5.2
"728","0.97",2,5.423,5.3775
"729","0.98",2,5.661,5.6725
"730","0.99",2,5.72,5.7025
"731","0.37",2,1.404,1.4125
"732","0.6",2,2.008,1.9725
"733","0.75",2,2.623,2.6375
"734","0.84",2,3.397,3.355
"735","0.9",2,4.189,4.195
"736","0.94",2,4.712,4.64
"737","0.96",2,5.149,5.085
"738","0.97",2,5.381,5.4175
"739","0.98",2,5.602,5.6475
"740","0.99",2,5.753,5.7125
"741","0.37",2,1.467,1.42
"742","0.6",2,1.954,1.87
"743","0.75",2,2.656,2.6975
"744","0.84",2,3.358,3.4275
"745","0.9",2,4.035,4.105
"746","0.94",2,4.742,4.735
"747","0.96",2,5.111,5.1525
"748","0.97",2,5.465,5.4725
"749","0.98",2,5.634,5.6575
"750","0.99",2,5.738,5.6675
"751","0.37",3,1.457,1.45
"752","0.6",2,1.99,1.955
"753","0.75",2,2.573,2.5275
"754","0.84",2,3.434,3.5025
"755","0.9",2,4.115,4.065
"756","0.94",2,4.805,4.7775
"757","0.96",2,5.169,5.2025
"758","0.97",2,5.385,5.275
"759","0.98",2,5.623,5.65
"760","0.99",2,5.744,5.7125
"761","0.37",2,1.464,1.47
"762","0.6",2,1.955,1.98
"763","0.75",2,2.651,2.63
"764","0.84",2,3.363,3.3825
"765","0.9",2,4.117,4.095
"766","0.94",2,4.656,4.585
"767","0.96",2,4.994,5.065
"768","0.97",2,5.438,5.4675
"769","0.98",2,5.562,5.525
"770","0.99",2,5.772,5.755
"771","0.37",3,1.434,1.465
"772","0.6",3,1.962,1.9075
"773","0.75",2,2.679,2.7375
"774","0.84",2,3.35,3.385
"775","0.9",2,4.062,4.0225
"776","0.94",2,4.675,4.7075
"777","0.96",2,5.153,5.185
"778","0.97",2,5.444,5.445
"779","0.98",2,5.614,5.5625
"780","0.99",2,5.79,5.7675
"781","0.37",1,1.437,1.44
"782","0.6",2,2.005,1.95
"783","0.75",2,2.748,2.7875
"784","0.84",2,3.4,3.4125
"785","0.9",2,4.079,3.9475
"786","0.94",2,4.627,4.78
"787","0.96",2,5.138,5.1425
"788","0.97",2,5.372,5.395
"789","0.98",2,5.611,5.58
"790","0.99",2,5.788,5.8075
"791","0.37",2,1.456,1.4675
"792","0.6",2,2.041,1.95
"793","0.75",2,2.662,2.6125
"794","0.84",2,3.428,3.43
"795","0.9",2,4.027,4.0175
"796","0.94",2,4.603,4.4625
"797","0.96",2,5.11,5.0675
