"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"547","0.96",1,5.125,5.065
"548","0.97",1,5.411,5.25
"549","0.98",1,5.608,5.555
"550","0.99",1,5.78,5.75
"551","0.37",1,1.446,1.49
"552","0.6",1,2.026,1.995
"553","0.75",1,2.687,2.765
"554","0.84",1,3.428,3.195
"555","0.9",1,4.097,4.105
"556","0.94",1,4.722,4.86
"557","0.96",1,5.09,5.04
"558","0.97",1,5.458,5.43
"559","0.98",1,5.637,5.625
"560","0.99",1,5.748,5.83
"561","0.37",1,1.425,1.435
"562","0.6",1,1.949,1.98
"563","0.75",1,2.665,2.6
"564","0.84",1,3.405,3.29
"565","0.9",1,4.074,4.09
"566","0.94",1,4.782,4.785
"567","0.96",1,5.146,5.03
"568","0.97",1,5.392,5.405
"569","0.98",1,5.568,5.51
"570","0.99",1,5.755,5.86
"571","0.37",1,1.472,1.39
"572","0.6",1,2.012,2.13
"573","0.75",1,2.627,2.58
"574","0.84",1,3.438,3.4
"575","0.9",1,4.129,4.155
"576","0.94",1,4.714,4.76
"577","0.96",1,5.108,5.095
"578","0.97",1,5.431,5.545
"579","0.98",1,5.675,5.61
"580","0.99",1,5.738,5.74
"581","0.37",1,1.422,1.38
"582","0.6",1,2.022,1.91
"583","0.75",1,2.722,2.85
"584","0.84",1,3.331,3.315
"585","0.9",1,4.003,4.075
"586","0.94",1,4.682,4.655
"587","0.96",1,5.124,5.07
"588","0.97",1,5.409,5.405
"589","0.98",1,5.607,5.68
"590","0.99",1,5.74,5.7
"591","0.37",1,1.466,1.46
"592","0.6",1,1.998,1.925
"593","0.75",1,2.648,2.59
"594","0.84",1,3.461,3.345
"595","0.9",1,3.967,3.86
"596","0.94",1,4.735,4.725
"597","0.96",1,5.13,5.245
"598","0.97",1,5.421,5.56
"599","0.98",1,5.642,5.665
"600","0.99",1,5.697,5.73
"601","0.37",1,1.465,1.43
"602","0.6",1,1.973,1.985
"603","0.75",1,2.615,2.895
"604","0.84",1,3.391,3.325
"605","0.9",1,4.064,4.23
"606","0.94",1,4.739,4.695
"607","0.96",1,5.106,5.035
"608","0.97",1,5.337,5.35
"609","0.98",1,5.64,5.635
"610","0.99",1,5.739,5.725
"611","0.37",1,1.459,1.405
"612","0.6",1,1.937,1.865
"613","0.75",1,2.609,2.675
"614","0.84",1,3.332,3.365
"615","0.9",1,4.228,4.07
"616","0.94",1,4.706,4.845
"617","0.96",1,5.189,5.375
"618","0.97",1,5.462,5.475
"619","0.98",1,5.645,5.615
"620","0.99",1,5.775,5.85
"621","0.37",2,1.51,1.505
"622","0.6",1,1.944,1.855
"623","0.75",1,2.631,2.545
"624","0.84",1,3.397,3.745
"625","0.9",1,4.164,4.135
"626","0.94",1,4.731,4.81
"627","0.96",1,5.116,5.165
"628","0.97",1,5.516,5.5
"629","0.98",1,5.576,5.46
"630","0.99",1,5.746,5.78
"631","0.37",1,1.471,1.47
"632","0.6",1,2.001,2.015
"633","0.75",1,2.678,2.665
"634","0.84",1,3.469,3.45
"635","0.9",1,4.167,4.24
"636","0.94",1,4.686,4.63
"637","0.96",1,5.017,5.115
"638","0.97",1,5.385,5.37
"639","0.98",1,5.609,5.54
"640","0.99",1,5.777,5.75
"641","0.37",1,1.45,1.49
"642","0.6",1,1.934,1.95
"643","0.75",1,2.672,2.62
"644","0.84",1,3.341,3.465
"645","0.9",1,4.198,4.305
"646","0.94",1,4.629,4.8
"647","0.96",1,5.131,5.155
"648","0.97",1,5.398,5.48
"649","0.98",1,5.652,5.7
"650","0.99",1,5.789,5.785
"651","0.37",0,1.46,1.515
"652","0.6",1,2.024,2.005
"653","0.75",1,2.744,2.585
"654","0.84",1,3.401,3.41
"655","0.9",1,4.144,4.04
"656","0.94",1,4.622,4.485
"657","0.96",1,5.063,5
"658","0.97",1,5.413,5.305
"659","0.98",1,5.629,5.59
"660","0.99",1,5.77,5.76
"661","0.37",1,1.45,1.41
"662","0.6",1,1.974,1.97
"663","0.75",1,2.696,2.685
"664","0.84",1,3.368,3.26
"665","0.9",1,4.108,4.06
"666","0.94",1,4.606,4.565
"667","0.96",1,5.09,5.01
"668","0.97",1,5.464,5.41
"669","0.98",1,5.637,5.695
"670","0.99",1,5.755,5.68
"671","0.37",1,1.428,1.385
"672","0.6",1,1.981,1.96
"673","0.75",1,2.664,2.895
"674","0.84",1,3.324,3.33
"675","0.9",1,4.145,3.945
"676","0.94",1,4.693,4.78
"677","0.96",1,5.028,4.91
"678","0.97",1,5.52,5.545
"679","0.98",1,5.579,5.705
"680","0.99",1,5.696,5.595
"681","0.37",1,1.441,1.48
"682","0.6",1,1.919,1.81
"683","0.75",1,2.657,2.58
"684","0.84",1,3.348,3.245
"685","0.9",1,4.111,4.12
"686","0.94",1,4.74,4.635
"687","0.96",1,5.072,5.045
"688","0.97",1,5.486,5.375
"689","0.98",1,5.695,5.645
"690","0.99",1,5.802,5.87
"691","0.37",1,1.439,1.4
"692","0.6",1,1.997,1.895
"693","0.75",1,2.689,2.575
"694","0.84",1,3.359,3.25
"695","0.9",1,4.158,4.205
"696","0.94",1,4.633,4.65
"697","0.96",1,5.117,4.97
"698","0.97",1,5.382,5.575
"699","0.98",1,5.623,5.64
"700","0.99",1,5.771,5.78
"701","0.37",1,1.473,1.405
"702","0.6",1,1.986,1.92
"703","0.75",1,2.685,2.705
"704","0.84",1,3.386,3.435
"705","0.9",1,4.149,4.13
"706","0.94",1,4.678,4.6
"707","0.96",1,5.161,5.225
"708","0.97",1,5.4,5.485
"709","0.98",1,5.574,5.585
"710","0.99",1,5.81,5.78
"711","0.37",2,1.466,1.505
"712","0.6",1,1.996,1.975
"713","0.75",1,2.689,2.775
"714","0.84",1,3.423,3.5
"715","0.9",1,4.114,4.305
"716","0.94",1,4.554,4.61
"717","0.96",1,5.089,4.98
"718","0.97",1,5.407,5.33
"719","0.98",1,5.632,5.645
"720","0.99",1,5.751,5.75
"721","0.37",1,1.484,1.485
"722","0.6",1,2.036,2.115
"723","0.75",1,2.621,2.575
"724","0.84",1,3.505,3.39
"725","0.9",1,4.083,4.145
"726","0.94",1,4.708,4.73
"727","0.96",1,5.131,4.965
"728","0.97",1,5.428,5.455
"729","0.98",1,5.638,5.555
"730","0.99",1,5.741,5.795
"731","0.37",1,1.433,1.475
"732","0.6",1,1.983,1.97
"733","0.75",1,2.623,2.61
"734","0.84",1,3.504,3.475
"735","0.9",1,4.09,3.99
"736","0.94",1,4.761,4.83
"737","0.96",1,5.067,4.855
"738","0.97",1,5.383,5.345
"739","0.98",1,5.643,5.7
"740","0.99",1,5.744,5.68
"741","0.37",1,1.462,1.54
"742","0.6",1,2.002,2.04
"743","0.75",1,2.755,2.69
"744","0.84",1,3.302,3.19
"745","0.9",1,4.081,3.97
"746","0.94",1,4.716,4.66
"747","0.96",1,5.082,5.17
"748","0.97",1,5.386,5.31
"749","0.98",1,5.62,5.64
"750","0.99",1,5.761,5.77
"751","0.37",1,1.463,1.43
"752","0.6",1,2.001,1.89
"753","0.75",1,2.738,2.66
"754","0.84",1,3.398,3.265
"755","0.9",1,4.102,4.17
"756","0.94",1,4.734,4.87
"757","0.96",1,5.025,4.85
"758","0.97",1,5.429,5.46
"759","0.98",1,5.681,5.725
"760","0.99",1,5.819,5.79
"761","0.37",1,1.462,1.48
"762","0.6",1,2.019,2.005
"763","0.75",1,2.746,2.645
"764","0.84",1,3.353,3.39
"765","0.9",1,4.038,4.055
"766","0.94",1,4.604,4.56
"767","0.96",1,5.119,5.03
