"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"106","0.94",2,4.619,4.54666666666667
"107","0.96",2,5.095,5.04333333333333
"108","0.97",2,5.375,5.37333333333333
"109","0.98",2,5.591,5.57
"110","0.99",2,5.788,5.84
"111","0.37",2,1.462,1.46
"112","0.6",2,1.954,1.90333333333333
"113","0.75",2,2.665,2.63333333333333
"114","0.84",2,3.502,3.48333333333333
"115","0.9",2,4.085,4.1
"116","0.94",2,4.776,4.94
"117","0.96",2,5.138,5.23666666666667
"118","0.97",2,5.411,5.40333333333333
"119","0.98",2,5.637,5.62
"120","0.99",2,5.753,5.76333333333333
"121","0.37",3,1.44,1.41333333333333
"122","0.6",3,1.958,1.91666666666667
"123","0.75",2,2.617,2.70333333333333
"124","0.84",2,3.465,3.56333333333333
"125","0.9",2,4.128,4.30333333333333
"126","0.94",2,4.665,4.62666666666667
"127","0.96",2,5.106,5.14333333333333
"128","0.97",2,5.401,5.31
"129","0.98",2,5.601,5.58333333333333
"130","0.99",2,5.729,5.69333333333333
"131","0.37",2,1.474,1.49333333333333
"132","0.6",2,2.058,1.97
"133","0.75",2,2.682,2.68666666666667
"134","0.84",2,3.346,3.30666666666667
"135","0.9",2,4.111,4.27
"136","0.94",2,4.764,4.69
"137","0.96",2,5.21,5.32666666666667
"138","0.97",2,5.451,5.46
"139","0.98",2,5.597,5.60333333333333
"140","0.99",2,5.708,5.74333333333333
"141","0.37",2,1.489,1.45666666666667
"142","0.6",2,2.018,2.03666666666667
"143","0.75",2,2.645,2.71333333333333
"144","0.84",2,3.472,3.43666666666667
"145","0.9",2,4.202,4.23
"146","0.94",2,4.637,4.68333333333333
"147","0.96",2,5.176,5.15
"148","0.97",2,5.47,5.43
"149","0.98",2,5.605,5.59
"150","0.99",2,5.715,5.66333333333333
"151","0.37",1,1.45,1.49333333333333
"152","0.6",1,1.979,1.99
"153","0.75",2,2.646,2.65333333333333
"154","0.84",2,3.52,3.56666666666667
"155","0.9",2,4.085,3.98
"156","0.94",2,4.619,4.57
"157","0.96",2,5.087,5.1
"158","0.97",2,5.41,5.41333333333333
"159","0.98",2,5.642,5.61333333333333
"160","0.99",2,5.744,5.78333333333333
"161","0.37",2,1.397,1.39333333333333
"162","0.6",2,1.962,2.02666666666667
"163","0.75",2,2.738,2.75
"164","0.84",2,3.37,3.28
"165","0.9",2,4.157,4.19
"166","0.94",2,4.7,4.76666666666667
"167","0.96",2,5.145,5.10666666666667
"168","0.97",2,5.376,5.39
"169","0.98",2,5.601,5.57333333333333
"170","0.99",2,5.743,5.77
"171","0.37",2,1.403,1.42666666666667
"172","0.6",2,1.93,1.86333333333333
"173","0.75",2,2.64,2.64333333333333
"174","0.84",2,3.483,3.55333333333333
"175","0.9",2,4.082,4.06666666666667
"176","0.94",2,4.729,4.71333333333333
"177","0.96",2,5.128,5.17666666666667
"178","0.97",2,5.409,5.38666666666667
"179","0.98",2,5.613,5.67
"180","0.99",2,5.739,5.70666666666667
"181","0.37",2,1.461,1.49
"182","0.6",2,2.038,2.06666666666667
"183","0.75",2,2.677,2.66666666666667
"184","0.84",2,3.344,3.25666666666667
"185","0.9",2,4.164,4.15333333333333
"186","0.94",2,4.677,4.79333333333333
"187","0.96",2,5.172,5.17333333333333
"188","0.97",2,5.491,5.55
"189","0.98",2,5.596,5.63
"190","0.99",2,5.823,5.82333333333333
"191","0.37",2,1.461,1.46
"192","0.6",2,2.072,2.02666666666667
"193","0.75",2,2.632,2.63333333333333
"194","0.84",2,3.307,3.37333333333333
"195","0.9",2,4.157,4.11666666666667
"196","0.94",2,4.734,4.84
"197","0.96",2,5.155,4.99
"198","0.97",2,5.457,5.45
"199","0.98",2,5.632,5.67666666666667
"200","0.99",2,5.759,5.68666666666667
"201","0.37",3,1.425,1.39666666666667
"202","0.6",2,1.979,1.97666666666667
"203","0.75",2,2.615,2.66
"204","0.84",2,3.513,3.49333333333333
"205","0.9",2,4.109,4.13666666666667
"206","0.94",2,4.61,4.52333333333333
"207","0.96",2,5.177,5.04
"208","0.97",2,5.285,5.21333333333333
"209","0.98",2,5.697,5.73666666666667
"210","0.99",2,5.781,5.77666666666667
"211","0.37",2,1.447,1.45333333333333
"212","0.6",2,1.956,2.00666666666667
"213","0.75",2,2.672,2.64333333333333
"214","0.84",2,3.408,3.31
"215","0.9",2,4.034,4.09
"216","0.94",2,4.667,4.56333333333333
"217","0.96",2,5.134,5.09333333333333
"218","0.97",2,5.465,5.50333333333333
"219","0.98",2,5.64,5.54666666666667
"220","0.99",2,5.76,5.76333333333333
"221","0.37",3,1.435,1.41666666666667
"222","0.6",3,1.984,1.96333333333333
"223","0.75",2,2.648,2.64666666666667
"224","0.84",2,3.365,3.43
"225","0.9",2,4.182,4.16666666666667
"226","0.94",2,4.775,4.66333333333333
"227","0.96",2,5.042,5.08333333333333
"228","0.97",2,5.436,5.51333333333333
"229","0.98",2,5.637,5.67666666666667
"230","0.99",2,5.761,5.82666666666667
"231","0.37",2,1.482,1.48
"232","0.6",2,1.992,2.05666666666667
"233","0.75",2,2.632,2.63333333333333
"234","0.84",2,3.344,3.22666666666667
"235","0.9",2,4.107,4.26666666666667
"236","0.94",2,4.639,4.67666666666667
"237","0.96",2,5.137,5.05
"238","0.97",2,5.444,5.33333333333333
"239","0.98",2,5.624,5.62
"240","0.99",2,5.761,5.79
"241","0.37",2,1.473,1.43
"242","0.6",2,2.013,2.11666666666667
"243","0.75",2,2.646,2.61
"244","0.84",2,3.493,3.5
"245","0.9",2,4.067,4.24333333333333
"246","0.94",2,4.735,4.71666666666667
"247","0.96",2,5.123,5.16
"248","0.97",2,5.506,5.51
"249","0.98",2,5.589,5.61666666666667
"250","0.99",2,5.761,5.75333333333333
"251","0.37",2,1.428,1.43
"252","0.6",2,1.967,1.94333333333333
"253","0.75",2,2.672,2.61333333333333
"254","0.84",2,3.51,3.51666666666667
"255","0.9",2,4.173,4.04333333333333
"256","0.94",2,4.778,4.81
"257","0.96",2,5.09,5.10666666666667
"258","0.97",2,5.369,5.34666666666667
"259","0.98",2,5.578,5.55333333333333
"260","0.99",2,5.799,5.79666666666667
"261","0.37",2,1.463,1.48333333333333
"262","0.6",2,1.995,1.97
"263","0.75",2,2.66,2.61666666666667
"264","0.84",2,3.439,3.33
"265","0.9",2,4.138,4.25
"266","0.94",2,4.77,4.7
"267","0.96",2,5.184,5.13
"268","0.97",2,5.423,5.44
"269","0.98",2,5.599,5.60333333333333
"270","0.99",2,5.792,5.76666666666667
"271","0.37",2,1.477,1.46333333333333
"272","0.6",2,1.961,1.92333333333333
"273","0.75",2,2.615,2.69666666666667
"274","0.84",2,3.43,3.51
"275","0.9",2,4.122,4.10333333333333
"276","0.94",2,4.684,4.76
"277","0.96",2,5.102,5.11
"278","0.97",2,5.438,5.41333333333333
"279","0.98",2,5.687,5.74666666666667
"280","0.99",2,5.736,5.73
"281","0.37",2,1.434,1.40666666666667
"282","0.6",2,1.976,1.98666666666667
"283","0.75",2,2.622,2.63666666666667
"284","0.84",2,3.371,3.34
"285","0.9",2,4.178,4.14
"286","0.94",2,4.661,4.72333333333333
"287","0.96",2,5.128,5.15666666666667
"288","0.97",2,5.473,5.45666666666667
"289","0.98",2,5.612,5.64333333333333
"290","0.99",2,5.776,5.83
"291","0.37",2,1.458,1.42666666666667
"292","0.6",2,1.967,1.98333333333333
"293","0.75",2,2.724,2.82666666666667
"294","0.84",2,3.454,3.39666666666667
"295","0.9",2,4.082,4.08
"296","0.94",2,4.73,4.74666666666667
"297","0.96",2,5.091,5.10666666666667
"298","0.97",2,5.413,5.45333333333333
"299","0.98",2,5.594,5.64666666666667
"300","0.99",2,5.8,5.77666666666667
"301","0.37",2,1.454,1.41333333333333
"302","0.6",2,2.036,2.08
"303","0.75",2,2.704,2.61
"304","0.84",2,3.412,3.56666666666667
"305","0.9",2,4.156,4.12666666666667
"306","0.94",2,4.676,4.75333333333333
"307","0.96",2,5.148,5.26333333333333
"308","0.97",2,5.318,5.28666666666667
"309","0.98",2,5.618,5.65666666666667
"310","0.99",2,5.789,5.79333333333333
"311","0.37",2,1.417,1.43
"312","0.6",2,1.996,2.09666666666667
"313","0.75",2,2.707,2.86333333333333
"314","0.84",2,3.471,3.30666666666667
"315","0.9",2,4.144,4.06333333333333
"316","0.94",2,4.683,4.55333333333333
"317","0.96",2,5.104,5.05333333333333
"318","0.97",2,5.405,5.42666666666667
"319","0.98",2,5.617,5.68666666666667
"320","0.99",2,5.742,5.83333333333333
"321","0.37",2,1.455,1.48
"322","0.6",2,1.998,1.91
"323","0.75",2,2.611,2.71333333333333
"324","0.84",2,3.386,3.34333333333333
"325","0.9",2,3.975,4.06333333333333
"326","0.94",2,4.711,4.68666666666667
"327","0.96",2,5.159,5.19333333333333
"328","0.97",2,5.453,5.40666666666667
"329","0.98",2,5.595,5.56
"330","0.99",2,5.716,5.62
"331","0.37",2,1.438,1.44
"332","0.6",2,1.994,1.96333333333333
"333","0.75",2,2.595,2.55333333333333
"334","0.84",2,3.415,3.42
"335","0.9",2,4.24,4.37666666666667
"336","0.94",2,4.664,4.64666666666667
"337","0.96",2,5.041,5.01666666666667
"338","0.97",2,5.414,5.40333333333333
"339","0.98",2,5.621,5.66666666666667
"340","0.99",2,5.765,5.77333333333333
"341","0.37",2,1.465,1.49666666666667
"342","0.6",2,2.031,2.14666666666667
"343","0.75",2,2.61,2.74
"344","0.84",2,3.427,3.30666666666667
"345","0.9",2,4.149,4.04333333333333
"346","0.94",2,4.681,4.64333333333333
"347","0.96",2,5.105,5.20333333333333
"348","0.97",2,5.378,5.4
"349","0.98",2,5.569,5.49333333333333
"350","0.99",2,5.785,5.76666666666667
"351","0.37",2,1.43,1.42666666666667
"352","0.6",2,1.969,2.00333333333333
"353","0.75",2,2.716,2.65666666666667
"354","0.84",2,3.429,3.54
"355","0.9",2,4.024,3.99333333333333
"356","0.94",2,4.574,4.60666666666667
"357","0.96",2,5.138,5.12
"358","0.97",2,5.493,5.40666666666667
"359","0.98",2,5.636,5.74666666666667
"360","0.99",2,5.798,5.74
"361","0.37",2,1.468,1.49333333333333
"362","0.6",2,1.958,1.99333333333333
"363","0.75",2,2.702,2.60666666666667
"364","0.84",2,3.353,3.41666666666667
"365","0.9",2,4.106,3.94666666666667
"366","0.94",2,4.674,4.65
"367","0.96",2,5.153,5.06
"368","0.97",2,5.406,5.40333333333333
"369","0.98",2,5.665,5.67666666666667
"370","0.99",2,5.753,5.82666666666667
"371","0.37",3,1.421,1.39
"372","0.6",2,2.04,1.98
"373","0.75",2,2.683,2.85666666666667
"374","0.84",2,3.38,3.31666666666667
"375","0.9",2,4.119,4.13666666666667
"376","0.94",2,4.7,4.84333333333333
"377","0.96",2,5.138,5.15666666666667
"378","0.97",2,5.407,5.39333333333333
"379","0.98",2,5.654,5.64666666666667
"380","0.99",2,5.743,5.73666666666667
"381","0.37",2,1.405,1.42333333333333
"382","0.6",2,1.955,2.00666666666667
"383","0.75",2,2.631,2.66
"384","0.84",2,3.428,3.5
"385","0.9",2,4.082,4.07333333333333
"386","0.94",2,4.698,4.74333333333333
"387","0.96",2,5.074,5.06
"388","0.97",2,5.466,5.43
"389","0.98",2,5.651,5.62333333333333
"390","0.99",2,5.815,5.75666666666667
"391","0.37",2,1.447,1.43333333333333
"392","0.6",2,1.978,2.01666666666667
"393","0.75",2,2.781,2.79666666666667
"394","0.84",2,3.456,3.35666666666667
"395","0.9",2,4.132,4.13
"396","0.94",2,4.632,4.54
"397","0.96",2,5.092,5.06333333333333
"398","0.97",2,5.409,5.37
"399","0.98",2,5.616,5.66
"400","0.99",2,5.777,5.87666666666667
"401","0.37",2,1.418,1.37333333333333
"402","0.6",2,1.985,1.99
"403","0.75",2,2.702,2.67666666666667
"404","0.84",2,3.366,3.44666666666667
"405","0.9",2,4.157,4.24
"406","0.94",2,4.719,4.68
"407","0.96",2,5.121,5.15
"408","0.97",2,5.342,5.38
"409","0.98",2,5.641,5.58666666666667
"410","0.99",2,5.799,5.77333333333333
"411","0.37",2,1.453,1.43
"412","0.6",2,2.027,2.01
"413","0.75",2,2.683,2.82333333333333
"414","0.84",2,3.391,3.30666666666667
"415","0.9",2,4.158,4.24666666666667
"416","0.94",2,4.666,4.70666666666667
"417","0.96",2,5.134,5.12333333333333
"418","0.97",2,5.411,5.39
"419","0.98",2,5.625,5.63333333333333
"420","0.99",2,5.796,5.80333333333333
"421","0.37",2,1.45,1.41
"422","0.6",2,2.004,1.97333333333333
"423","0.75",2,2.695,2.77333333333333
"424","0.84",2,3.458,3.36333333333333
"425","0.9",2,4.16,4.24333333333333
"426","0.94",2,4.721,4.69333333333333
"427","0.96",2,5.085,5.09666666666667
"428","0.97",2,5.454,5.53
"429","0.98",2,5.631,5.61
"430","0.99",2,5.708,5.69333333333333
"431","0.37",2,1.444,1.48333333333333
"432","0.6",2,2.037,2.04333333333333
"433","0.75",2,2.653,2.69
"434","0.84",2,3.485,3.41333333333333
"435","0.9",2,4.127,4.07
"436","0.94",2,4.748,4.88
"437","0.96",2,5.136,5.07333333333333
"438","0.97",2,5.331,5.25333333333333
"439","0.98",2,5.621,5.68333333333333
"440","0.99",2,5.774,5.76333333333333
"441","0.37",2,1.468,1.47
"442","0.6",2,2.016,2.01666666666667
"443","0.75",2,2.651,2.63666666666667
"444","0.84",2,3.473,3.44666666666667
"445","0.9",2,4.1,4.16
"446","0.94",2,4.617,4.63333333333333
"447","0.96",2,5.018,5.09666666666667
"448","0.97",2,5.449,5.46666666666667
"449","0.98",2,5.66,5.65333333333333
"450","0.99",2,5.715,5.68666666666667
"451","0.37",2,1.429,1.43666666666667
"452","0.6",2,1.973,2.01
"453","0.75",2,2.622,2.56666666666667
"454","0.84",2,3.39,3.39333333333333
"455","0.9",2,4.038,4.15333333333333
"456","0.94",2,4.7,4.79666666666667
"457","0.96",2,5.13,5.23
"458","0.97",2,5.414,5.48
"459","0.98",2,5.673,5.66
"460","0.99",2,5.77,5.77
"461","0.37",2,1.445,1.44666666666667
"462","0.6",2,1.986,2.03
"463","0.75",2,2.611,2.61
"464","0.84",2,3.398,3.44333333333333
"465","0.9",2,4.168,4.20333333333333
"466","0.94",2,4.755,4.72666666666667
"467","0.96",2,5.174,5.23333333333333
"468","0.97",2,5.416,5.51333333333333
"469","0.98",2,5.721,5.80666666666667
"470","0.99",2,5.773,5.75333333333333
"471","0.37",1,1.455,1.44
"472","0.6",1,2.052,2.02333333333333
"473","0.75",2,2.649,2.74333333333333
"474","0.84",2,3.546,3.42
"475","0.9",2,4.088,4.2
"476","0.94",2,4.692,4.78333333333333
"477","0.96",2,5.105,5.08666666666667
"478","0.97",2,5.429,5.30333333333333
"479","0.98",2,5.562,5.62
"480","0.99",2,5.756,5.72333333333333
"481","0.37",2,1.481,1.51333333333333
"482","0.6",2,1.938,1.99
"483","0.75",2,2.647,2.7
"484","0.84",2,3.387,3.43
"485","0.9",2,4.093,4.01333333333333
"486","0.94",2,4.73,4.70333333333333
"487","0.96",2,5.137,5.17
"488","0.97",2,5.416,5.3
"489","0.98",2,5.596,5.70333333333333
"490","0.99",2,5.763,5.81
"491","0.37",1,1.449,1.46333333333333
"492","0.6",1,1.981,1.9
"493","0.75",1,2.684,2.56
"494","0.84",2,3.449,3.47666666666667
"495","0.9",2,4.134,4.06333333333333
"496","0.94",2,4.654,4.48333333333333
"497","0.96",2,5.111,5.07666666666667
"498","0.97",2,5.464,5.40666666666667
"499","0.98",2,5.645,5.70333333333333
"500","0.99",2,5.757,5.76
"501","0.37",3,1.438,1.49
"502","0.6",2,2.006,2.03333333333333
"503","0.75",2,2.673,2.68333333333333
"504","0.84",2,3.391,3.5
"505","0.9",2,4.169,4.18333333333333
"506","0.94",2,4.683,4.66
"507","0.96",2,5.151,5.11
"508","0.97",2,5.398,5.39333333333333
"509","0.98",2,5.607,5.61
"510","0.99",2,5.745,5.71
"511","0.37",2,1.405,1.37666666666667
"512","0.6",2,2.005,2.02
"513","0.75",2,2.654,2.72666666666667
"514","0.84",2,3.423,3.41666666666667
"515","0.9",2,4.03,4.04333333333333
"516","0.94",2,4.696,4.62666666666667
"517","0.96",2,5.113,5.08
"518","0.97",2,5.451,5.45
"519","0.98",2,5.619,5.68
"520","0.99",2,5.766,5.75666666666667
"521","0.37",1,1.482,1.51333333333333
"522","0.6",1,2.046,1.99
"523","0.75",1,2.688,2.74666666666667
"524","0.84",1,3.34,3.25333333333333
"525","0.9",2,4.053,4.07666666666667
"526","0.94",2,4.746,4.77
"527","0.96",2,5.088,5.07
"528","0.97",2,5.428,5.43666666666667
"529","0.98",2,5.565,5.60666666666667
"530","0.99",2,5.736,5.74333333333333
"531","0.37",2,1.447,1.4
"532","0.6",2,2.045,2.02666666666667
"533","0.75",2,2.678,2.57333333333333
"534","0.84",2,3.466,3.38
"535","0.9",2,4.186,4.01666666666667
"536","0.94",2,4.715,4.74
"537","0.96",2,5.158,5.18
"538","0.97",2,5.467,5.4
"539","0.98",2,5.674,5.61
"540","0.99",2,5.758,5.71666666666667
"541","0.37",2,1.459,1.45333333333333
"542","0.6",2,1.995,1.95666666666667
"543","0.75",2,2.763,2.75666666666667
"544","0.84",2,3.397,3.42333333333333
"545","0.9",2,4.212,4.19666666666667
"546","0.94",2,4.697,4.68666666666667
"547","0.96",2,5.131,5.25666666666667
"548","0.97",2,5.42,5.38
"549","0.98",2,5.6,5.61333333333333
"550","0.99",2,5.782,5.76666666666667
"551","0.37",2,1.43,1.47333333333333
"552","0.6",2,1.977,1.92333333333333
"553","0.75",2,2.696,2.64333333333333
"554","0.84",2,3.362,3.4
"555","0.9",2,4.058,4.15333333333333
"556","0.94",2,4.782,4.86
"557","0.96",2,5.179,5.13333333333333
"558","0.97",2,5.428,5.40666666666667
"559","0.98",2,5.61,5.59333333333333
"560","0.99",2,5.79,5.77666666666667
"561","0.37",2,1.481,1.47333333333333
"562","0.6",2,1.972,1.93666666666667
"563","0.75",2,2.595,2.67333333333333
"564","0.84",2,3.375,3.48666666666667
"565","0.9",2,4.136,4.26666666666667
"566","0.94",2,4.765,4.86666666666667
"567","0.96",2,5.147,5.06666666666667
"568","0.97",2,5.387,5.32333333333333
"569","0.98",2,5.603,5.51333333333333
"570","0.99",2,5.724,5.73333333333333
"571","0.37",2,1.408,1.44
"572","0.6",2,2.022,1.97333333333333
"573","0.75",2,2.635,2.52
"574","0.84",2,3.306,3.28333333333333
"575","0.9",2,4.097,4.08666666666667
"576","0.94",2,4.721,4.7
"577","0.96",2,5.123,5.03333333333333
"578","0.97",2,5.439,5.32333333333333
"579","0.98",2,5.644,5.58666666666667
"580","0.99",2,5.759,5.83
"581","0.37",2,1.463,1.42666666666667
"582","0.6",2,1.976,1.94666666666667
"583","0.75",2,2.699,2.58333333333333
"584","0.84",2,3.358,3.35333333333333
"585","0.9",2,4.159,4.10333333333333
"586","0.94",2,4.604,4.57333333333333
"587","0.96",2,5.172,5.11333333333333
"588","0.97",2,5.328,5.32
"589","0.98",2,5.642,5.55
"590","0.99",2,5.762,5.80666666666667
"591","0.37",2,1.472,1.37666666666667
"592","0.6",2,1.979,2.02666666666667
"593","0.75",2,2.701,2.74333333333333
"594","0.84",2,3.437,3.30666666666667
"595","0.9",2,4.166,4.34666666666667
"596","0.94",2,4.635,4.71
"597","0.96",2,5.141,5.18666666666667
"598","0.97",2,5.436,5.48333333333333
"599","0.98",2,5.639,5.65
"600","0.99",2,5.729,5.74333333333333
"601","0.37",2,1.405,1.38666666666667
"602","0.6",2,1.968,2.02333333333333
"603","0.75",2,2.578,2.59666666666667
"604","0.84",2,3.409,3.34333333333333
"605","0.9",2,4.121,4.16333333333333
"606","0.94",2,4.715,4.76666666666667
"607","0.96",2,4.978,4.93
"608","0.97",2,5.463,5.47
"609","0.98",2,5.624,5.65666666666667
"610","0.99",2,5.728,5.75333333333333
"611","0.37",3,1.463,1.44333333333333
"612","0.6",3,1.967,1.93666666666667
"613","0.75",3,2.652,2.58333333333333
"614","0.84",2,3.522,3.64
"615","0.9",2,4.193,4.22
"616","0.94",2,4.669,4.69666666666667
"617","0.96",2,5.152,5.11666666666667
"618","0.97",2,5.421,5.43333333333333
"619","0.98",2,5.661,5.62333333333333
"620","0.99",2,5.799,5.78666666666667
"621","0.37",2,1.442,1.43
"622","0.6",2,2.01,2.01333333333333
"623","0.75",2,2.737,2.87333333333333
"624","0.84",2,3.415,3.32666666666667
"625","0.9",2,4.127,4.12
"626","0.94",2,4.727,4.7
"627","0.96",2,5.087,5.02666666666667
"628","0.97",2,5.433,5.34
"629","0.98",2,5.604,5.54
"630","0.99",2,5.798,5.71
"631","0.37",3,1.45,1.50666666666667
"632","0.6",2,2.022,2.01666666666667
"633","0.75",2,2.668,2.73333333333333
"634","0.84",2,3.31,3.44
"635","0.9",2,4.184,4.21333333333333
"636","0.94",2,4.611,4.46333333333333
"637","0.96",2,5.142,5.1
"638","0.97",2,5.422,5.40333333333333
"639","0.98",2,5.615,5.48666666666667
"640","0.99",2,5.788,5.79
"641","0.37",2,1.44,1.42666666666667
"642","0.6",2,1.958,2.02333333333333
"643","0.75",2,2.637,2.67666666666667
"644","0.84",2,3.422,3.43333333333333
"645","0.9",2,4.149,4.11333333333333
"646","0.94",2,4.671,4.55666666666667
"647","0.96",2,5.063,5.11
"648","0.97",2,5.365,5.46333333333333
"649","0.98",2,5.637,5.65333333333333
"650","0.99",2,5.797,5.84333333333333
"651","0.37",2,1.44,1.45666666666667
"652","0.6",2,1.993,2.04333333333333
"653","0.75",2,2.672,2.66
"654","0.84",2,3.323,3.21
"655","0.9",2,4.142,4.31
"656","0.94",2,4.716,4.78666666666667
"657","0.96",2,5.12,5.12
"658","0.97",2,5.415,5.32
"659","0.98",2,5.655,5.60666666666667
"660","0.99",2,5.76,5.8
"661","0.37",2,1.456,1.47333333333333
"662","0.6",2,1.983,2.13666666666667
"663","0.75",2,2.698,2.66
"664","0.84",2,3.544,3.64333333333333
"665","0.9",2,4.126,4.01666666666667
"666","0.94",2,4.651,4.68666666666667
"667","0.96",2,5.009,5.05333333333333
"668","0.97",2,5.378,5.41
"669","0.98",2,5.566,5.44333333333333
"670","0.99",2,5.774,5.85666666666667
"671","0.37",2,1.478,1.45333333333333
"672","0.6",2,2.017,1.91666666666667
"673","0.75",2,2.712,2.66666666666667
"674","0.84",2,3.448,3.63
"675","0.9",2,4.052,4.08333333333333
"676","0.94",2,4.719,4.74
"677","0.96",2,5.115,5.18333333333333
"678","0.97",2,5.386,5.36333333333333
"679","0.98",2,5.6,5.65333333333333
"680","0.99",2,5.788,5.84
"681","0.37",3,1.457,1.46666666666667
"682","0.6",3,2.02,1.99
"683","0.75",2,2.657,2.64333333333333
"684","0.84",2,3.387,3.41666666666667
"685","0.9",2,4.07,4.01666666666667
"686","0.94",2,4.642,4.64666666666667
"687","0.96",2,5.1,5.17
"688","0.97",2,5.498,5.42
"689","0.98",2,5.593,5.65333333333333
"690","0.99",2,5.755,5.79
"691","0.37",2,1.433,1.43666666666667
"692","0.6",2,1.992,2.01666666666667
"693","0.75",2,2.709,2.73333333333333
"694","0.84",2,3.431,3.41333333333333
"695","0.9",2,4.113,4.10333333333333
"696","0.94",2,4.784,4.84333333333333
"697","0.96",2,5.123,5.17333333333333
"698","0.97",2,5.394,5.44666666666667
"699","0.98",2,5.575,5.60666666666667
"700","0.99",2,5.728,5.70333333333333
"701","0.37",2,1.473,1.4
"702","0.6",2,2.022,2.01666666666667
"703","0.75",2,2.619,2.55666666666667
"704","0.84",2,3.407,3.55666666666667
