"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"133","-0.6",1,4.855,2.18333333333333
"134","-0.8",1,5.016,2.72
"135","-1",1,5.149,3.16333333333333
"136","-1.2",1,5.241,3.47
"137","-1.4",2,5.37,3.9
"138","-1.6",2,5.454,4.18
"139","-1.8",2,5.576,4.58666666666667
"140","-2",2,5.599,4.66333333333333
"141","-0.2",1,4.723,1.74333333333333
"142","-0.4",2,4.797,1.99
"143","-0.6",2,4.832,2.10666666666667
"144","-0.8",2,4.916,2.38666666666667
"145","-1",2,5.059,2.86333333333333
"146","-1.2",2,5.11,3.03333333333333
"147","-1.4",2,5.171,3.23666666666667
"148","-1.6",2,5.259,3.53
"149","-1.8",2,5.319,3.73
"150","-2",2,5.44,4.13333333333333
"151","-0.2",1,4.735,1.78333333333333
"152","-0.4",1,4.806,2.02
"153","-0.6",1,4.925,2.41666666666667
"154","-0.8",2,5.042,2.80666666666667
"155","-1",2,5.204,3.34666666666667
"156","-1.2",2,5.3,3.66666666666667
"157","-1.4",2,5.391,3.97
"158","-1.6",2,5.524,4.41333333333333
"159","-1.8",2,5.545,4.48333333333333
"160","-2",2,5.653,4.84333333333333
"161","-0.2",1,4.706,1.68666666666667
"162","-0.4",1,4.748,1.82666666666667
"163","-0.6",1,4.827,2.09
"164","-0.8",1,4.886,2.28666666666667
"165","-1",2,4.966,2.55333333333333
"166","-1.2",2,5.033,2.77666666666667
"167","-1.4",2,5.1,3
"168","-1.6",2,5.182,3.27333333333333
"169","-1.8",2,5.253,3.51
"170","-2",2,5.335,3.78333333333333
"171","-0.2",1,4.778,1.92666666666667
"172","-0.4",1,4.91,2.36666666666667
"173","-0.6",1,5.059,2.86333333333333
"174","-0.8",1,5.239,3.46333333333333
"175","-1",2,5.364,3.88
"176","-1.2",2,5.491,4.30333333333333
"177","-1.4",2,5.687,4.95666666666667
"178","-1.6",2,5.749,5.16333333333333
"179","-1.8",2,5.836,5.45333333333333
"180","-2",2,5.881,5.60333333333333
"181","-0.2",1,4.636,1.45333333333333
"182","-0.4",1,4.682,1.60666666666667
"183","-0.6",1,4.751,1.83666666666667
"184","-0.8",1,4.809,2.03
"185","-1",1,4.946,2.48666666666667
"186","-1.2",1,5.033,2.77666666666667
"187","-1.4",2,5.142,3.14
"188","-1.6",2,5.24,3.46666666666667
"189","-1.8",2,5.314,3.71333333333333
"190","-2",2,5.398,3.99333333333333
"191","-0.2",1,4.623,1.41
"192","-0.4",1,4.672,1.57333333333333
"193","-0.6",1,4.762,1.87333333333333
"194","-0.8",1,4.871,2.23666666666667
"195","-1",1,4.975,2.58333333333333
"196","-1.2",1,5.129,3.09666666666667
"197","-1.4",1,5.237,3.45666666666667
"198","-1.6",1,5.456,4.18666666666667
"199","-1.8",1,5.536,4.45333333333333
"200","-2",2,5.698,4.99333333333333
"201","-0.2",1,4.607,1.35666666666667
"202","-0.4",1,4.651,1.50333333333333
"203","-0.6",1,4.676,1.58666666666667
"204","-0.8",1,4.715,1.71666666666667
"205","-1",1,4.751,1.83666666666667
"206","-1.2",1,4.801,2.00333333333333
"207","-1.4",2,4.823,2.07666666666667
"208","-1.6",2,4.891,2.30333333333333
"209","-1.8",2,4.922,2.40666666666667
"210","-2",2,4.96,2.53333333333333
"211","-0.2",1,4.646,1.48666666666667
"212","-0.4",1,4.691,1.63666666666667
"213","-0.6",1,4.744,1.81333333333333
"214","-0.8",1,4.839,2.13
"215","-1",1,5.02,2.73333333333333
"216","-1.2",1,5.091,2.97
"217","-1.4",1,5.217,3.39
"218","-1.6",1,5.416,4.05333333333333
"219","-1.8",2,5.595,4.65
"220","-2",2,5.709,5.03
"221","-0.2",1,4.777,1.92333333333333
"222","-0.4",1,4.837,2.12333333333333
"223","-0.6",1,4.939,2.46333333333333
"224","-0.8",2,5.153,3.17666666666667
"225","-1",2,5.176,3.25333333333333
"226","-1.2",2,5.369,3.89666666666667
"227","-1.4",2,5.456,4.18666666666667
"228","-1.6",2,5.598,4.66
"229","-1.8",2,5.693,4.97666666666667
"230","-2",2,5.783,5.27666666666667
"231","-0.2",1,4.664,1.54666666666667
"232","-0.4",1,4.704,1.68
"233","-0.6",1,4.781,1.93666666666667
"234","-0.8",2,4.838,2.12666666666667
"235","-1",2,4.912,2.37333333333333
"236","-1.2",2,5.001,2.67
"237","-1.4",2,5.112,3.04
"238","-1.6",2,5.181,3.27
"239","-1.8",2,5.334,3.78
"240","-2",2,5.436,4.12
"241","-0.2",2,4.731,1.77
"242","-0.4",1,4.791,1.97
"243","-0.6",2,4.887,2.29
"244","-0.8",2,4.956,2.52
"245","-1",2,5.072,2.90666666666667
"246","-1.2",2,5.169,3.23
"247","-1.4",2,5.298,3.66
"248","-1.6",2,5.399,3.99666666666667
"249","-1.8",2,5.471,4.23666666666667
"250","-2",2,5.604,4.68
"251","-0.2",2,4.697,1.65666666666667
"252","-0.4",1,4.786,1.95333333333333
"253","-0.6",2,4.866,2.22
"254","-0.8",2,4.962,2.54
"255","-1",2,5.129,3.09666666666667
"256","-1.2",2,5.208,3.36
"257","-1.4",2,5.353,3.84333333333333
"258","-1.6",2,5.411,4.03666666666667
"259","-1.8",2,5.541,4.47
"260","-2",2,5.59,4.63333333333333
"261","-0.2",1,4.776,1.92
"262","-0.4",1,4.904,2.34666666666667
"263","-0.6",1,4.957,2.52333333333333
"264","-0.8",2,5.177,3.25666666666667
"265","-1",2,5.223,3.41
"266","-1.2",2,5.365,3.88333333333333
"267","-1.4",2,5.463,4.21
"268","-1.6",2,5.563,4.54333333333333
"269","-1.8",2,5.621,4.73666666666667
"270","-2",2,5.65,4.83333333333333
"271","-0.2",1,4.59,1.3
"272","-0.4",1,4.689,1.63
"273","-0.6",1,4.723,1.74333333333333
"274","-0.8",1,4.81,2.03333333333333
"275","-1",1,4.91,2.36666666666667
"276","-1.2",1,4.991,2.63666666666667
"277","-1.4",1,5.176,3.25333333333333
"278","-1.6",1,5.269,3.56333333333333
"279","-1.8",2,5.379,3.93
"280","-2",2,5.552,4.50666666666667
"281","-0.2",1,4.72,1.73333333333333
"282","-0.4",1,4.784,1.94666666666667
"283","-0.6",1,4.855,2.18333333333333
"284","-0.8",1,4.998,2.66
"285","-1",2,5.033,2.77666666666667
"286","-1.2",2,5.144,3.14666666666667
"287","-1.4",2,5.223,3.41
"288","-1.6",2,5.329,3.76333333333333
"289","-1.8",2,5.385,3.95
"290","-2",2,5.444,4.14666666666667
"291","-0.2",1,4.709,1.69666666666667
"292","-0.4",1,4.792,1.97333333333333
"293","-0.6",2,4.884,2.28
"294","-0.8",2,4.948,2.49333333333333
"295","-1",2,5.074,2.91333333333333
"296","-1.2",2,5.113,3.04333333333333
"297","-1.4",2,5.258,3.52666666666667
"298","-1.6",2,5.314,3.71333333333333
"299","-1.8",2,5.413,4.04333333333333
"300","-2",2,5.482,4.27333333333333
"301","-0.2",1,4.739,1.79666666666667
"302","-0.4",1,4.858,2.19333333333333
"303","-0.6",1,4.994,2.64666666666667
"304","-0.8",1,5.074,2.91333333333333
"305","-1",1,5.308,3.69333333333333
"306","-1.2",1,5.394,3.98
"307","-1.4",1,5.586,4.62
"308","-1.6",2,5.705,5.01666666666667
"309","-1.8",2,5.811,5.37
"310","-2",2,5.885,5.61666666666667
"311","-0.2",1,4.733,1.77666666666667
"312","-0.4",1,4.826,2.08666666666667
"313","-0.6",1,4.939,2.46333333333333
"314","-0.8",1,5.075,2.91666666666667
"315","-1",1,5.234,3.44666666666667
"316","-1.2",2,5.38,3.93333333333333
"317","-1.4",2,5.517,4.39
"318","-1.6",2,5.621,4.73666666666667
"319","-1.8",2,5.748,5.16
"320","-2",2,5.817,5.39
"321","-0.2",1,4.755,1.85
"322","-0.4",1,4.808,2.02666666666667
"323","-0.6",2,4.877,2.25666666666667
"324","-0.8",2,4.992,2.64
"325","-1",2,5.046,2.82
"326","-1.2",2,5.151,3.17
"327","-1.4",2,5.246,3.48666666666667
"328","-1.6",2,5.3,3.66666666666667
"329","-1.8",2,5.378,3.92666666666667
"330","-2",2,5.444,4.14666666666667
"331","-0.2",2,4.696,1.65333333333333
"332","-0.4",2,4.755,1.85
"333","-0.6",2,4.794,1.98
"334","-0.8",2,4.913,2.37666666666667
"335","-1",2,4.999,2.66333333333333
"336","-1.2",2,5.104,3.01333333333333
"337","-1.4",2,5.212,3.37333333333333
"338","-1.6",2,5.311,3.70333333333333
"339","-1.8",2,5.44,4.13333333333333
"340","-2",2,5.462,4.20666666666667
"341","-0.2",1,4.549,1.16333333333333
"342","-0.4",1,4.556,1.18666666666667
"343","-0.6",1,4.591,1.30333333333333
"344","-0.8",1,4.646,1.48666666666667
"345","-1",1,4.694,1.64666666666667
"346","-1.2",1,4.744,1.81333333333333
"347","-1.4",1,4.821,2.07
"348","-1.6",1,4.92,2.4
"349","-1.8",1,5.011,2.70333333333333
"350","-2",1,5.102,3.00666666666667
"351","-0.2",1,4.801,2.00333333333333
"352","-0.4",1,4.902,2.34
"353","-0.6",1,5.054,2.84666666666667
"354","-0.8",1,5.219,3.39666666666667
"355","-1",2,5.406,4.02
"356","-1.2",2,5.554,4.51333333333333
"357","-1.4",2,5.694,4.98
"358","-1.6",2,5.781,5.27
"359","-1.8",2,5.869,5.56333333333333
"360","-2",2,5.926,5.75333333333333
"361","-0.2",1,4.743,1.81
"362","-0.4",2,4.828,2.09333333333333
"363","-0.6",2,4.923,2.41
"364","-0.8",2,5.051,2.83666666666667
"365","-1",2,5.151,3.17
"366","-1.2",2,5.277,3.59
"367","-1.4",2,5.397,3.99
"368","-1.6",2,5.533,4.44333333333333
"369","-1.8",2,5.675,4.91666666666667
"370","-2",2,5.73,5.1
"371","-0.2",1,4.812,2.04
"372","-0.4",1,4.865,2.21666666666667
"373","-0.6",2,5.043,2.81
"374","-0.8",1,5.137,3.12333333333333
"375","-1",2,5.262,3.54
"376","-1.2",2,5.459,4.19666666666667
"377","-1.4",2,5.564,4.54666666666667
"378","-1.6",2,5.648,4.82666666666667
"379","-1.8",2,5.756,5.18666666666667
"380","-2",2,5.803,5.34333333333333
"381","-0.2",1,4.634,1.44666666666667
"382","-0.4",1,4.679,1.59666666666667
"383","-0.6",1,4.74,1.8
"384","-0.8",1,4.795,1.98333333333333
"385","-1",1,4.861,2.20333333333333
"386","-1.2",2,4.938,2.46
"387","-1.4",2,4.995,2.65
"388","-1.6",2,5.052,2.84
"389","-1.8",2,5.187,3.29
"390","-2",2,5.274,3.58
"391","-0.2",1,4.699,1.66333333333333
"392","-0.4",1,4.763,1.87666666666667
"393","-0.6",1,4.863,2.21
"394","-0.8",2,4.91,2.36666666666667
"395","-1",2,5.048,2.82666666666667
"396","-1.2",2,5.141,3.13666666666667
"397","-1.4",2,5.272,3.57333333333333
"398","-1.6",2,5.39,3.96666666666667
"399","-1.8",2,5.46,4.2
"400","-2",2,5.547,4.49
"401","-0.2",1,4.699,1.66333333333333
"402","-0.4",1,4.755,1.85
"403","-0.6",1,4.864,2.21333333333333
"404","-0.8",1,4.958,2.52666666666667
"405","-1",2,5.09,2.96666666666667
"406","-1.2",2,5.151,3.17
"407","-1.4",2,5.283,3.61
"408","-1.6",2,5.367,3.89
"409","-1.8",2,5.418,4.06
"410","-2",2,5.535,4.45
"411","-0.2",1,4.619,1.39666666666667
"412","-0.4",1,4.666,1.55333333333333
"413","-0.6",1,4.68,1.6
"414","-0.8",1,4.745,1.81666666666667
"415","-1",1,4.777,1.92333333333333
"416","-1.2",1,4.815,2.05
"417","-1.4",2,4.916,2.38666666666667
"418","-1.6",2,4.992,2.64
"419","-1.8",2,5.055,2.85
"420","-2",2,5.128,3.09333333333333
"421","-0.2",1,4.7,1.66666666666667
"422","-0.4",1,4.754,1.84666666666667
"423","-0.6",2,4.828,2.09333333333333
"424","-0.8",2,4.908,2.36
"425","-1",2,5,2.66666666666667
"426","-1.2",2,5.102,3.00666666666667
"427","-1.4",2,5.227,3.42333333333333
"428","-1.6",2,5.286,3.62
"429","-1.8",2,5.38,3.93333333333333
"430","-2",2,5.453,4.17666666666667
"431","-0.2",1,4.718,1.72666666666667
"432","-0.4",2,4.807,2.02333333333333
"433","-0.6",2,4.898,2.32666666666667
"434","-0.8",2,5.011,2.70333333333333
"435","-1",2,5.093,2.97666666666667
"436","-1.2",2,5.179,3.26333333333333
"437","-1.4",2,5.265,3.55
"438","-1.6",2,5.403,4.01
"439","-1.8",2,5.48,4.26666666666667
"440","-2",2,5.553,4.51
"441","-0.2",1,4.739,1.79666666666667
"442","-0.4",1,4.856,2.18666666666667
"443","-0.6",1,4.968,2.56
"444","-0.8",2,5.14,3.13333333333333
"445","-1",2,5.268,3.56
"446","-1.2",2,5.364,3.88
"447","-1.4",2,5.489,4.29666666666667
"448","-1.6",2,5.63,4.76666666666667
"449","-1.8",2,5.724,5.08
"450","-2",2,5.825,5.41666666666667
"451","-0.2",1,4.735,1.78333333333333
"452","-0.4",1,4.829,2.09666666666667
"453","-0.6",1,4.89,2.3
"454","-0.8",2,5.007,2.69
"455","-1",1,5.163,3.21
"456","-1.2",2,5.35,3.83333333333333
"457","-1.4",2,5.433,4.11
"458","-1.6",2,5.605,4.68333333333333
"459","-1.8",2,5.7,5
"460","-2",2,5.792,5.30666666666667
"461","-0.2",1,4.723,1.74333333333333
"462","-0.4",1,4.761,1.87
"463","-0.6",2,4.835,2.11666666666667
"464","-0.8",2,4.953,2.51
"465","-1",2,5.034,2.78
"466","-1.2",2,5.135,3.11666666666667
"467","-1.4",2,5.221,3.40333333333333
"468","-1.6",2,5.322,3.74
"469","-1.8",2,5.45,4.16666666666667
"470","-2",2,5.514,4.38
"471","-0.2",1,4.616,1.38666666666667
"472","-0.4",1,4.658,1.52666666666667
"473","-0.6",1,4.684,1.61333333333333
"474","-0.8",1,4.787,1.95666666666667
"475","-1",1,4.917,2.39
"476","-1.2",1,5.04,2.8
"477","-1.4",1,5.212,3.37333333333333
"478","-1.6",1,5.29,3.63333333333333
"479","-1.8",2,5.493,4.31
"480","-2",2,5.633,4.77666666666667
"481","-0.2",1,4.696,1.65333333333333
"482","-0.4",1,4.774,1.91333333333333
"483","-0.6",1,4.856,2.18666666666667
"484","-0.8",1,4.936,2.45333333333333
"485","-1",2,5.019,2.73
"486","-1.2",2,5.098,2.99333333333333
"487","-1.4",2,5.224,3.41333333333333
"488","-1.6",2,5.294,3.64666666666667
"489","-1.8",2,5.424,4.08
"490","-2",2,5.521,4.40333333333333
"491","-0.2",1,4.775,1.91666666666667
"492","-0.4",1,4.83,2.1
"493","-0.6",1,4.932,2.44
"494","-0.8",1,5.062,2.87333333333333
"495","-1",1,5.199,3.33
"496","-1.2",2,5.303,3.67666666666667
"497","-1.4",2,5.422,4.07333333333333
"498","-1.6",2,5.519,4.39666666666667
"499","-1.8",2,5.611,4.70333333333333
"500","-2",2,5.686,4.95333333333333
"501","-0.2",1,4.7,1.66666666666667
"502","-0.4",1,4.759,1.86333333333333
"503","-0.6",1,4.85,2.16666666666667
"504","-0.8",1,4.92,2.4
"505","-1",1,4.988,2.62666666666667
"506","-1.2",2,5.053,2.84333333333333
"507","-1.4",2,5.082,2.94
"508","-1.6",2,5.168,3.22666666666667
"509","-1.8",2,5.26,3.53333333333333
"510","-2",2,5.329,3.76333333333333
"511","-0.2",1,4.712,1.70666666666667
"512","-0.4",1,4.752,1.84
"513","-0.6",1,4.84,2.13333333333333
"514","-0.8",1,4.961,2.53666666666667
"515","-1",1,5.093,2.97666666666667
"516","-1.2",2,5.19,3.3
"517","-1.4",2,5.369,3.89666666666667
"518","-1.6",2,5.479,4.26333333333333
"519","-1.8",2,5.598,4.66
"520","-2",2,5.739,5.13
"521","-0.2",1,4.554,1.18
"522","-0.4",1,4.572,1.24
"523","-0.6",1,4.619,1.39666666666667
"524","-0.8",1,4.644,1.48
"525","-1",1,4.689,1.63
"526","-1.2",1,4.783,1.94333333333333
"527","-1.4",1,4.917,2.39
"528","-1.6",1,5.006,2.68666666666667
"529","-1.8",1,5.096,2.98666666666667
"530","-2",1,5.294,3.64666666666667
"531","-0.2",1,4.707,1.69
"532","-0.4",1,4.799,1.99666666666667
"533","-0.6",1,4.876,2.25333333333333
"534","-0.8",1,4.976,2.58666666666667
"535","-1",2,5.065,2.88333333333333
"536","-1.2",2,5.172,3.24
"537","-1.4",2,5.276,3.58666666666667
"538","-1.6",2,5.354,3.84666666666667
"539","-1.8",2,5.449,4.16333333333333
"540","-2",2,5.515,4.38333333333333
"541","-0.2",1,4.75,1.83333333333333
"542","-0.4",1,4.842,2.14
"543","-0.6",1,4.909,2.36333333333333
"544","-0.8",2,5.056,2.85333333333333
"545","-1",2,5.143,3.14333333333333
"546","-1.2",2,5.249,3.49666666666667
"547","-1.4",2,5.366,3.88666666666667
"548","-1.6",2,5.48,4.26666666666667
"549","-1.8",2,5.575,4.58333333333333
"550","-2",2,5.638,4.79333333333333
"551","-0.2",1,4.699,1.66333333333333
"552","-0.4",1,4.783,1.94333333333333
"553","-0.6",1,4.841,2.13666666666667
"554","-0.8",1,4.946,2.48666666666667
"555","-1",2,5.019,2.73
"556","-1.2",2,5.137,3.12333333333333
"557","-1.4",2,5.196,3.32
"558","-1.6",2,5.278,3.59333333333333
"559","-1.8",2,5.327,3.75666666666667
"560","-2",2,5.34,3.8
"561","-0.2",1,4.728,1.76
"562","-0.4",1,4.837,2.12333333333333
"563","-0.6",1,4.922,2.40666666666667
"564","-0.8",2,5.05,2.83333333333333
"565","-1",2,5.122,3.07333333333333
"566","-1.2",2,5.273,3.57666666666667
"567","-1.4",2,5.343,3.81
"568","-1.6",2,5.458,4.19333333333333
"569","-1.8",2,5.547,4.49
"570","-2",2,5.642,4.80666666666667
"571","-0.2",1,4.724,1.74666666666667
"572","-0.4",1,4.843,2.14333333333333
"573","-0.6",1,4.893,2.31
"574","-0.8",1,5.06,2.86666666666667
"575","-1",1,5.186,3.28666666666667
"576","-1.2",2,5.29,3.63333333333333
"577","-1.4",2,5.403,4.01
"578","-1.6",2,5.509,4.36333333333333
"579","-1.8",2,5.608,4.69333333333333
"580","-2",2,5.694,4.98
"581","-0.2",1,4.78,1.93333333333333
"582","-0.4",1,4.865,2.21666666666667
"583","-0.6",1,4.943,2.47666666666667
"584","-0.8",1,5.123,3.07666666666667
"585","-1",2,5.279,3.59666666666667
"586","-1.2",2,5.377,3.92333333333333
"587","-1.4",2,5.54,4.46666666666667
"588","-1.6",2,5.648,4.82666666666667
"589","-1.8",2,5.742,5.14
"590","-2",2,5.852,5.50666666666667
"591","-0.2",1,4.752,1.84
"592","-0.4",1,4.832,2.10666666666667
"593","-0.6",1,4.936,2.45333333333333
"594","-0.8",2,5.072,2.90666666666667
"595","-1",2,5.19,3.3
"596","-1.2",2,5.285,3.61666666666667
"597","-1.4",2,5.409,4.03
"598","-1.6",2,5.466,4.22
"599","-1.8",2,5.592,4.64
"600","-2",2,5.633,4.77666666666667
"601","-0.2",1,4.637,1.45666666666667
"602","-0.4",2,4.731,1.77
"603","-0.6",2,4.736,1.78666666666667
"604","-0.8",2,4.772,1.90666666666667
"605","-1",2,4.841,2.13666666666667
"606","-1.2",2,4.943,2.47666666666667
"607","-1.4",2,4.986,2.62
"608","-1.6",2,5.04,2.8
"609","-1.8",2,5.158,3.19333333333333
"610","-2",2,5.249,3.49666666666667
"611","-0.2",1,4.728,1.76
"612","-0.4",1,4.818,2.06
"613","-0.6",1,4.888,2.29333333333333
"614","-0.8",1,5.003,2.67666666666667
"615","-1",2,5.121,3.07
"616","-1.2",2,5.227,3.42333333333333
"617","-1.4",2,5.332,3.77333333333333
"618","-1.6",2,5.453,4.17666666666667
"619","-1.8",2,5.58,4.6
"620","-2",2,5.643,4.81
"621","-0.2",1,4.687,1.62333333333333
"622","-0.4",1,4.762,1.87333333333333
"623","-0.6",1,4.843,2.14333333333333
"624","-0.8",1,4.924,2.41333333333333
"625","-1",2,5.035,2.78333333333333
"626","-1.2",2,5.156,3.18666666666667
"627","-1.4",2,5.266,3.55333333333333
"628","-1.6",2,5.381,3.93666666666667
"629","-1.8",2,5.466,4.22
"630","-2",2,5.514,4.38
"631","-0.2",1,4.695,1.65
"632","-0.4",1,4.782,1.94
"633","-0.6",1,4.84,2.13333333333333
"634","-0.8",1,4.935,2.45
"635","-1",1,5.058,2.86
"636","-1.2",2,5.207,3.35666666666667
"637","-1.4",2,5.279,3.59666666666667
"638","-1.6",2,5.392,3.97333333333333
"639","-1.8",2,5.488,4.29333333333333
"640","-2",2,5.559,4.53
"641","-0.2",1,4.753,1.84333333333333
"642","-0.4",1,4.842,2.14
"643","-0.6",1,4.916,2.38666666666667
"644","-0.8",2,5.098,2.99333333333333
"645","-1",2,5.211,3.37
"646","-1.2",2,5.413,4.04333333333333
"647","-1.4",2,5.503,4.34333333333333
"648","-1.6",2,5.601,4.67
"649","-1.8",2,5.683,4.94333333333333
"650","-2",2,5.766,5.22
"651","-0.2",1,4.634,1.44666666666667
"652","-0.4",1,4.705,1.68333333333333
"653","-0.6",1,4.783,1.94333333333333
"654","-0.8",1,4.877,2.25666666666667
"655","-1",1,4.976,2.58666666666667
"656","-1.2",1,5.099,2.99666666666667
"657","-1.4",1,5.231,3.43666666666667
"658","-1.6",2,5.368,3.89333333333333
"659","-1.8",2,5.476,4.25333333333333
"660","-2",2,5.556,4.52
"661","-0.2",1,4.663,1.54333333333333
"662","-0.4",1,4.693,1.64333333333333
"663","-0.6",1,4.768,1.89333333333333
"664","-0.8",1,4.828,2.09333333333333
"665","-1",1,4.872,2.24
"666","-1.2",1,4.98,2.6
"667","-1.4",2,5.086,2.95333333333333
"668","-1.6",2,5.164,3.21333333333333
"669","-1.8",2,5.237,3.45666666666667
"670","-2",2,5.328,3.76
"671","-0.2",1,4.696,1.65333333333333
"672","-0.4",2,4.81,2.03333333333333
"673","-0.6",2,4.871,2.23666666666667
"674","-0.8",2,4.974,2.58
"675","-1",2,5.106,3.02
"676","-1.2",2,5.239,3.46333333333333
"677","-1.4",2,5.328,3.76
"678","-1.6",2,5.437,4.12333333333333
"679","-1.8",2,5.528,4.42666666666667
"680","-2",2,5.632,4.77333333333333
"681","-0.2",1,4.763,1.87666666666667
"682","-0.4",1,4.833,2.11
"683","-0.6",1,4.923,2.41
"684","-0.8",2,5.039,2.79666666666667
"685","-1",2,5.213,3.37666666666667
"686","-1.2",2,5.323,3.74333333333333
