"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"223","-0.6",2,2.748,2.93
"224","-0.8",2,3.25,3.32333333333333
"225","-1",2,3.697,3.88666666666667
"226","-1.2",2,4.193,4.33333333333333
"227","-1.4",2,4.522,4.66
"228","-1.6",2,4.921,5.08333333333333
"229","-1.8",2,5.302,5.49333333333333
"230","-2",2,5.482,5.70333333333333
"231","-0.2",2,1.964,1.97333333333333
"232","-0.4",2,2.386,2.35
"233","-0.6",2,2.767,2.76333333333333
"234","-0.8",2,3.287,3.52333333333333
"235","-1",2,3.791,3.76666666666667
"236","-1.2",2,4.272,4.2
"237","-1.4",2,4.798,4.73666666666667
"238","-1.6",2,5.076,4.94333333333333
"239","-1.8",2,5.325,5.31
"240","-2",2,5.609,5.53666666666667
"241","-0.2",1,2.009,2.08333333333333
"242","-0.4",1,2.456,2.53666666666667
"243","-0.6",2,2.773,2.95
"244","-0.8",2,3.349,3.49
"245","-1",2,3.9,4.08333333333333
"246","-1.2",2,4.358,4.46
"247","-1.4",2,4.743,4.83
"248","-1.6",2,5.101,5.01666666666667
"249","-1.8",2,5.386,5.48
"250","-2",2,5.578,5.60333333333333
"251","-0.2",2,1.966,1.84333333333333
"252","-0.4",2,2.342,2.26666666666667
"253","-0.6",2,2.842,2.79666666666667
"254","-0.8",2,3.367,3.3
"255","-1",2,3.821,3.57333333333333
"256","-1.2",2,4.359,4.26666666666667
"257","-1.4",2,4.669,4.55333333333333
"258","-1.6",2,5.058,4.91
"259","-1.8",2,5.34,5.32333333333333
"260","-2",2,5.53,5.53
"261","-0.2",2,1.968,2.00333333333333
"262","-0.4",2,2.37,2.44333333333333
"263","-0.6",2,2.788,2.75
"264","-0.8",2,3.229,3.28
"265","-1",2,3.751,3.74666666666667
"266","-1.2",2,4.258,4.31333333333333
"267","-1.4",2,4.717,4.65333333333333
"268","-1.6",2,5.061,5.01666666666667
"269","-1.8",2,5.336,5.33333333333333
"270","-2",2,5.569,5.64
"271","-0.2",2,1.894,1.96666666666667
"272","-0.4",2,2.214,2.36333333333333
"273","-0.6",2,2.595,2.67333333333333
"274","-0.8",2,3.035,3.28333333333333
"275","-1",2,3.559,3.72
"276","-1.2",2,3.986,4.28333333333333
"277","-1.4",2,4.49,4.55666666666667
"278","-1.6",2,4.859,5.10333333333333
"279","-1.8",2,5.157,5.25666666666667
"280","-2",2,5.448,5.54666666666667
"281","-0.2",2,1.966,1.98333333333333
"282","-0.4",2,2.316,2.34
"283","-0.6",2,2.785,2.85333333333333
"284","-0.8",2,3.292,3.29
"285","-1",2,3.876,3.82666666666667
"286","-1.2",2,4.23,4.33333333333333
"287","-1.4",2,4.716,4.82333333333333
"288","-1.6",2,4.995,5.09333333333333
"289","-1.8",2,5.315,5.31
"290","-2",2,5.553,5.68333333333333
"291","-0.2",2,1.91,1.94
"292","-0.4",2,2.337,2.34666666666667
"293","-0.6",2,2.715,2.82
"294","-0.8",2,3.316,3.40666666666667
"295","-1",2,3.64,3.67666666666667
"296","-1.2",2,4.267,4.38333333333333
"297","-1.4",2,4.6,4.66333333333333
"298","-1.6",2,4.915,4.96
"299","-1.8",2,5.356,5.4
"300","-2",2,5.542,5.72
"301","-0.2",2,1.938,1.88666666666667
"302","-0.4",2,2.323,2.21
"303","-0.6",2,2.722,2.50333333333333
"304","-0.8",2,3.241,3.02
"305","-1",2,3.683,3.26666666666667
"306","-1.2",2,4.209,3.91333333333333
"307","-1.4",2,4.576,4.27333333333333
"308","-1.6",2,5.005,4.67333333333333
"309","-1.8",2,5.297,4.87
"310","-2",2,5.568,5.20666666666667
"311","-0.2",2,1.959,1.95333333333333
"312","-0.4",2,2.368,2.29
"313","-0.6",2,2.796,2.79666666666667
"314","-0.8",2,3.304,3.27
"315","-1",2,3.828,4.00333333333333
"316","-1.2",2,4.382,4.47
"317","-1.4",2,4.852,4.81666666666667
"318","-1.6",2,5.193,5.28333333333333
"319","-1.8",2,5.38,5.44
"320","-2",2,5.637,5.61333333333333
"321","-0.2",2,1.818,1.80666666666667
"322","-0.4",2,2.173,2.14
"323","-0.6",2,2.535,2.51666666666667
"324","-0.8",2,2.959,2.74
"325","-1",2,3.448,3.36333333333333
"326","-1.2",2,3.965,3.91
"327","-1.4",2,4.282,4.19333333333333
"328","-1.6",2,4.615,4.65333333333333
"329","-1.8",2,5.003,4.97333333333333
"330","-2",2,5.261,5.32
"331","-0.2",2,1.944,1.90333333333333
"332","-0.4",2,2.333,2.45666666666667
"333","-0.6",2,2.77,2.95666666666667
"334","-0.8",2,3.152,3.42
"335","-1",2,3.717,3.89333333333333
"336","-1.2",2,4.367,4.55333333333333
"337","-1.4",2,4.729,4.99
"338","-1.6",2,5.056,5.31333333333333
"339","-1.8",2,5.302,5.57666666666667
"340","-2",2,5.563,5.70333333333333
"341","-0.2",2,1.965,1.97333333333333
"342","-0.4",2,2.299,2.26333333333333
"343","-0.6",2,2.805,2.80666666666667
"344","-0.8",2,3.336,3.44
"345","-1",2,3.79,3.72
"346","-1.2",2,4.242,4.27333333333333
"347","-1.4",2,4.689,4.56
"348","-1.6",2,5.098,5.08
"349","-1.8",2,5.411,5.40666666666667
"350","-2",2,5.594,5.56
"351","-0.2",1,1.864,1.78
"352","-0.4",1,2.282,2.11
"353","-0.6",1,2.723,2.52666666666667
"354","-0.8",2,3.245,2.99333333333333
"355","-1",2,3.756,3.33666666666667
"356","-1.2",2,4.237,3.65
"357","-1.4",2,4.582,4.16666666666667
"358","-1.6",2,4.972,4.56666666666667
"359","-1.8",2,5.241,4.90333333333333
"360","-2",2,5.449,5.22
"361","-0.2",2,1.947,1.92
"362","-0.4",2,2.244,2.21666666666667
"363","-0.6",2,2.724,2.50666666666667
"364","-0.8",2,3.269,3.26333333333333
"365","-1",2,3.818,3.78666666666667
"366","-1.2",2,4.277,4.18
"367","-1.4",2,4.744,4.41666666666667
"368","-1.6",2,5.102,4.97
"369","-1.8",2,5.31,5.16333333333333
"370","-2",2,5.578,5.49
"371","-0.2",2,1.928,1.84333333333333
"372","-0.4",2,2.356,2.29
"373","-0.6",2,2.701,2.54666666666667
"374","-0.8",2,3.309,3.09333333333333
"375","-1",2,3.83,3.64333333333333
"376","-1.2",2,4.272,4.20666666666667
"377","-1.4",2,4.692,4.58333333333333
"378","-1.6",2,5.05,4.93666666666667
"379","-1.8",2,5.416,5.34666666666667
"380","-2",2,5.617,5.62
"381","-0.2",1,1.82,1.65666666666667
"382","-0.4",1,2.246,1.94333333333333
"383","-0.6",1,2.589,2.32
"384","-0.8",2,3.047,2.66333333333333
"385","-1",2,3.512,3.06
"386","-1.2",2,4.106,3.75666666666667
"387","-1.4",2,4.559,4.13
"388","-1.6",2,4.93,4.63666666666667
"389","-1.8",2,5.359,5.19666666666667
"390","-2",2,5.554,5.42666666666667
"391","-0.2",2,1.895,2
"392","-0.4",2,2.31,2.36
"393","-0.6",2,2.774,2.95
"394","-0.8",2,3.301,3.43333333333333
"395","-1",2,3.823,3.94333333333333
"396","-1.2",2,4.374,4.48
"397","-1.4",2,4.699,4.84333333333333
"398","-1.6",2,5.032,5.17333333333333
"399","-1.8",2,5.401,5.54666666666667
"400","-2",2,5.561,5.58333333333333
"401","-0.2",2,1.937,1.97666666666667
"402","-0.4",2,2.281,2.38666666666667
"403","-0.6",2,2.708,2.71666666666667
"404","-0.8",2,3.284,3.46333333333333
"405","-1",2,3.705,3.79333333333333
"406","-1.2",2,4.188,4.33333333333333
"407","-1.4",2,4.631,4.90666666666667
"408","-1.6",2,5.103,5.29
"409","-1.8",2,5.261,5.33666666666667
"410","-2",2,5.539,5.65666666666667
"411","-0.2",2,1.827,1.81666666666667
"412","-0.4",2,2.268,2.20666666666667
"413","-0.6",2,2.694,2.75
"414","-0.8",2,3.145,3.25666666666667
"415","-1",2,3.498,3.5
"416","-1.2",2,4.142,4.20666666666667
"417","-1.4",2,4.592,4.66
"418","-1.6",2,4.976,5.03666666666667
"419","-1.8",2,5.18,5.38
"420","-2",2,5.474,5.61
"421","-0.2",2,1.799,1.82333333333333
"422","-0.4",2,2.111,2.31
"423","-0.6",2,2.469,2.62666666666667
"424","-0.8",2,2.935,2.90333333333333
"425","-1",2,3.443,3.60666666666667
"426","-1.2",2,3.972,4.12
"427","-1.4",2,4.397,4.45333333333333
"428","-1.6",2,4.798,4.92666666666667
"429","-1.8",2,5.13,5.23
"430","-2",2,5.338,5.44333333333333
"431","-0.2",2,1.993,2.07
"432","-0.4",2,2.239,2.31
"433","-0.6",2,2.659,2.81333333333333
"434","-0.8",2,3.195,3.26666666666667
"435","-1",2,3.632,3.57
"436","-1.2",2,4.107,4.29
"437","-1.4",2,4.666,4.80333333333333
"438","-1.6",2,4.934,4.99
"439","-1.8",2,5.272,5.47
"440","-2",2,5.517,5.53
"441","-0.2",2,1.988,1.97666666666667
"442","-0.4",2,2.419,2.27
"443","-0.6",2,2.833,2.75
"444","-0.8",2,3.339,3.17666666666667
"445","-1",2,3.9,3.66
"446","-1.2",2,4.403,4.23
"447","-1.4",2,4.805,4.77
"448","-1.6",2,5.098,4.82666666666667
"449","-1.8",2,5.414,5.24333333333333
"450","-2",2,5.608,5.59333333333333
"451","-0.2",1,1.952,2.00666666666667
"452","-0.4",2,2.378,2.35666666666667
"453","-0.6",2,2.675,2.71333333333333
"454","-0.8",2,3.214,3.28666666666667
"455","-1",2,3.834,3.89666666666667
"456","-1.2",2,4.226,4.46333333333333
"457","-1.4",2,4.699,4.93333333333333
"458","-1.6",2,4.912,5.05666666666667
"459","-1.8",2,5.313,5.43
"460","-2",2,5.47,5.54333333333333
"461","-0.2",2,1.817,2.00666666666667
"462","-0.4",2,2.146,2.44
"463","-0.6",2,2.584,2.95
"464","-0.8",2,3.036,3.44
"465","-1",2,3.549,4.08
"466","-1.2",2,3.987,4.47666666666667
"467","-1.4",2,4.53,4.94333333333333
"468","-1.6",2,4.758,5.15
"469","-1.8",2,5.198,5.55666666666667
"470","-2",2,5.455,5.63
"471","-0.2",2,1.928,1.93666666666667
"472","-0.4",2,2.277,2.23
"473","-0.6",2,2.696,2.61
"474","-0.8",2,3.207,3.07
"475","-1",2,3.742,3.53333333333333
"476","-1.2",2,4.216,4.11333333333333
"477","-1.4",2,4.671,4.53333333333333
"478","-1.6",2,5.034,4.90666666666667
"479","-1.8",2,5.348,5.20666666666667
"480","-2",2,5.612,5.53333333333333
"481","-0.2",2,1.933,2.00333333333333
"482","-0.4",2,2.261,2.28333333333333
"483","-0.6",2,2.714,2.61333333333333
"484","-0.8",2,3.179,3.01333333333333
"485","-1",2,3.898,3.84
"486","-1.2",2,4.228,4.24333333333333
"487","-1.4",2,4.648,4.5
"488","-1.6",2,5.225,5.13666666666667
"489","-1.8",2,5.407,5.34333333333333
"490","-2",2,5.525,5.58666666666667
"491","-0.2",2,1.992,2.10333333333333
"492","-0.4",2,2.303,2.38333333333333
"493","-0.6",2,2.74,2.71
"494","-0.8",2,3.22,3.42333333333333
"495","-1",2,3.971,4.14666666666667
"496","-1.2",2,4.388,4.56333333333333
"497","-1.4",2,4.797,4.87666666666667
"498","-1.6",2,5.12,5.20666666666667
"499","-1.8",2,5.464,5.48666666666667
"500","-2",2,5.626,5.67
"501","-0.2",2,1.981,2.09666666666667
"502","-0.4",2,2.329,2.29333333333333
"503","-0.6",2,2.902,3.00333333333333
"504","-0.8",2,3.426,3.57
"505","-1",2,3.825,3.84666666666667
"506","-1.2",2,4.371,4.25333333333333
"507","-1.4",2,4.769,4.83333333333333
"508","-1.6",2,5.161,5.15666666666667
"509","-1.8",2,5.426,5.44
"510","-2",2,5.6,5.67
"511","-0.2",2,1.905,1.91666666666667
"512","-0.4",2,2.255,2.26333333333333
"513","-0.6",2,2.663,2.61333333333333
"514","-0.8",2,3.143,3.17
"515","-1",2,3.606,3.61666666666667
"516","-1.2",2,4.059,3.97
"517","-1.4",2,4.495,4.58666666666667
"518","-1.6",2,4.896,4.84666666666667
"519","-1.8",2,5.191,5.19333333333333
"520","-2",2,5.438,5.49666666666667
"521","-0.2",3,1.761,2.07
"522","-0.4",3,1.984,2.29333333333333
"523","-0.6",3,2.461,2.91
"524","-0.8",2,2.856,3.52333333333333
"525","-1",2,3.32,4.16666666666667
"526","-1.2",2,3.721,4.51333333333333
"527","-1.4",2,4.228,5.13
"528","-1.6",2,4.566,5.20666666666667
"529","-1.8",2,5.028,5.52333333333333
"530","-2",2,5.232,5.65
"531","-0.2",2,1.865,1.90333333333333
"532","-0.4",2,2.262,2.45
"533","-0.6",2,2.756,3.04666666666667
"534","-0.8",2,3.149,3.35333333333333
"535","-1",2,3.607,3.94666666666667
"536","-1.2",2,4.11,4.29333333333333
"537","-1.4",2,4.484,4.80666666666667
"538","-1.6",2,4.808,5.18
"539","-1.8",2,5.127,5.42
"540","-2",2,5.418,5.75666666666667
"541","-0.2",2,1.875,1.89
"542","-0.4",2,2.306,2.27666666666667
"543","-0.6",2,2.674,2.68333333333333
"544","-0.8",2,3.221,3.15666666666667
"545","-1",2,3.794,3.77
"546","-1.2",2,4.189,4.07
"547","-1.4",2,4.656,4.58
"548","-1.6",2,5.065,5.04666666666667
"549","-1.8",2,5.319,5.24666666666667
"550","-2",2,5.544,5.52
"551","-0.2",2,1.988,1.96333333333333
"552","-0.4",1,2.458,2.34666666666667
"553","-0.6",1,2.919,2.75
"554","-0.8",2,3.409,3.16
"555","-1",2,4.009,3.87333333333333
"556","-1.2",2,4.418,4.19333333333333
"557","-1.4",2,4.857,4.59333333333333
"558","-1.6",2,5.24,5.11666666666667
"559","-1.8",2,5.536,5.47333333333333
"560","-2",2,5.658,5.59
"561","-0.2",2,1.908,1.84666666666667
"562","-0.4",2,2.352,2.31
"563","-0.6",2,2.714,2.66666666666667
"564","-0.8",2,3.289,3.1
"565","-1",2,3.749,3.60666666666667
"566","-1.2",2,4.356,4.14
"567","-1.4",2,4.79,4.64333333333333
"568","-1.6",2,5.182,5.11
"569","-1.8",2,5.38,5.31666666666667
"570","-2",2,5.614,5.55
"571","-0.2",2,1.921,1.98666666666667
"572","-0.4",3,2.266,2.38666666666667
"573","-0.6",2,2.763,3.03333333333333
"574","-0.8",2,3.282,3.42
"575","-1",2,3.802,4.02666666666667
"576","-1.2",2,4.243,4.64666666666667
"577","-1.4",2,4.667,4.97333333333333
"578","-1.6",2,5.063,5.32
"579","-1.8",2,5.413,5.63333333333333
"580","-2",2,5.56,5.72333333333333
"581","-0.2",2,1.991,1.85666666666667
"582","-0.4",2,2.347,2.25333333333333
"583","-0.6",2,2.785,2.94666666666667
"584","-0.8",2,3.299,3.23666666666667
"585","-1",2,3.854,3.78
"586","-1.2",2,4.302,4.07666666666667
"587","-1.4",2,4.754,4.62
"588","-1.6",2,5.037,4.8
"589","-1.8",2,5.385,5.25666666666667
"590","-2",2,5.551,5.38333333333333
"591","-0.2",2,1.948,2.00333333333333
"592","-0.4",2,2.286,2.27
"593","-0.6",2,2.688,2.74333333333333
"594","-0.8",2,3.21,3.47666666666667
"595","-1",2,3.733,3.82666666666667
"596","-1.2",2,4.192,4.39666666666667
"597","-1.4",2,4.696,4.95
"598","-1.6",2,4.913,5.28
"599","-1.8",2,5.247,5.44666666666667
"600","-2",2,5.417,5.62333333333333
"601","-0.2",2,1.87,1.88666666666667
"602","-0.4",2,2.198,2.34666666666667
"603","-0.6",2,2.668,2.72666666666667
"604","-0.8",2,3.08,2.95333333333333
"605","-1",2,3.591,3.54333333333333
"606","-1.2",2,4.03,3.99
"607","-1.4",2,4.408,4.36333333333333
"608","-1.6",2,4.798,4.75
"609","-1.8",2,5.036,4.84
"610","-2",2,5.386,5.35333333333333
"611","-0.2",2,1.982,2.05333333333333
"612","-0.4",2,2.3,2.38
"613","-0.6",2,2.828,3.04333333333333
"614","-0.8",2,3.3,3.53333333333333
"615","-1",2,3.909,4.05
"616","-1.2",2,4.272,4.48666666666667
"617","-1.4",2,4.784,5.01
"618","-1.6",2,5.132,5.41
"619","-1.8",2,5.397,5.41333333333333
"620","-2",2,5.624,5.69666666666667
"621","-0.2",1,1.882,1.90333333333333
"622","-0.4",2,2.212,2.28
"623","-0.6",2,2.714,2.68
"624","-0.8",1,3.083,3.1
"625","-1",2,3.576,3.86666666666667
"626","-1.2",2,4.008,4.17
"627","-1.4",2,4.461,4.92333333333333
"628","-1.6",2,4.662,4.88333333333333
"629","-1.8",2,5.059,5.37666666666667
"630","-2",2,5.247,5.51666666666667
"631","-0.2",2,1.943,1.95666666666667
"632","-0.4",2,2.379,2.26666666666667
"633","-0.6",2,2.773,2.59
"634","-0.8",2,3.437,3.34
"635","-1",2,3.751,3.53333333333333
"636","-1.2",2,4.231,4.04666666666667
"637","-1.4",2,4.831,4.65666666666667
"638","-1.6",2,5.103,4.88666666666667
"639","-1.8",2,5.464,5.39666666666667
"640","-2",2,5.581,5.43666666666667
"641","-0.2",2,1.889,1.89666666666667
"642","-0.4",2,2.333,2.44666666666667
"643","-0.6",2,2.723,2.77666666666667
"644","-0.8",2,3.25,3.36
"645","-1",2,3.804,3.86666666666667
"646","-1.2",2,4.355,4.4
"647","-1.4",2,4.685,4.79
"648","-1.6",2,5.064,5.13666666666667
"649","-1.8",2,5.364,5.53
"650","-2",2,5.601,5.64333333333333
"651","-0.2",2,1.935,1.87666666666667
"652","-0.4",2,2.399,2.46666666666667
"653","-0.6",1,2.85,2.80333333333333
"654","-0.8",2,3.428,3.35333333333333
"655","-1",2,3.921,4.03333333333333
"656","-1.2",2,4.352,4.28666666666667
"657","-1.4",2,4.854,4.85333333333333
"658","-1.6",2,5.263,5.29666666666667
"659","-1.8",2,5.44,5.43333333333333
"660","-2",2,5.617,5.66333333333333
"661","-0.2",2,1.901,2.07666666666667
"662","-0.4",2,2.202,2.33666666666667
"663","-0.6",2,2.62,2.84333333333333
"664","-0.8",2,3.225,3.45666666666667
"665","-1",2,3.78,4.08
"666","-1.2",2,4.103,4.21
"667","-1.4",2,4.7,4.84666666666667
"668","-1.6",2,5.066,4.97
"669","-1.8",2,5.358,5.47
"670","-2",2,5.535,5.64666666666667
"671","-0.2",2,1.997,1.95333333333333
"672","-0.4",2,2.378,2.26666666666667
"673","-0.6",2,2.73,2.80666666666667
"674","-0.8",2,3.273,3.05333333333333
"675","-1",2,3.82,3.81
"676","-1.2",2,4.176,4.14333333333333
"677","-1.4",2,4.734,4.62333333333333
"678","-1.6",2,5.124,5.12333333333333
"679","-1.8",2,5.39,5.26666666666667
"680","-2",2,5.592,5.44333333333333
"681","-0.2",2,1.903,1.91333333333333
"682","-0.4",2,2.218,2.26666666666667
"683","-0.6",2,2.736,2.63666666666667
"684","-0.8",2,3.172,3.13333333333333
"685","-1",2,3.761,3.73333333333333
"686","-1.2",2,4.278,4.19
