"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"111","-0.2",1,4.771,1.90333333333333
"112","-0.4",1,4.854,2.18
"113","-0.6",1,5.006,2.68666666666667
"114","-0.8",2,5.08,2.93333333333333
"115","-1",2,5.177,3.25666666666667
"116","-1.2",2,5.422,4.07333333333333
"117","-1.4",2,5.511,4.37
"118","-1.6",2,5.586,4.62
"119","-1.8",2,5.726,5.08666666666667
"120","-2",2,5.806,5.35333333333333
"121","-0.2",1,4.732,1.77333333333333
"122","-0.4",1,4.808,2.02666666666667
"123","-0.6",1,4.955,2.51666666666667
"124","-0.8",1,5.084,2.94666666666667
"125","-1",2,5.217,3.39
"126","-1.2",2,5.419,4.06333333333333
"127","-1.4",2,5.552,4.50666666666667
"128","-1.6",2,5.691,4.97
"129","-1.8",2,5.752,5.17333333333333
"130","-2",2,5.841,5.47
"131","-0.2",1,4.784,1.94666666666667
"132","-0.4",1,4.905,2.35
"133","-0.6",1,5.055,2.85
"134","-0.8",1,5.207,3.35666666666667
"135","-1",2,5.417,4.05666666666667
"136","-1.2",2,5.559,4.53
"137","-1.4",2,5.675,4.91666666666667
"138","-1.6",2,5.768,5.22666666666667
"139","-1.8",2,5.87,5.56666666666667
"140","-2",2,5.897,5.65666666666667
"141","-0.2",1,4.806,2.02
"142","-0.4",1,4.906,2.35333333333333
"143","-0.6",1,5.077,2.92333333333333
"144","-0.8",1,5.238,3.46
"145","-1",2,5.336,3.78666666666667
"146","-1.2",2,5.535,4.45
"147","-1.4",2,5.643,4.81
"148","-1.6",2,5.775,5.25
"149","-1.8",2,5.874,5.58
"150","-2",2,5.916,5.72
"151","-0.2",1,4.756,1.85333333333333
"152","-0.4",1,4.859,2.19666666666667
"153","-0.6",1,4.972,2.57333333333333
"154","-0.8",1,5.103,3.01
"155","-1",1,5.347,3.82333333333333
"156","-1.2",1,5.445,4.15
"157","-1.4",1,5.615,4.71666666666667
"158","-1.6",2,5.698,4.99333333333333
"159","-1.8",2,5.782,5.27333333333333
"160","-2",2,5.878,5.59333333333333
"161","-0.2",1,4.761,1.87
"162","-0.4",1,4.87,2.23333333333333
"163","-0.6",1,5.018,2.72666666666667
"164","-0.8",1,5.174,3.24666666666667
"165","-1",1,5.286,3.62
"166","-1.2",1,5.449,4.16333333333333
"167","-1.4",2,5.672,4.90666666666667
"168","-1.6",2,5.711,5.03666666666667
"169","-1.8",2,5.858,5.52666666666667
"170","-2",2,5.864,5.54666666666667
"171","-0.2",1,4.71,1.7
"172","-0.4",1,4.799,1.99666666666667
"173","-0.6",1,4.923,2.41
"174","-0.8",1,5.006,2.68666666666667
"175","-1",2,5.114,3.04666666666667
"176","-1.2",2,5.219,3.39666666666667
"177","-1.4",2,5.371,3.90333333333333
"178","-1.6",2,5.476,4.25333333333333
"179","-1.8",2,5.61,4.7
"180","-2",2,5.709,5.03
"181","-0.2",1,4.795,1.98333333333333
"182","-0.4",1,4.859,2.19666666666667
"183","-0.6",1,5.008,2.69333333333333
"184","-0.8",2,5.17,3.23333333333333
"185","-1",2,5.23,3.43333333333333
"186","-1.2",2,5.414,4.04666666666667
"187","-1.4",2,5.507,4.35666666666667
"188","-1.6",2,5.651,4.83666666666667
"189","-1.8",2,5.731,5.10333333333333
"190","-2",2,5.759,5.19666666666667
"191","-0.2",1,4.759,1.86333333333333
"192","-0.4",1,4.852,2.17333333333333
"193","-0.6",1,4.963,2.54333333333333
"194","-0.8",1,5.111,3.03666666666667
"195","-1",1,5.284,3.61333333333333
"196","-1.2",2,5.493,4.31
"197","-1.4",2,5.618,4.72666666666667
"198","-1.6",2,5.727,5.09
"199","-1.8",2,5.824,5.41333333333333
"200","-2",2,5.875,5.58333333333333
"201","-0.2",1,4.788,1.96
"202","-0.4",1,4.905,2.35
"203","-0.6",1,5.019,2.73
"204","-0.8",1,5.2,3.33333333333333
"205","-1",2,5.36,3.86666666666667
"206","-1.2",2,5.529,4.43
"207","-1.4",2,5.651,4.83666666666667
"208","-1.6",2,5.774,5.24666666666667
"209","-1.8",2,5.849,5.49666666666667
"210","-2",2,5.889,5.63
"211","-0.2",1,4.698,1.66
"212","-0.4",1,4.796,1.98666666666667
"213","-0.6",1,4.907,2.35666666666667
"214","-0.8",1,5.068,2.89333333333333
"215","-1",1,5.196,3.32
"216","-1.2",1,5.318,3.72666666666667
"217","-1.4",2,5.471,4.23666666666667
"218","-1.6",2,5.611,4.70333333333333
"219","-1.8",2,5.775,5.25
"220","-2",2,5.84,5.46666666666667
"221","-0.2",1,4.755,1.85
"222","-0.4",1,4.856,2.18666666666667
"223","-0.6",1,4.993,2.64333333333333
"224","-0.8",1,5.11,3.03333333333333
"225","-1",2,5.265,3.55
"226","-1.2",2,5.426,4.08666666666667
"227","-1.4",2,5.543,4.47666666666667
"228","-1.6",2,5.644,4.81333333333333
"229","-1.8",2,5.719,5.06333333333333
"230","-2",2,5.789,5.29666666666667
"231","-0.2",2,4.73,1.76666666666667
"232","-0.4",2,4.816,2.05333333333333
"233","-0.6",2,4.937,2.45666666666667
"234","-0.8",2,4.999,2.66333333333333
"235","-1",2,5.153,3.17666666666667
"236","-1.2",2,5.279,3.59666666666667
"237","-1.4",2,5.401,4.00333333333333
"238","-1.6",2,5.584,4.61333333333333
"239","-1.8",2,5.637,4.79
"240","-2",2,5.754,5.18
"241","-0.2",1,4.7,1.66666666666667
"242","-0.4",1,4.762,1.87333333333333
"243","-0.6",1,4.881,2.27
"244","-0.8",2,4.988,2.62666666666667
"245","-1",2,5.08,2.93333333333333
"246","-1.2",2,5.172,3.24
"247","-1.4",2,5.301,3.67
"248","-1.6",2,5.44,4.13333333333333
"249","-1.8",2,5.489,4.29666666666667
"250","-2",2,5.617,4.72333333333333
"251","-0.2",1,4.749,1.83
"252","-0.4",1,4.889,2.29666666666667
"253","-0.6",2,5.056,2.85333333333333
"254","-0.8",2,5.155,3.18333333333333
"255","-1",2,5.239,3.46333333333333
"256","-1.2",2,5.39,3.96666666666667
"257","-1.4",2,5.492,4.30666666666667
"258","-1.6",2,5.659,4.86333333333333
"259","-1.8",2,5.723,5.07666666666667
"260","-2",2,5.814,5.38
"261","-0.2",1,4.769,1.89666666666667
"262","-0.4",1,4.921,2.40333333333333
"263","-0.6",1,5.027,2.75666666666667
"264","-0.8",1,5.187,3.29
"265","-1",2,5.36,3.86666666666667
"266","-1.2",2,5.439,4.13
"267","-1.4",2,5.633,4.77666666666667
"268","-1.6",2,5.743,5.14333333333333
"269","-1.8",2,5.82,5.4
"270","-2",2,5.872,5.57333333333333
"271","-0.2",1,4.744,1.81333333333333
"272","-0.4",1,4.863,2.21
"273","-0.6",1,4.948,2.49333333333333
"274","-0.8",1,5.127,3.09
"275","-1",1,5.311,3.70333333333333
"276","-1.2",1,5.376,3.92
"277","-1.4",2,5.584,4.61333333333333
"278","-1.6",2,5.669,4.89666666666667
"279","-1.8",2,5.777,5.25666666666667
"280","-2",2,5.828,5.42666666666667
"281","-0.2",1,4.817,2.05666666666667
"282","-0.4",1,4.933,2.44333333333333
"283","-0.6",1,5.027,2.75666666666667
"284","-0.8",1,5.189,3.29666666666667
"285","-1",2,5.346,3.82
"286","-1.2",2,5.472,4.24
"287","-1.4",2,5.576,4.58666666666667
"288","-1.6",2,5.717,5.05666666666667
"289","-1.8",2,5.816,5.38666666666667
"290","-2",2,5.85,5.5
"291","-0.2",1,4.728,1.76
"292","-0.4",2,4.847,2.15666666666667
"293","-0.6",2,4.913,2.37666666666667
"294","-0.8",2,5.025,2.75
"295","-1",2,5.075,2.91666666666667
"296","-1.2",2,5.273,3.57666666666667
"297","-1.4",2,5.349,3.83
"298","-1.6",2,5.444,4.14666666666667
"299","-1.8",2,5.54,4.46666666666667
"300","-2",2,5.625,4.75
"301","-0.2",1,4.767,1.89
"302","-0.4",1,4.928,2.42666666666667
"303","-0.6",1,5.066,2.88666666666667
"304","-0.8",1,5.18,3.26666666666667
"305","-1",1,5.348,3.82666666666667
"306","-1.2",2,5.495,4.31666666666667
"307","-1.4",2,5.666,4.88666666666667
"308","-1.6",2,5.751,5.17
"309","-1.8",2,5.822,5.40666666666667
"310","-2",2,5.907,5.69
"311","-0.2",1,4.827,2.09
"312","-0.4",1,4.886,2.28666666666667
"313","-0.6",1,5.015,2.71666666666667
"314","-0.8",1,5.165,3.21666666666667
"315","-1",2,5.317,3.72333333333333
"316","-1.2",2,5.484,4.28
"317","-1.4",2,5.626,4.75333333333333
"318","-1.6",2,5.712,5.04
"319","-1.8",2,5.773,5.24333333333333
"320","-2",2,5.861,5.53666666666667
"321","-0.2",1,4.751,1.83666666666667
"322","-0.4",1,4.822,2.07333333333333
"323","-0.6",1,4.907,2.35666666666667
"324","-0.8",1,5.033,2.77666666666667
"325","-1",1,5.185,3.28333333333333
"326","-1.2",1,5.332,3.77333333333333
"327","-1.4",2,5.456,4.18666666666667
"328","-1.6",2,5.567,4.55666666666667
"329","-1.8",2,5.661,4.87
"330","-2",2,5.743,5.14333333333333
"331","-0.2",1,4.713,1.71
"332","-0.4",1,4.816,2.05333333333333
"333","-0.6",1,4.895,2.31666666666667
"334","-0.8",2,5.031,2.77
"335","-1",2,5.118,3.06
"336","-1.2",2,5.262,3.54
"337","-1.4",2,5.405,4.01666666666667
"338","-1.6",2,5.453,4.17666666666667
"339","-1.8",2,5.526,4.42
"340","-2",2,5.606,4.68666666666667
"341","-0.2",1,4.813,2.04333333333333
"342","-0.4",1,4.899,2.33
"343","-0.6",1,5.084,2.94666666666667
"344","-0.8",2,5.245,3.48333333333333
"345","-1",2,5.405,4.01666666666667
"346","-1.2",2,5.579,4.59666666666667
"347","-1.4",2,5.706,5.02
"348","-1.6",2,5.781,5.27
"349","-1.8",2,5.84,5.46666666666667
"350","-2",2,5.927,5.75666666666667
"351","-0.2",1,4.735,1.78333333333333
"352","-0.4",1,4.855,2.18333333333333
"353","-0.6",1,4.913,2.37666666666667
"354","-0.8",1,5.034,2.78
"355","-1",1,5.155,3.18333333333333
"356","-1.2",2,5.299,3.66333333333333
"357","-1.4",2,5.388,3.96
"358","-1.6",2,5.452,4.17333333333333
"359","-1.8",2,5.54,4.46666666666667
"360","-2",2,5.576,4.58666666666667
"361","-0.2",1,4.746,1.82
"362","-0.4",1,4.815,2.05
"363","-0.6",1,4.927,2.42333333333333
"364","-0.8",1,5.112,3.04
"365","-1",2,5.251,3.50333333333333
"366","-1.2",2,5.443,4.14333333333333
"367","-1.4",2,5.593,4.64333333333333
"368","-1.6",2,5.654,4.84666666666667
"369","-1.8",2,5.698,4.99333333333333
"370","-2",2,5.829,5.43
"371","-0.2",1,4.859,2.19666666666667
"372","-0.4",1,4.919,2.39666666666667
"373","-0.6",1,5.056,2.85333333333333
"374","-0.8",1,5.214,3.38
"375","-1",2,5.388,3.96
"376","-1.2",2,5.544,4.48
"377","-1.4",2,5.695,4.98333333333333
"378","-1.6",2,5.79,5.3
"379","-1.8",2,5.866,5.55333333333333
"380","-2",2,5.907,5.69
"381","-0.2",1,4.764,1.88
"382","-0.4",1,4.88,2.26666666666667
"383","-0.6",1,5.017,2.72333333333333
"384","-0.8",1,5.145,3.15
"385","-1",2,5.344,3.81333333333333
"386","-1.2",2,5.438,4.12666666666667
"387","-1.4",2,5.574,4.58
"388","-1.6",2,5.695,4.98333333333333
"389","-1.8",2,5.774,5.24666666666667
"390","-2",2,5.859,5.53
"391","-0.2",1,4.765,1.88333333333333
"392","-0.4",2,4.867,2.22333333333333
"393","-0.6",1,5.024,2.74666666666667
"394","-0.8",2,5.133,3.11
"395","-1",2,5.293,3.64333333333333
"396","-1.2",2,5.423,4.07666666666667
"397","-1.4",2,5.501,4.33666666666667
"398","-1.6",2,5.635,4.78333333333333
"399","-1.8",2,5.735,5.11666666666667
"400","-2",2,5.802,5.34
"401","-0.2",1,4.792,1.97333333333333
"402","-0.4",1,4.93,2.43333333333333
"403","-0.6",1,5.047,2.82333333333333
"404","-0.8",1,5.157,3.19
"405","-1",2,5.427,4.09
"406","-1.2",2,5.55,4.5
"407","-1.4",2,5.694,4.98
"408","-1.6",2,5.786,5.28666666666667
"409","-1.8",2,5.839,5.46333333333333
"410","-2",2,5.907,5.69
"411","-0.2",1,4.778,1.92666666666667
"412","-0.4",1,4.846,2.15333333333333
"413","-0.6",1,4.928,2.42666666666667
"414","-0.8",2,5.042,2.80666666666667
"415","-1",2,5.171,3.23666666666667
"416","-1.2",2,5.311,3.70333333333333
"417","-1.4",2,5.423,4.07666666666667
"418","-1.6",2,5.536,4.45333333333333
"419","-1.8",2,5.619,4.73
"420","-2",2,5.714,5.04666666666667
"421","-0.2",1,4.748,1.82666666666667
"422","-0.4",1,4.855,2.18333333333333
"423","-0.6",1,4.959,2.53
"424","-0.8",1,5.154,3.18
"425","-1",2,5.256,3.52
"426","-1.2",2,5.425,4.08333333333333
"427","-1.4",2,5.559,4.53
"428","-1.6",2,5.67,4.9
"429","-1.8",2,5.794,5.31333333333333
"430","-2",2,5.858,5.52666666666667
"431","-0.2",1,4.733,1.77666666666667
"432","-0.4",1,4.781,1.93666666666667
"433","-0.6",2,4.932,2.44
"434","-0.8",2,5.042,2.80666666666667
"435","-1",2,5.139,3.13
"436","-1.2",2,5.217,3.39
"437","-1.4",2,5.358,3.86
"438","-1.6",2,5.472,4.24
"439","-1.8",2,5.579,4.59666666666667
"440","-2",2,5.693,4.97666666666667
"441","-0.2",1,4.785,1.95
"442","-0.4",1,4.948,2.49333333333333
"443","-0.6",1,5.046,2.82
"444","-0.8",1,5.215,3.38333333333333
"445","-1",2,5.424,4.08
"446","-1.2",2,5.515,4.38333333333333
"447","-1.4",2,5.694,4.98
"448","-1.6",2,5.755,5.18333333333333
"449","-1.8",2,5.84,5.46666666666667
"450","-2",2,5.92,5.73333333333333
"451","-0.2",1,4.759,1.86333333333333
"452","-0.4",1,4.855,2.18333333333333
"453","-0.6",1,5.001,2.67
"454","-0.8",1,5.177,3.25666666666667
"455","-1",1,5.324,3.74666666666667
"456","-1.2",2,5.478,4.26
"457","-1.4",2,5.57,4.56666666666667
"458","-1.6",2,5.723,5.07666666666667
"459","-1.8",2,5.779,5.26333333333333
"460","-2",2,5.847,5.49
"461","-0.2",1,4.775,1.91666666666667
"462","-0.4",1,4.829,2.09666666666667
"463","-0.6",1,4.933,2.44333333333333
"464","-0.8",2,5.074,2.91333333333333
"465","-1",2,5.282,3.60666666666667
"466","-1.2",2,5.308,3.69333333333333
"467","-1.4",2,5.457,4.19
"468","-1.6",2,5.552,4.50666666666667
"469","-1.8",2,5.721,5.07
"470","-2",2,5.803,5.34333333333333
"471","-0.2",1,4.773,1.91
"472","-0.4",1,4.84,2.13333333333333
"473","-0.6",1,5.047,2.82333333333333
"474","-0.8",1,5.174,3.24666666666667
"475","-1",2,5.321,3.73666666666667
"476","-1.2",2,5.461,4.20333333333333
"477","-1.4",2,5.59,4.63333333333333
"478","-1.6",2,5.721,5.07
"479","-1.8",2,5.812,5.37333333333333
"480","-2",2,5.898,5.66
"481","-0.2",1,4.778,1.92666666666667
"482","-0.4",1,4.854,2.18
"483","-0.6",1,5.001,2.67
"484","-0.8",1,5.124,3.08
"485","-1",1,5.265,3.55
"486","-1.2",1,5.424,4.08
"487","-1.4",2,5.574,4.58
"488","-1.6",2,5.682,4.94
"489","-1.8",2,5.795,5.31666666666667
"490","-2",2,5.86,5.53333333333333
"491","-0.2",1,4.732,1.77333333333333
"492","-0.4",2,4.807,2.02333333333333
"493","-0.6",1,4.864,2.21333333333333
"494","-0.8",2,5.007,2.69
"495","-1",2,5.131,3.10333333333333
"496","-1.2",2,5.233,3.44333333333333
"497","-1.4",2,5.347,3.82333333333333
"498","-1.6",2,5.466,4.22
"499","-1.8",2,5.63,4.76666666666667
"500","-2",2,5.744,5.14666666666667
"501","-0.2",1,4.752,1.84
"502","-0.4",1,4.861,2.20333333333333
"503","-0.6",1,5.006,2.68666666666667
"504","-0.8",1,5.194,3.31333333333333
"505","-1",1,5.269,3.56333333333333
"506","-1.2",2,5.465,4.21666666666667
"507","-1.4",2,5.581,4.60333333333333
"508","-1.6",2,5.671,4.90333333333333
"509","-1.8",2,5.761,5.20333333333333
"510","-2",2,5.838,5.46
"511","-0.2",1,4.77,1.9
"512","-0.4",1,4.86,2.2
"513","-0.6",1,4.994,2.64666666666667
"514","-0.8",2,5.076,2.92
"515","-1",2,5.239,3.46333333333333
"516","-1.2",2,5.412,4.04
"517","-1.4",2,5.477,4.25666666666667
"518","-1.6",2,5.714,5.04666666666667
"519","-1.8",2,5.77,5.23333333333333
"520","-2",2,5.88,5.6
"521","-0.2",1,4.74,1.8
"522","-0.4",1,4.871,2.23666666666667
"523","-0.6",1,4.954,2.51333333333333
"524","-0.8",2,5.099,2.99666666666667
"525","-1",1,5.24,3.46666666666667
"526","-1.2",2,5.409,4.03
"527","-1.4",2,5.56,4.53333333333333
"528","-1.6",2,5.643,4.81
"529","-1.8",2,5.756,5.18666666666667
"530","-2",2,5.846,5.48666666666667
"531","-0.2",1,4.808,2.02666666666667
"532","-0.4",1,4.932,2.44
"533","-0.6",1,5.062,2.87333333333333
"534","-0.8",1,5.226,3.42
"535","-1",2,5.446,4.15333333333333
"536","-1.2",2,5.487,4.29
"537","-1.4",2,5.604,4.68
"538","-1.6",2,5.75,5.16666666666667
"539","-1.8",2,5.847,5.49
"540","-2",2,5.872,5.57333333333333
"541","-0.2",1,4.726,1.75333333333333
"542","-0.4",1,4.838,2.12666666666667
"543","-0.6",1,4.95,2.5
"544","-0.8",1,5.07,2.9
"545","-1",1,5.221,3.40333333333333
"546","-1.2",2,5.371,3.90333333333333
"547","-1.4",2,5.537,4.45666666666667
"548","-1.6",2,5.606,4.68666666666667
"549","-1.8",2,5.699,4.99666666666667
"550","-2",2,5.797,5.32333333333333
"551","-0.2",1,4.745,1.81666666666667
"552","-0.4",1,4.839,2.13
"553","-0.6",1,4.945,2.48333333333333
"554","-0.8",2,5.064,2.88
"555","-1",2,5.196,3.32
"556","-1.2",2,5.348,3.82666666666667
"557","-1.4",2,5.45,4.16666666666667
"558","-1.6",2,5.619,4.73
"559","-1.8",2,5.712,5.04
"560","-2",2,5.78,5.26666666666667
"561","-0.2",1,4.767,1.89
"562","-0.4",1,4.872,2.24
"563","-0.6",1,5.014,2.71333333333333
"564","-0.8",1,5.117,3.05666666666667
"565","-1",1,5.239,3.46333333333333
"566","-1.2",2,5.436,4.12
"567","-1.4",2,5.533,4.44333333333333
"568","-1.6",2,5.622,4.74
"569","-1.8",2,5.727,5.09
"570","-2",2,5.789,5.29666666666667
"571","-0.2",1,4.749,1.83
"572","-0.4",1,4.806,2.02
"573","-0.6",2,4.895,2.31666666666667
"574","-0.8",2,5.037,2.79
"575","-1",2,5.175,3.25
"576","-1.2",2,5.303,3.67666666666667
"577","-1.4",2,5.437,4.12333333333333
"578","-1.6",2,5.551,4.50333333333333
"579","-1.8",2,5.665,4.88333333333333
"580","-2",2,5.745,5.15
"581","-0.2",1,4.791,1.97
"582","-0.4",1,4.884,2.28
"583","-0.6",1,5.021,2.73666666666667
"584","-0.8",1,5.14,3.13333333333333
"585","-1",2,5.31,3.7
"586","-1.2",2,5.391,3.97
"587","-1.4",2,5.508,4.36
"588","-1.6",2,5.606,4.68666666666667
"589","-1.8",2,5.703,5.01
"590","-2",2,5.794,5.31333333333333
"591","-0.2",1,4.795,1.98333333333333
"592","-0.4",1,4.955,2.51666666666667
"593","-0.6",1,5.021,2.73666666666667
"594","-0.8",1,5.248,3.49333333333333
"595","-1",1,5.39,3.96666666666667
"596","-1.2",2,5.538,4.46
"597","-1.4",2,5.673,4.91
"598","-1.6",2,5.783,5.27666666666667
"599","-1.8",2,5.842,5.47333333333333
"600","-2",2,5.905,5.68333333333333
"601","-0.2",1,4.703,1.67666666666667
"602","-0.4",1,4.814,2.04666666666667
"603","-0.6",1,4.904,2.34666666666667
"604","-0.8",1,5.056,2.85333333333333
"605","-1",1,5.137,3.12333333333333
"606","-1.2",1,5.267,3.55666666666667
"607","-1.4",2,5.432,4.10666666666667
"608","-1.6",2,5.521,4.40333333333333
"609","-1.8",2,5.663,4.87666666666667
"610","-2",2,5.688,4.96
"611","-0.2",1,4.771,1.90333333333333
"612","-0.4",1,4.87,2.23333333333333
"613","-0.6",1,4.967,2.55666666666667
"614","-0.8",2,5.134,3.11333333333333
"615","-1",2,5.272,3.57333333333333
"616","-1.2",2,5.385,3.95
"617","-1.4",2,5.456,4.18666666666667
"618","-1.6",2,5.573,4.57666666666667
"619","-1.8",2,5.659,4.86333333333333
"620","-2",2,5.758,5.19333333333333
"621","-0.2",1,4.721,1.73666666666667
"622","-0.4",1,4.845,2.15
"623","-0.6",1,4.916,2.38666666666667
"624","-0.8",1,5.066,2.88666666666667
"625","-1",1,5.194,3.31333333333333
"626","-1.2",2,5.353,3.84333333333333
"627","-1.4",2,5.502,4.34
"628","-1.6",2,5.61,4.7
"629","-1.8",2,5.729,5.09666666666667
"630","-2",2,5.8,5.33333333333333
"631","-0.2",1,4.782,1.94
"632","-0.4",2,4.853,2.17666666666667
"633","-0.6",2,4.991,2.63666666666667
"634","-0.8",2,5.124,3.08
"635","-1",2,5.273,3.57666666666667
"636","-1.2",2,5.39,3.96666666666667
"637","-1.4",2,5.52,4.4
"638","-1.6",2,5.642,4.80666666666667
"639","-1.8",2,5.765,5.21666666666667
"640","-2",2,5.788,5.29333333333333
"641","-0.2",1,4.789,1.96333333333333
"642","-0.4",1,4.933,2.44333333333333
"643","-0.6",1,5.026,2.75333333333333
"644","-0.8",1,5.192,3.30666666666667
"645","-1",2,5.373,3.91
"646","-1.2",2,5.512,4.37333333333333
"647","-1.4",2,5.669,4.89666666666667
"648","-1.6",2,5.731,5.10333333333333
"649","-1.8",2,5.805,5.35
"650","-2",2,5.91,5.7
"651","-0.2",1,4.764,1.88
"652","-0.4",1,4.835,2.11666666666667
"653","-0.6",1,5.004,2.68
"654","-0.8",1,5.113,3.04333333333333
"655","-1",1,5.234,3.44666666666667
"656","-1.2",2,5.412,4.04
"657","-1.4",2,5.548,4.49333333333333
"658","-1.6",2,5.663,4.87666666666667
"659","-1.8",2,5.746,5.15333333333333
"660","-2",2,5.837,5.45666666666667
"661","-0.2",1,4.761,1.87
"662","-0.4",1,4.828,2.09333333333333
"663","-0.6",1,5.021,2.73666666666667
"664","-0.8",1,5.058,2.86
"665","-1",2,5.161,3.20333333333333
"666","-1.2",2,5.38,3.93333333333333
"667","-1.4",2,5.474,4.24666666666667
"668","-1.6",2,5.6,4.66666666666667
"669","-1.8",2,5.705,5.01666666666667
"670","-2",2,5.751,5.17
"671","-0.2",1,4.734,1.78
"672","-0.4",1,4.822,2.07333333333333
"673","-0.6",1,4.956,2.52
"674","-0.8",1,5.027,2.75666666666667
"675","-1",2,5.187,3.29
"676","-1.2",2,5.334,3.78
"677","-1.4",2,5.448,4.16
"678","-1.6",2,5.517,4.39
"679","-1.8",2,5.602,4.67333333333333
"680","-2",2,5.654,4.84666666666667
"681","-0.2",2,4.752,1.84
"682","-0.4",1,4.773,1.91
"683","-0.6",2,4.93,2.43333333333333
"684","-0.8",2,5.002,2.67333333333333
"685","-1",2,5.235,3.45
"686","-1.2",2,5.332,3.77333333333333
"687","-1.4",2,5.483,4.27666666666667
