"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"81","0.37",1,4.635,1.45
"82","0.6",1,4.754,1.84666666666667
"83","0.75",1,4.988,2.62666666666667
"84","0.84",1,5.213,3.37666666666667
"85","0.9",2,5.53,4.43333333333333
"86","0.94",2,5.569,4.56333333333333
"87","0.96",2,5.765,5.21666666666667
"88","0.97",2,5.825,5.41666666666667
"89","0.98",2,5.912,5.70666666666667
"90","0.99",2,5.925,5.75
"91","0.37",1,4.637,1.45666666666667
"92","0.6",1,4.818,2.06
"93","0.75",1,5.001,2.67
"94","0.84",1,5.236,3.45333333333333
"95","0.9",1,5.401,4.00333333333333
"96","0.94",2,5.605,4.68333333333333
"97","0.96",2,5.755,5.18333333333333
"98","0.97",2,5.83,5.43333333333333
"99","0.98",2,5.914,5.71333333333333
"100","0.99",2,5.937,5.79
"101","0.37",1,4.622,1.40666666666667
"102","0.6",1,4.795,1.98333333333333
"103","0.75",1,4.989,2.63
"104","0.84",2,5.232,3.44
"105","0.9",2,5.417,4.05666666666667
"106","0.94",2,5.593,4.64333333333333
"107","0.96",2,5.721,5.07
"108","0.97",2,5.836,5.45333333333333
"109","0.98",2,5.867,5.55666666666667
"110","0.99",2,5.932,5.77333333333333
"111","0.37",1,4.628,1.42666666666667
"112","0.6",1,4.8,2
"113","0.75",1,4.995,2.65
"114","0.84",1,5.211,3.37
"115","0.9",2,5.395,3.98333333333333
"116","0.94",2,5.634,4.78
"117","0.96",2,5.788,5.29333333333333
"118","0.97",2,5.826,5.42
"119","0.98",2,5.845,5.48333333333333
"120","0.99",2,5.931,5.77
"121","0.37",2,4.63,1.43333333333333
"122","0.6",2,4.795,1.98333333333333
"123","0.75",2,4.979,2.59666666666667
"124","0.84",2,5.224,3.41333333333333
"125","0.9",2,5.476,4.25333333333333
"126","0.94",2,5.623,4.74333333333333
"127","0.96",2,5.74,5.13333333333333
"128","0.97",2,5.785,5.28333333333333
"129","0.98",2,5.902,5.67333333333333
"130","0.99",2,5.964,5.88
"131","0.37",1,4.632,1.44
"132","0.6",1,4.78,1.93333333333333
"133","0.75",2,4.987,2.62333333333333
"134","0.84",2,5.27,3.56666666666667
"135","0.9",2,5.465,4.21666666666667
"136","0.94",2,5.644,4.81333333333333
"137","0.96",2,5.741,5.13666666666667
"138","0.97",2,5.795,5.31666666666667
"139","0.98",2,5.899,5.66333333333333
"140","0.99",2,5.912,5.70666666666667
"141","0.37",1,4.611,1.37
"142","0.6",1,4.773,1.91
"143","0.75",1,5.006,2.68666666666667
"144","0.84",1,5.233,3.44333333333333
"145","0.9",2,5.415,4.05
"146","0.94",2,5.652,4.84
"147","0.96",2,5.755,5.18333333333333
"148","0.97",2,5.811,5.37
"149","0.98",2,5.882,5.60666666666667
"150","0.99",2,5.922,5.74
"151","0.37",1,4.638,1.46
"152","0.6",1,4.784,1.94666666666667
"153","0.75",1,5.01,2.7
"154","0.84",1,5.233,3.44333333333333
"155","0.9",1,5.409,4.03
"156","0.94",2,5.647,4.82333333333333
"157","0.96",2,5.755,5.18333333333333
"158","0.97",2,5.792,5.30666666666667
"159","0.98",2,5.911,5.70333333333333
"160","0.99",2,5.917,5.72333333333333
"161","0.37",1,4.624,1.41333333333333
"162","0.6",1,4.837,2.12333333333333
"163","0.75",1,4.992,2.64
"164","0.84",1,5.232,3.44
"165","0.9",1,5.467,4.22333333333333
"166","0.94",2,5.661,4.87
"167","0.96",2,5.728,5.09333333333333
"168","0.97",2,5.835,5.45
"169","0.98",2,5.878,5.59333333333333
"170","0.99",2,5.915,5.71666666666667
"171","0.37",1,4.64,1.46666666666667
"172","0.6",1,4.814,2.04666666666667
"173","0.75",1,4.994,2.64666666666667
"174","0.84",1,5.202,3.34
"175","0.9",1,5.454,4.18
"176","0.94",2,5.618,4.72666666666667
"177","0.96",2,5.746,5.15333333333333
"178","0.97",2,5.819,5.39666666666667
"179","0.98",2,5.902,5.67333333333333
"180","0.99",2,5.943,5.81
"181","0.37",1,4.648,1.49333333333333
"182","0.6",1,4.802,2.00666666666667
"183","0.75",1,4.994,2.64666666666667
"184","0.84",2,5.183,3.27666666666667
"185","0.9",2,5.433,4.11
"186","0.94",2,5.628,4.76
"187","0.96",2,5.748,5.16
"188","0.97",2,5.844,5.48
"189","0.98",2,5.923,5.74333333333333
"190","0.99",2,5.916,5.72
"191","0.37",1,4.623,1.41
"192","0.6",1,4.795,1.98333333333333
"193","0.75",2,5.01,2.7
"194","0.84",2,5.212,3.37333333333333
"195","0.9",2,5.395,3.98333333333333
"196","0.94",2,5.593,4.64333333333333
"197","0.96",2,5.735,5.11666666666667
"198","0.97",2,5.815,5.38333333333333
"199","0.98",2,5.895,5.65
"200","0.99",2,5.926,5.75333333333333
"201","0.37",1,4.623,1.41
"202","0.6",1,4.812,2.04
"203","0.75",1,5.013,2.71
"204","0.84",2,5.247,3.49
"205","0.9",2,5.445,4.15
"206","0.94",2,5.549,4.49666666666667
"207","0.96",2,5.751,5.17
"208","0.97",2,5.799,5.33
"209","0.98",2,5.867,5.55666666666667
"210","0.99",2,5.907,5.69
"211","0.37",1,4.629,1.43
"212","0.6",1,4.81,2.03333333333333
"213","0.75",1,5.02,2.73333333333333
"214","0.84",1,5.203,3.34333333333333
"215","0.9",2,5.446,4.15333333333333
"216","0.94",2,5.584,4.61333333333333
"217","0.96",2,5.724,5.08
"218","0.97",2,5.809,5.36333333333333
"219","0.98",2,5.894,5.64666666666667
"220","0.99",2,5.945,5.81666666666667
"221","0.37",1,4.614,1.38
"222","0.6",1,4.802,2.00666666666667
"223","0.75",1,5.003,2.67666666666667
"224","0.84",2,5.254,3.51333333333333
"225","0.9",2,5.367,3.89
"226","0.94",2,5.597,4.65666666666667
"227","0.96",2,5.724,5.08
"228","0.97",2,5.808,5.36
"229","0.98",2,5.873,5.57666666666667
"230","0.99",2,5.898,5.66
"231","0.37",1,4.623,1.41
"232","0.6",1,4.807,2.02333333333333
"233","0.75",1,5.005,2.68333333333333
"234","0.84",1,5.225,3.41666666666667
"235","0.9",2,5.454,4.18
"236","0.94",2,5.663,4.87666666666667
"237","0.96",2,5.729,5.09666666666667
"238","0.97",2,5.802,5.34
"239","0.98",2,5.864,5.54666666666667
"240","0.99",2,5.927,5.75666666666667
"241","0.37",1,4.61,1.36666666666667
"242","0.6",1,4.797,1.99
"243","0.75",1,4.978,2.59333333333333
"244","0.84",1,5.232,3.44
"245","0.9",2,5.401,4.00333333333333
"246","0.94",2,5.626,4.75333333333333
"247","0.96",2,5.743,5.14333333333333
"248","0.97",2,5.824,5.41333333333333
"249","0.98",2,5.875,5.58333333333333
"250","0.99",2,5.956,5.85333333333333
"251","0.37",1,4.646,1.48666666666667
"252","0.6",1,4.771,1.90333333333333
"253","0.75",1,4.997,2.65666666666667
"254","0.84",1,5.188,3.29333333333333
"255","0.9",2,5.532,4.44
"256","0.94",2,5.623,4.74333333333333
"257","0.96",2,5.764,5.21333333333333
"258","0.97",2,5.813,5.37666666666667
"259","0.98",2,5.918,5.72666666666667
"260","0.99",2,5.906,5.68666666666667
"261","0.37",1,4.645,1.48333333333333
"262","0.6",1,4.794,1.98
"263","0.75",1,4.965,2.55
"264","0.84",1,5.241,3.47
"265","0.9",2,5.435,4.11666666666667
"266","0.94",2,5.611,4.70333333333333
"267","0.96",2,5.786,5.28666666666667
"268","0.97",2,5.802,5.34
"269","0.98",2,5.903,5.67666666666667
"270","0.99",2,5.925,5.75
"271","0.37",1,4.617,1.39
"272","0.6",1,4.788,1.96
"273","0.75",1,5,2.66666666666667
"274","0.84",1,5.247,3.49
"275","0.9",2,5.387,3.95666666666667
"276","0.94",2,5.626,4.75333333333333
"277","0.96",2,5.779,5.26333333333333
"278","0.97",2,5.798,5.32666666666667
"279","0.98",2,5.882,5.60666666666667
"280","0.99",2,5.94,5.8
"281","0.37",1,4.622,1.40666666666667
"282","0.6",1,4.822,2.07333333333333
"283","0.75",2,4.978,2.59333333333333
"284","0.84",2,5.216,3.38666666666667
"285","0.9",2,5.44,4.13333333333333
"286","0.94",2,5.627,4.75666666666667
"287","0.96",2,5.744,5.14666666666667
"288","0.97",2,5.857,5.52333333333333
"289","0.98",2,5.895,5.65
"290","0.99",2,5.93,5.76666666666667
"291","0.37",1,4.626,1.42
"292","0.6",1,4.806,2.02
"293","0.75",1,4.986,2.62
"294","0.84",1,5.168,3.22666666666667
"295","0.9",2,5.422,4.07333333333333
"296","0.94",2,5.582,4.60666666666667
"297","0.96",2,5.698,4.99333333333333
"298","0.97",2,5.823,5.41
"299","0.98",2,5.885,5.61666666666667
"300","0.99",2,5.95,5.83333333333333
"301","0.37",1,4.649,1.49666666666667
"302","0.6",1,4.807,2.02333333333333
"303","0.75",1,5.021,2.73666666666667
"304","0.84",2,5.228,3.42666666666667
"305","0.9",2,5.448,4.16
"306","0.94",2,5.544,4.48
"307","0.96",2,5.731,5.10333333333333
"308","0.97",2,5.809,5.36333333333333
"309","0.98",2,5.917,5.72333333333333
"310","0.99",2,5.916,5.72
"311","0.37",1,4.641,1.47
"312","0.6",1,4.78,1.93333333333333
"313","0.75",1,5.029,2.76333333333333
"314","0.84",2,5.217,3.39
"315","0.9",2,5.484,4.28
"316","0.94",2,5.641,4.80333333333333
"317","0.96",2,5.704,5.01333333333333
"318","0.97",2,5.832,5.44
"319","0.98",2,5.907,5.69
"320","0.99",2,5.918,5.72666666666667
"321","0.37",1,4.639,1.46333333333333
"322","0.6",1,4.796,1.98666666666667
"323","0.75",1,4.978,2.59333333333333
"324","0.84",1,5.201,3.33666666666667
"325","0.9",1,5.454,4.18
"326","0.94",1,5.573,4.57666666666667
"327","0.96",2,5.69,4.96666666666667
"328","0.97",2,5.862,5.54
"329","0.98",2,5.868,5.56
"330","0.99",2,5.948,5.82666666666667
"331","0.37",1,4.635,1.45
"332","0.6",1,4.776,1.92
"333","0.75",1,4.977,2.59
"334","0.84",2,5.238,3.46
"335","0.9",2,5.453,4.17666666666667
"336","0.94",2,5.619,4.73
"337","0.96",2,5.714,5.04666666666667
"338","0.97",2,5.794,5.31333333333333
"339","0.98",2,5.882,5.60666666666667
"340","0.99",2,5.938,5.79333333333333
"341","0.37",1,4.647,1.49
"342","0.6",1,4.8,2
"343","0.75",2,4.982,2.60666666666667
"344","0.84",1,5.222,3.40666666666667
"345","0.9",2,5.476,4.25333333333333
"346","0.94",2,5.645,4.81666666666667
"347","0.96",2,5.695,4.98333333333333
"348","0.97",2,5.818,5.39333333333333
"349","0.98",2,5.867,5.55666666666667
"350","0.99",2,5.923,5.74333333333333
"351","0.37",1,4.625,1.41666666666667
"352","0.6",1,4.783,1.94333333333333
"353","0.75",1,4.944,2.48
"354","0.84",1,5.23,3.43333333333333
"355","0.9",2,5.4,4
"356","0.94",1,5.588,4.62666666666667
"357","0.96",2,5.748,5.16
"358","0.97",2,5.799,5.33
"359","0.98",2,5.894,5.64666666666667
"360","0.99",2,5.927,5.75666666666667
"361","0.37",1,4.618,1.39333333333333
"362","0.6",1,4.807,2.02333333333333
"363","0.75",1,5.004,2.68
"364","0.84",1,5.252,3.50666666666667
"365","0.9",2,5.487,4.29
"366","0.94",2,5.62,4.73333333333333
"367","0.96",2,5.778,5.26
"368","0.97",2,5.86,5.53333333333333
"369","0.98",2,5.861,5.53666666666667
"370","0.99",2,5.947,5.82333333333333
"371","0.37",1,4.632,1.44
"372","0.6",1,4.804,2.01333333333333
"373","0.75",1,4.956,2.52
"374","0.84",1,5.244,3.48
"375","0.9",2,5.433,4.11
"376","0.94",2,5.612,4.70666666666667
"377","0.96",2,5.726,5.08666666666667
"378","0.97",2,5.847,5.49
"379","0.98",2,5.899,5.66333333333333
"380","0.99",2,5.918,5.72666666666667
"381","0.37",1,4.638,1.46
"382","0.6",1,4.79,1.96666666666667
"383","0.75",1,4.972,2.57333333333333
"384","0.84",1,5.205,3.35
"385","0.9",2,5.463,4.21
"386","0.94",2,5.605,4.68333333333333
"387","0.96",2,5.762,5.20666666666667
"388","0.97",2,5.855,5.51666666666667
"389","0.98",2,5.905,5.68333333333333
"390","0.99",2,5.939,5.79666666666667
"391","0.37",1,4.659,1.53
"392","0.6",1,4.805,2.01666666666667
"393","0.75",2,4.983,2.61
"394","0.84",2,5.244,3.48
"395","0.9",2,5.472,4.24
"396","0.94",2,5.63,4.76666666666667
"397","0.96",2,5.727,5.09
"398","0.97",2,5.837,5.45666666666667
"399","0.98",2,5.887,5.62333333333333
"400","0.99",2,5.933,5.77666666666667
"401","0.37",1,4.624,1.41333333333333
"402","0.6",1,4.797,1.99
"403","0.75",1,5.028,2.76
"404","0.84",1,5.226,3.42
"405","0.9",1,5.419,4.06333333333333
"406","0.94",2,5.593,4.64333333333333
"407","0.96",2,5.717,5.05666666666667
"408","0.97",2,5.827,5.42333333333333
"409","0.98",2,5.893,5.64333333333333
"410","0.99",2,5.933,5.77666666666667
"411","0.37",1,4.629,1.43
"412","0.6",1,4.791,1.97
"413","0.75",1,4.981,2.60333333333333
"414","0.84",2,5.195,3.31666666666667
"415","0.9",2,5.451,4.17
"416","0.94",2,5.603,4.67666666666667
"417","0.96",2,5.744,5.14666666666667
"418","0.97",2,5.81,5.36666666666667
"419","0.98",2,5.879,5.59666666666667
"420","0.99",2,5.929,5.76333333333333
"421","0.37",1,4.635,1.45
"422","0.6",1,4.818,2.06
"423","0.75",1,4.987,2.62333333333333
"424","0.84",1,5.227,3.42333333333333
"425","0.9",2,5.481,4.27
"426","0.94",2,5.64,4.8
"427","0.96",2,5.724,5.08
"428","0.97",2,5.855,5.51666666666667
"429","0.98",2,5.895,5.65
"430","0.99",2,5.91,5.7
"431","0.37",1,4.639,1.46333333333333
"432","0.6",1,4.811,2.03666666666667
"433","0.75",1,5.006,2.68666666666667
"434","0.84",1,5.204,3.34666666666667
"435","0.9",2,5.467,4.22333333333333
"436","0.94",2,5.572,4.57333333333333
"437","0.96",2,5.725,5.08333333333333
"438","0.97",2,5.813,5.37666666666667
"439","0.98",2,5.873,5.57666666666667
"440","0.99",2,5.914,5.71333333333333
"441","0.37",1,4.625,1.41666666666667
"442","0.6",1,4.793,1.97666666666667
"443","0.75",1,5.026,2.75333333333333
"444","0.84",1,5.186,3.28666666666667
"445","0.9",1,5.403,4.01
"446","0.94",2,5.636,4.78666666666667
"447","0.96",2,5.713,5.04333333333333
"448","0.97",2,5.882,5.60666666666667
"449","0.98",2,5.887,5.62333333333333
"450","0.99",2,5.91,5.7
"451","0.37",1,4.622,1.40666666666667
"452","0.6",1,4.769,1.89666666666667
"453","0.75",2,5.031,2.77
"454","0.84",2,5.198,3.32666666666667
"455","0.9",2,5.414,4.04666666666667
"456","0.94",2,5.558,4.52666666666667
"457","0.96",2,5.735,5.11666666666667
"458","0.97",2,5.833,5.44333333333333
"459","0.98",2,5.891,5.63666666666667
"460","0.99",2,5.949,5.83
"461","0.37",1,4.627,1.42333333333333
"462","0.6",1,4.808,2.02666666666667
"463","0.75",1,5.003,2.67666666666667
"464","0.84",1,5.231,3.43666666666667
"465","0.9",1,5.417,4.05666666666667
"466","0.94",2,5.615,4.71666666666667
"467","0.96",2,5.72,5.06666666666667
"468","0.97",2,5.827,5.42333333333333
"469","0.98",2,5.892,5.64
"470","0.99",2,5.907,5.69
"471","0.37",1,4.619,1.39666666666667
"472","0.6",1,4.816,2.05333333333333
"473","0.75",1,5.027,2.75666666666667
"474","0.84",2,5.229,3.43
"475","0.9",2,5.44,4.13333333333333
"476","0.94",2,5.564,4.54666666666667
"477","0.96",2,5.737,5.12333333333333
"478","0.97",2,5.821,5.40333333333333
"479","0.98",2,5.895,5.65
"480","0.99",2,5.937,5.79
"481","0.37",1,4.629,1.43
"482","0.6",1,4.783,1.94333333333333
"483","0.75",1,4.984,2.61333333333333
"484","0.84",2,5.187,3.29
"485","0.9",2,5.448,4.16
"486","0.94",2,5.615,4.71666666666667
"487","0.96",2,5.747,5.15666666666667
"488","0.97",2,5.848,5.49333333333333
"489","0.98",2,5.911,5.70333333333333
"490","0.99",2,5.919,5.73
"491","0.37",1,4.621,1.40333333333333
"492","0.6",1,4.778,1.92666666666667
"493","0.75",1,4.999,2.66333333333333
"494","0.84",1,5.235,3.45
"495","0.9",1,5.451,4.17
"496","0.94",1,5.59,4.63333333333333
"497","0.96",2,5.749,5.16333333333333
"498","0.97",2,5.807,5.35666666666667
"499","0.98",2,5.867,5.55666666666667
"500","0.99",2,5.923,5.74333333333333
"501","0.37",1,4.623,1.41
"502","0.6",1,4.781,1.93666666666667
"503","0.75",1,5.041,2.80333333333333
"504","0.84",1,5.221,3.40333333333333
"505","0.9",2,5.447,4.15666666666667
"506","0.94",2,5.618,4.72666666666667
"507","0.96",2,5.723,5.07666666666667
"508","0.97",2,5.802,5.34
"509","0.98",2,5.921,5.73666666666667
"510","0.99",2,5.921,5.73666666666667
"511","0.37",1,4.643,1.47666666666667
"512","0.6",1,4.81,2.03333333333333
"513","0.75",2,5.028,2.76
"514","0.84",2,5.274,3.58
"515","0.9",2,5.466,4.22
"516","0.94",2,5.591,4.63666666666667
"517","0.96",2,5.725,5.08333333333333
"518","0.97",2,5.826,5.42
"519","0.98",2,5.889,5.63
"520","0.99",2,5.937,5.79
"521","0.37",1,4.641,1.47
"522","0.6",1,4.774,1.91333333333333
"523","0.75",1,5.023,2.74333333333333
"524","0.84",1,5.183,3.27666666666667
"525","0.9",1,5.364,3.88
"526","0.94",1,5.566,4.55333333333333
"527","0.96",2,5.742,5.14
"528","0.97",2,5.838,5.46
"529","0.98",2,5.864,5.54666666666667
"530","0.99",2,5.948,5.82666666666667
"531","0.37",1,4.654,1.51333333333333
"532","0.6",1,4.822,2.07333333333333
"533","0.75",1,5.054,2.84666666666667
"534","0.84",1,5.26,3.53333333333333
"535","0.9",2,5.434,4.11333333333333
"536","0.94",2,5.585,4.61666666666667
"537","0.96",2,5.738,5.12666666666667
"538","0.97",2,5.859,5.53
"539","0.98",2,5.889,5.63
"540","0.99",2,5.906,5.68666666666667
"541","0.37",1,4.619,1.39666666666667
"542","0.6",1,4.775,1.91666666666667
"543","0.75",2,5.014,2.71333333333333
"544","0.84",2,5.216,3.38666666666667
"545","0.9",2,5.421,4.07
"546","0.94",2,5.602,4.67333333333333
"547","0.96",2,5.754,5.18
"548","0.97",2,5.845,5.48333333333333
"549","0.98",2,5.88,5.6
"550","0.99",2,5.93,5.76666666666667
"551","0.37",1,4.639,1.46333333333333
"552","0.6",1,4.807,2.02333333333333
"553","0.75",1,5.007,2.69
"554","0.84",2,5.216,3.38666666666667
"555","0.9",2,5.447,4.15666666666667
"556","0.94",2,5.582,4.60666666666667
"557","0.96",2,5.716,5.05333333333333
"558","0.97",2,5.818,5.39333333333333
"559","0.98",2,5.888,5.62666666666667
"560","0.99",2,5.907,5.69
"561","0.37",1,4.63,1.43333333333333
"562","0.6",1,4.792,1.97333333333333
"563","0.75",1,4.985,2.61666666666667
"564","0.84",1,5.218,3.39333333333333
"565","0.9",2,5.379,3.93
"566","0.94",2,5.632,4.77333333333333
"567","0.96",2,5.766,5.22
"568","0.97",2,5.811,5.37
"569","0.98",2,5.904,5.68
"570","0.99",2,5.925,5.75
"571","0.37",1,4.629,1.43
"572","0.6",1,4.784,1.94666666666667
"573","0.75",2,5.046,2.82
"574","0.84",2,5.224,3.41333333333333
"575","0.9",2,5.388,3.96
"576","0.94",2,5.594,4.64666666666667
"577","0.96",2,5.731,5.10333333333333
"578","0.97",2,5.845,5.48333333333333
"579","0.98",2,5.906,5.68666666666667
"580","0.99",2,5.945,5.81666666666667
"581","0.37",1,4.638,1.46
"582","0.6",1,4.816,2.05333333333333
"583","0.75",1,5,2.66666666666667
"584","0.84",1,5.224,3.41333333333333
"585","0.9",1,5.454,4.18
"586","0.94",2,5.589,4.63
"587","0.96",2,5.722,5.07333333333333
"588","0.97",2,5.845,5.48333333333333
"589","0.98",2,5.892,5.64
"590","0.99",2,5.959,5.86333333333333
"591","0.37",1,4.621,1.40333333333333
"592","0.6",1,4.768,1.89333333333333
"593","0.75",1,4.957,2.52333333333333
"594","0.84",2,5.253,3.51
"595","0.9",2,5.459,4.19666666666667
"596","0.94",2,5.553,4.51
"597","0.96",2,5.683,4.94333333333333
"598","0.97",2,5.835,5.45
"599","0.98",2,5.902,5.67333333333333
"600","0.99",2,5.939,5.79666666666667
"601","0.37",1,4.62,1.4
"602","0.6",1,4.831,2.10333333333333
"603","0.75",1,4.989,2.63
"604","0.84",1,5.246,3.48666666666667
"605","0.9",1,5.468,4.22666666666667
"606","0.94",2,5.652,4.84
"607","0.96",2,5.752,5.17333333333333
"608","0.97",2,5.867,5.55666666666667
"609","0.98",2,5.906,5.68666666666667
"610","0.99",2,5.936,5.78666666666667
"611","0.37",1,4.633,1.44333333333333
"612","0.6",1,4.809,2.03
"613","0.75",1,4.982,2.60666666666667
"614","0.84",2,5.197,3.32333333333333
"615","0.9",2,5.429,4.09666666666667
"616","0.94",2,5.664,4.88
"617","0.96",2,5.738,5.12666666666667
"618","0.97",2,5.826,5.42
"619","0.98",2,5.892,5.64
"620","0.99",2,5.884,5.61333333333333
"621","0.37",1,4.636,1.45333333333333
"622","0.6",1,4.78,1.93333333333333
"623","0.75",1,5.015,2.71666666666667
"624","0.84",1,5.232,3.44
"625","0.9",1,5.433,4.11
"626","0.94",2,5.576,4.58666666666667
"627","0.96",2,5.707,5.02333333333333
"628","0.97",2,5.82,5.4
"629","0.98",2,5.904,5.68
"630","0.99",2,5.954,5.84666666666667
"631","0.37",1,4.63,1.43333333333333
"632","0.6",1,4.806,2.02
"633","0.75",1,4.948,2.49333333333333
"634","0.84",1,5.27,3.56666666666667
"635","0.9",2,5.437,4.12333333333333
"636","0.94",2,5.593,4.64333333333333
"637","0.96",2,5.709,5.03
"638","0.97",2,5.784,5.28
"639","0.98",2,5.865,5.55
"640","0.99",2,5.94,5.8
"641","0.37",1,4.638,1.46
"642","0.6",1,4.824,2.08
"643","0.75",1,4.982,2.60666666666667
"644","0.84",1,5.176,3.25333333333333
"645","0.9",2,5.457,4.19
"646","0.94",2,5.666,4.88666666666667
"647","0.96",2,5.76,5.2
"648","0.97",2,5.789,5.29666666666667
"649","0.98",2,5.931,5.77
"650","0.99",2,5.921,5.73666666666667
"651","0.37",1,4.632,1.44
"652","0.6",1,4.799,1.99666666666667
"653","0.75",1,5.02,2.73333333333333
"654","0.84",1,5.229,3.43
"655","0.9",1,5.433,4.11
"656","0.94",2,5.641,4.80333333333333
"657","0.96",2,5.746,5.15333333333333
"658","0.97",2,5.79,5.3
"659","0.98",2,5.903,5.67666666666667
"660","0.99",2,5.94,5.8
"661","0.37",1,4.631,1.43666666666667
"662","0.6",1,4.786,1.95333333333333
"663","0.75",1,5.023,2.74333333333333
"664","0.84",1,5.182,3.27333333333333
"665","0.9",2,5.467,4.22333333333333
"666","0.94",2,5.605,4.68333333333333
"667","0.96",2,5.769,5.23
"668","0.97",2,5.809,5.36333333333333
"669","0.98",2,5.885,5.61666666666667
"670","0.99",2,5.936,5.78666666666667
"671","0.37",1,4.635,1.45
"672","0.6",1,4.793,1.97666666666667
"673","0.75",1,5.027,2.75666666666667
"674","0.84",1,5.214,3.38
"675","0.9",1,5.429,4.09666666666667
"676","0.94",2,5.6,4.66666666666667
"677","0.96",2,5.759,5.19666666666667
"678","0.97",2,5.832,5.44
"679","0.98",2,5.906,5.68666666666667
"680","0.99",2,5.918,5.72666666666667
"681","0.37",1,4.646,1.48666666666667
"682","0.6",1,4.807,2.02333333333333
"683","0.75",1,4.981,2.60333333333333
"684","0.84",1,5.193,3.31
"685","0.9",2,5.432,4.10666666666667
"686","0.94",2,5.614,4.71333333333333
"687","0.96",2,5.733,5.11
"688","0.97",2,5.823,5.41
"689","0.98",2,5.863,5.54333333333333
"690","0.99",2,5.917,5.72333333333333
"691","0.37",1,4.634,1.44666666666667
"692","0.6",1,4.802,2.00666666666667
"693","0.75",1,5.019,2.73
"694","0.84",2,5.268,3.56
"695","0.9",2,5.457,4.19
"696","0.94",2,5.561,4.53666666666667
"697","0.96",2,5.749,5.16333333333333
"698","0.97",2,5.866,5.55333333333333
"699","0.98",2,5.881,5.60333333333333
"700","0.99",2,5.936,5.78666666666667
"701","0.37",1,4.63,1.43333333333333
"702","0.6",1,4.792,1.97333333333333
"703","0.75",1,4.983,2.61
"704","0.84",1,5.197,3.32333333333333
"705","0.9",2,5.406,4.02
"706","0.94",2,5.587,4.62333333333333
"707","0.96",2,5.764,5.21333333333333
"708","0.97",2,5.833,5.44333333333333
